locus_tag	ftype	length_bp	gene	EC_number	COG	product
PKFGACJF_00001	gene	1188	dnaA			
PKFGACJF_00001	CDS	1188	dnaA		COG0593	Chromosomal replication initiator protein DnaA
PKFGACJF_00002	gene	1209	dnaN			
PKFGACJF_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
PKFGACJF_00003	gene	1158	recF			
PKFGACJF_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
PKFGACJF_00004	gene	516				
PKFGACJF_00004	CDS	516				hypothetical protein
PKFGACJF_00005	gene	2145	gyrB1			
PKFGACJF_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
PKFGACJF_00006	gene	2517	gyrA1			
PKFGACJF_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
PKFGACJF_00007	gene	198				
PKFGACJF_00007	CDS	198				hypothetical protein
PKFGACJF_00008	gene	306				
PKFGACJF_00008	CDS	306				putative protein
PKFGACJF_00009	gene	75				
PKFGACJF_00009	tRNA	75				tRNA-Ile(gat)
PKFGACJF_00010	gene	74				
PKFGACJF_00010	tRNA	74				tRNA-Ala(tgc)
PKFGACJF_00011	gene	108				
PKFGACJF_00011	CDS	108				hypothetical protein
PKFGACJF_00012	gene	438	cwsA			
PKFGACJF_00012	CDS	438	cwsA			Cell wall synthesis protein CwsA
PKFGACJF_00013	gene	549	ppiA			
PKFGACJF_00013	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
PKFGACJF_00014	gene	153				
PKFGACJF_00014	CDS	153				hypothetical protein
PKFGACJF_00015	gene	360				
PKFGACJF_00015	CDS	360				hypothetical protein
PKFGACJF_00016	gene	282	crgA			
PKFGACJF_00016	CDS	282	crgA			Cell division protein CrgA
PKFGACJF_00017	gene	744				
PKFGACJF_00017	CDS	744				hypothetical protein
PKFGACJF_00018	gene	699	trpG			
PKFGACJF_00018	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
PKFGACJF_00019	gene	1881	pknB			
PKFGACJF_00019	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
PKFGACJF_00020	gene	1296	pknA			
PKFGACJF_00020	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
PKFGACJF_00021	gene	1476	pbpA			
PKFGACJF_00021	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
PKFGACJF_00022	gene	1410	rodA			
PKFGACJF_00022	CDS	1410	rodA		COG0772	putative FtsW-like protein
PKFGACJF_00023	gene	1536	pstP			
PKFGACJF_00023	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
PKFGACJF_00024	gene	468	fhaB			
PKFGACJF_00024	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
PKFGACJF_00025	gene	1566	fhaA			
PKFGACJF_00025	CDS	1566	fhaA		COG1716	FHA domain-containing protein FhaA
PKFGACJF_00026	gene	85				
PKFGACJF_00026	tRNA	85				tRNA-Leu(cag)
PKFGACJF_00027	gene	270				
PKFGACJF_00027	CDS	270				hypothetical protein
PKFGACJF_00028	gene	969	IMPDH			
PKFGACJF_00028	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
PKFGACJF_00029	gene	420	whiB5			
PKFGACJF_00029	CDS	420	whiB5			Transcriptional regulator WhiB5
PKFGACJF_00030	gene	771				
PKFGACJF_00030	CDS	771			COG1396	putative HTH-type transcriptional regulator
PKFGACJF_00031	gene	846				
PKFGACJF_00031	CDS	846				hypothetical protein
PKFGACJF_00032	gene	363				
PKFGACJF_00032	CDS	363				putative protein
PKFGACJF_00033	gene	1347				
PKFGACJF_00033	CDS	1347				hypothetical protein
PKFGACJF_00034	gene	318				
PKFGACJF_00034	CDS	318				hypothetical protein
PKFGACJF_00035	gene	306				
PKFGACJF_00035	CDS	306				putative protein
PKFGACJF_00036	gene	144				
PKFGACJF_00036	CDS	144				putative proteinA
PKFGACJF_00037	gene	876				
PKFGACJF_00037	CDS	876				hypothetical protein
PKFGACJF_00038	gene	330				
PKFGACJF_00038	CDS	330				putative protein
PKFGACJF_00039	gene	2316	bioF2			
PKFGACJF_00039	CDS	2316	bioF2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
PKFGACJF_00040	gene	264	acpP			
PKFGACJF_00040	CDS	264	acpP			Acyl carrier protein
PKFGACJF_00041	gene	396				
PKFGACJF_00041	CDS	396			COG3631	putative protein
PKFGACJF_00042	gene	1689	menE_1			
PKFGACJF_00042	CDS	1689	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
PKFGACJF_00043	gene	774				
PKFGACJF_00043	CDS	774				putative protein
PKFGACJF_00044	gene	1311				
PKFGACJF_00044	CDS	1311			COG0477	putative MFS-type transporter
PKFGACJF_00045	gene	633				
PKFGACJF_00045	CDS	633				hypothetical protein
PKFGACJF_00046	gene	348				
PKFGACJF_00046	CDS	348				hypothetical protein
PKFGACJF_00047	gene	933				
PKFGACJF_00047	CDS	933				Proline-rich 28 kDa antigen
PKFGACJF_00048	gene	2877	leuS			
PKFGACJF_00048	CDS	2877	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
PKFGACJF_00049	gene	627				
PKFGACJF_00049	CDS	627				hypothetical protein
PKFGACJF_00050	gene	735				
PKFGACJF_00050	CDS	735			COG1802	putative HTH-type transcriptional regulator
PKFGACJF_00051	gene	795	rutA			
PKFGACJF_00051	CDS	795	rutA	1.14.99.46		Pyrimidine monooxygenase RutA
PKFGACJF_00052	gene	897				
PKFGACJF_00052	CDS	897		3.5.1.29		2-(acetamidomethylene)succinate hydrolase
PKFGACJF_00053	gene	1104	ino1			
PKFGACJF_00053	CDS	1104	ino1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
PKFGACJF_00054	gene	543				
PKFGACJF_00054	CDS	543				hypothetical protein
PKFGACJF_00055	gene	870				
PKFGACJF_00055	CDS	870				putative protein
PKFGACJF_00056	gene	414				
PKFGACJF_00056	CDS	414				putative protein
PKFGACJF_00057	gene	2466	ponA1			
PKFGACJF_00057	CDS	2466	ponA1		COG0744	Penicillin-binding protein 1A
PKFGACJF_00058	gene	1683				
PKFGACJF_00058	CDS	1683				hypothetical protein
PKFGACJF_00059	gene	639	inhA_1			
PKFGACJF_00059	CDS	639	inhA_1	4.2.1.103		Isonitrile hydratase
PKFGACJF_00060	gene	291	rpsF			
PKFGACJF_00060	CDS	291	rpsF		COG0360	30S ribosomal protein S6
PKFGACJF_00061	gene	495	ssb			
PKFGACJF_00061	CDS	495	ssb		COG0629	Single-stranded DNA-binding protein
PKFGACJF_00062	gene	255	rpsR1_1			
PKFGACJF_00062	CDS	255	rpsR1_1		COG0238	30S ribosomal protein S18 1
PKFGACJF_00063	gene	459	rplI			
PKFGACJF_00063	CDS	459	rplI		COG0359	50S ribosomal protein L9
PKFGACJF_00064	gene	522				
PKFGACJF_00064	CDS	522				hypothetical protein
PKFGACJF_00065	gene	2625	dnaB			
PKFGACJF_00065	CDS	2625	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
