locus_tag	ftype	length_bp	gene	EC_number	COG	product
LPHGFOOM_00001	gene	249				
LPHGFOOM_00001	CDS	249				hypothetical protein
LPHGFOOM_00002	gene	1143				
LPHGFOOM_00002	CDS	1143		1.-.-.-	COG1018	NADPH oxidoreductase
LPHGFOOM_00003	gene	510				
LPHGFOOM_00003	CDS	510				hypothetical protein
LPHGFOOM_00004	gene	867	ppk2			
LPHGFOOM_00004	CDS	867	ppk2	2.7.4.-	COG2326	Polyphosphate:GDP phosphotransferase
LPHGFOOM_00005	gene	636				
LPHGFOOM_00005	CDS	636		2.3.1.20		Putative diacyglycerol O-acyltransferase
LPHGFOOM_00006	gene	696				
LPHGFOOM_00006	CDS	696				hypothetical protein
LPHGFOOM_00007	gene	552				
LPHGFOOM_00007	CDS	552				hypothetical protein
LPHGFOOM_00008	gene	1158	khtU			
LPHGFOOM_00008	CDS	1158	khtU		COG0475	K(+)/H(+) antiporter subunit KhtU
LPHGFOOM_00009	gene	483	amhM			
LPHGFOOM_00009	CDS	483	amhM		COG0490	Ammonium/H(+) antiporter subunit AmhM
LPHGFOOM_00010	gene	735	mddA			
LPHGFOOM_00010	CDS	735	mddA	2.1.1.334	COG2020	Methanethiol S-methyltransferase
LPHGFOOM_00011	gene	3207	mdtD_1			
LPHGFOOM_00011	CDS	3207	mdtD_1			Putative multidrug resistance protein MdtD
LPHGFOOM_00012	gene	2898	secA1			
LPHGFOOM_00012	CDS	2898	secA1		COG0653	Protein translocase subunit SecA 1
LPHGFOOM_00013	gene	660	hpf			
LPHGFOOM_00013	CDS	660	hpf		COG1544	Ribosome hibernation promotion factor
LPHGFOOM_00014	gene	726				
LPHGFOOM_00014	CDS	726				hypothetical protein
LPHGFOOM_00015	gene	843				
LPHGFOOM_00015	CDS	843				hypothetical protein
LPHGFOOM_00016	gene	1752	lpqB			
LPHGFOOM_00016	CDS	1752	lpqB			Lipoprotein LpqB
LPHGFOOM_00017	gene	1704	mtrB			
LPHGFOOM_00017	CDS	1704	mtrB	2.7.13.3		Sensor histidine kinase MtrB
LPHGFOOM_00018	gene	687	mtrA			
LPHGFOOM_00018	CDS	687	mtrA		COG0745	DNA-binding response regulator MtrA
LPHGFOOM_00019	gene	645	tmk			
LPHGFOOM_00019	CDS	645	tmk	2.7.4.9	COG0125	Thymidylate kinase
LPHGFOOM_00020	gene	1488	ahcY			
LPHGFOOM_00020	CDS	1488	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
LPHGFOOM_00021	gene	636				
LPHGFOOM_00021	CDS	636				hypothetical protein
LPHGFOOM_00022	gene	183	rubA			
LPHGFOOM_00022	CDS	183	rubA		COG1773	Rubredoxin
LPHGFOOM_00023	gene	171	alkG			
LPHGFOOM_00023	CDS	171	alkG			Rubredoxin-2
LPHGFOOM_00024	gene	1251	alkB			
LPHGFOOM_00024	CDS	1251	alkB	1.14.15.3		Alkane 1-monooxygenase
LPHGFOOM_00025	gene	1488	yhdG_1			
LPHGFOOM_00025	CDS	1488	yhdG_1		COG0531	putative amino acid permease YhdG
LPHGFOOM_00026	gene	1389				
LPHGFOOM_00026	CDS	1389				putative protein
LPHGFOOM_00027	gene	1227	manA			
LPHGFOOM_00027	CDS	1227	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
LPHGFOOM_00028	gene	1041				
LPHGFOOM_00028	CDS	1041				hypothetical protein
LPHGFOOM_00029	gene	1398	algC			
LPHGFOOM_00029	CDS	1398	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
LPHGFOOM_00030	gene	492				
LPHGFOOM_00030	CDS	492				hypothetical protein
LPHGFOOM_00031	gene	420				
LPHGFOOM_00031	CDS	420				hypothetical protein
LPHGFOOM_00032	gene	372	whiB			
LPHGFOOM_00032	CDS	372	whiB			Transcriptional regulator WhiB
LPHGFOOM_00033	gene	996	fbiA			
LPHGFOOM_00033	CDS	996	fbiA	2.7.8.28	COG0391	Phosphoenolpyruvate transferase
LPHGFOOM_00034	gene	1347	fbiB			
LPHGFOOM_00034	CDS	1347	fbiB		COG0778	Bifunctional F420 biosynthesis protein FbiB
LPHGFOOM_00035	gene	114				
LPHGFOOM_00035	CDS	114				hypothetical protein
LPHGFOOM_00036	gene	1662				
LPHGFOOM_00036	CDS	1662		2.1.1.72		Modification methylase Eco57IB
LPHGFOOM_00037	gene	1056	cugP			
LPHGFOOM_00037	CDS	1056	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
LPHGFOOM_00038	gene	924	wbbL			
LPHGFOOM_00038	CDS	924	wbbL	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
LPHGFOOM_00039	gene	915	rmlD			
LPHGFOOM_00039	CDS	915	rmlD	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
LPHGFOOM_00040	gene	1494	lcpA_1			
LPHGFOOM_00040	CDS	1494	lcpA_1		COG1316	Cell wall biosynthesis protein LcpA
LPHGFOOM_00041	gene	741				
LPHGFOOM_00041	CDS	741				hypothetical protein
LPHGFOOM_00042	gene	282				
LPHGFOOM_00042	CDS	282				putative protein
LPHGFOOM_00043	gene	2157	ctpC			
LPHGFOOM_00043	CDS	2157	ctpC	3.6.3.-	COG2217	Manganese-exporting P-type ATPase
LPHGFOOM_00044	gene	669				
LPHGFOOM_00044	CDS	669				hypothetical protein
LPHGFOOM_00045	gene	1185				
LPHGFOOM_00045	CDS	1185		2.8.3.-	COG1804	putative fatty acyl-CoA transferase
LPHGFOOM_00046	gene	2271				
LPHGFOOM_00046	CDS	2271				hypothetical protein
LPHGFOOM_00047	gene	1170				
LPHGFOOM_00047	CDS	1170		1.3.99.-	COG1960	putative acyl-CoA dehydrogenase fadE25
LPHGFOOM_00048	gene	525	purE			
LPHGFOOM_00048	CDS	525	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
LPHGFOOM_00049	gene	1227	purK			
LPHGFOOM_00049	CDS	1227	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
LPHGFOOM_00050	gene	819				
LPHGFOOM_00050	CDS	819				hypothetical protein
LPHGFOOM_00051	gene	519				
LPHGFOOM_00051	CDS	519				hypothetical protein
LPHGFOOM_00052	gene	801	birA			
LPHGFOOM_00052	CDS	801	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
LPHGFOOM_00053	gene	1674	accD5_1			
LPHGFOOM_00053	CDS	1674	accD5_1	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 5
LPHGFOOM_00054	gene	429				
LPHGFOOM_00054	CDS	429				hypothetical protein
LPHGFOOM_00055	gene	669				
LPHGFOOM_00055	CDS	669		3.6.1.9	COG0424	Nucleoside triphosphate pyrophosphatase
LPHGFOOM_00056	gene	966	sseA			
LPHGFOOM_00056	CDS	966	sseA	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseA
LPHGFOOM_00057	gene	432				
LPHGFOOM_00057	CDS	432			COG2166	putative SufE-like protein
LPHGFOOM_00058	gene	1803	carB_1			
LPHGFOOM_00058	CDS	1803	carB_1			Carbamoyl-phosphate synthase large chain
LPHGFOOM_00059	gene	723	sigF			
LPHGFOOM_00059	CDS	723	sigF		COG1191	RNA polymerase sigma factor SigF
LPHGFOOM_00060	gene	438	rsbW			
LPHGFOOM_00060	CDS	438	rsbW		COG2172	Anti-sigma-F factor RsbW
LPHGFOOM_00061	gene	312				
LPHGFOOM_00061	CDS	312				hypothetical protein
LPHGFOOM_00062	gene	378				
LPHGFOOM_00062	CDS	378				hypothetical protein
LPHGFOOM_00063	gene	1269	lat			
LPHGFOOM_00063	CDS	1269	lat	2.6.1.36	COG0160	putative L-lysine-epsilon aminotransferase
LPHGFOOM_00064	gene	453				
LPHGFOOM_00064	CDS	453				hypothetical protein
LPHGFOOM_00065	gene	1248				
LPHGFOOM_00065	CDS	1248			COG5383	putative protein
LPHGFOOM_00066	gene	1485	gabD			
LPHGFOOM_00066	CDS	1485	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)]
LPHGFOOM_00067	gene	810				
LPHGFOOM_00067	CDS	810			COG1373	putative protein
LPHGFOOM_00068	gene	666				
LPHGFOOM_00068	CDS	666				hypothetical protein
LPHGFOOM_00069	gene	4542	srmB			
LPHGFOOM_00069	CDS	4542	srmB	3.6.4.13		ATP-dependent RNA helicase SrmB
LPHGFOOM_00070	gene	768	nei1_1			
LPHGFOOM_00070	CDS	768	nei1_1	3.2.2.-	COG0266	Endonuclease 8 1
LPHGFOOM_00071	gene	900				
LPHGFOOM_00071	CDS	900				hypothetical protein
LPHGFOOM_00072	gene	2910				
LPHGFOOM_00072	CDS	2910				hypothetical protein
LPHGFOOM_00073	gene	918				
LPHGFOOM_00073	CDS	918				hypothetical protein
LPHGFOOM_00074	gene	666	phoU1			
LPHGFOOM_00074	CDS	666	phoU1		COG0704	Phosphate-specific transport system accessory protein PhoU 
LPHGFOOM_00075	gene	1758	glpD2			
LPHGFOOM_00075	CDS	1758	glpD2	1.1.5.3	COG0578	Glycerol-3-phosphate dehydrogenase 2
LPHGFOOM_00076	gene	1416	lpdA_1			
LPHGFOOM_00076	CDS	1416	lpdA_1	1.6.5.2	COG1249	NAD(P)H dehydrogenase (quinone)
LPHGFOOM_00077	gene	600				
LPHGFOOM_00077	CDS	600				hypothetical protein
LPHGFOOM_00078	gene	1170	scmP			
LPHGFOOM_00078	CDS	1170	scmP	3.5.1.-	COG1473	N-acetylcysteine deacetylase
LPHGFOOM_00079	gene	1185				
LPHGFOOM_00079	CDS	1185		3.5.1.47		N-acetyldiaminopimelate deacetylase
LPHGFOOM_00080	gene	807	punA			
LPHGFOOM_00080	CDS	807	punA	2.4.2.1	COG0005	Purine nucleoside phosphorylase
LPHGFOOM_00081	gene	1605				
LPHGFOOM_00081	CDS	1605		5.4.2.8	COG1109	putative phosphomannomutase
LPHGFOOM_00082	gene	717	upp			
LPHGFOOM_00082	CDS	717	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
LPHGFOOM_00083	gene	900	sapM			
LPHGFOOM_00083	CDS	900	sapM	3.1.3.64		Phosphatidylinositol-3-phosphatase
LPHGFOOM_00084	gene	1263				
LPHGFOOM_00084	CDS	1263				hypothetical protein
LPHGFOOM_00085	gene	933				
LPHGFOOM_00085	CDS	933				hypothetical protein
LPHGFOOM_00086	gene	171				
LPHGFOOM_00086	CDS	171				hypothetical protein
LPHGFOOM_00087	gene	312	mtp			
LPHGFOOM_00087	CDS	312	mtp			Pilin
LPHGFOOM_00088	gene	1098	add			
LPHGFOOM_00088	CDS	1098	add	3.5.4.4	COG1816	Adenosine deaminase
LPHGFOOM_00089	gene	1284	deoA			
LPHGFOOM_00089	CDS	1284	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
