locus_tag	ftype	length_bp	gene	EC_number	COG	product
KCMNNCJE_00001	gene	1491	dnaA			
KCMNNCJE_00001	CDS	1491	dnaA		COG0593	Chromosomal replication initiator protein DnaA
KCMNNCJE_00002	gene	1209	dnaN			
KCMNNCJE_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
KCMNNCJE_00003	gene	1158	recF			
KCMNNCJE_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
KCMNNCJE_00004	gene	516				
KCMNNCJE_00004	CDS	516				hypothetical protein
KCMNNCJE_00005	gene	2145	gyrB1			
KCMNNCJE_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
KCMNNCJE_00006	gene	2517	gyrA1			
KCMNNCJE_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
KCMNNCJE_00007	gene	198				
KCMNNCJE_00007	CDS	198				hypothetical protein
KCMNNCJE_00008	gene	306				
KCMNNCJE_00008	CDS	306				putative protein
KCMNNCJE_00009	gene	75				
KCMNNCJE_00009	tRNA	75				tRNA-Ile(gat)
KCMNNCJE_00010	gene	74				
KCMNNCJE_00010	tRNA	74				tRNA-Ala(tgc)
KCMNNCJE_00011	gene	108				
KCMNNCJE_00011	CDS	108				hypothetical protein
KCMNNCJE_00012	gene	138				
KCMNNCJE_00012	CDS	138				hypothetical protein
KCMNNCJE_00013	gene	438	cwsA			
KCMNNCJE_00013	CDS	438	cwsA			Cell wall synthesis protein CwsA
KCMNNCJE_00014	gene	549	ppiA			
KCMNNCJE_00014	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
KCMNNCJE_00015	gene	153				
KCMNNCJE_00015	CDS	153				hypothetical protein
KCMNNCJE_00016	gene	360				
KCMNNCJE_00016	CDS	360				hypothetical protein
KCMNNCJE_00017	gene	282	crgA			
KCMNNCJE_00017	CDS	282	crgA			Cell division protein CrgA
KCMNNCJE_00018	gene	744				
KCMNNCJE_00018	CDS	744				hypothetical protein
KCMNNCJE_00019	gene	699	trpG			
KCMNNCJE_00019	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
KCMNNCJE_00020	gene	1881	pknB			
KCMNNCJE_00020	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
KCMNNCJE_00021	gene	1296	pknA			
KCMNNCJE_00021	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
KCMNNCJE_00022	gene	1476	pbpA			
KCMNNCJE_00022	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
KCMNNCJE_00023	gene	1410	rodA			
KCMNNCJE_00023	CDS	1410	rodA		COG0772	putative FtsW-like protein
KCMNNCJE_00024	gene	1536	pstP			
KCMNNCJE_00024	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
KCMNNCJE_00025	gene	468	fhaB			
KCMNNCJE_00025	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
KCMNNCJE_00026	gene	1566	fhaA			
KCMNNCJE_00026	CDS	1566	fhaA		COG1716	FHA domain-containing protein FhaA
KCMNNCJE_00027	gene	85				
KCMNNCJE_00027	tRNA	85				tRNA-Leu(cag)
KCMNNCJE_00028	gene	270				
KCMNNCJE_00028	CDS	270				hypothetical protein
KCMNNCJE_00029	gene	969	IMPDH			
KCMNNCJE_00029	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
KCMNNCJE_00030	gene	420	whiB5			
KCMNNCJE_00030	CDS	420	whiB5			Transcriptional regulator WhiB5
KCMNNCJE_00031	gene	771				
KCMNNCJE_00031	CDS	771			COG1396	putative HTH-type transcriptional regulator
KCMNNCJE_00032	gene	846				
KCMNNCJE_00032	CDS	846				hypothetical protein
KCMNNCJE_00033	gene	273				
KCMNNCJE_00033	CDS	273				putative protein
KCMNNCJE_00034	gene	1347				
KCMNNCJE_00034	CDS	1347				hypothetical protein
KCMNNCJE_00035	gene	318				
KCMNNCJE_00035	CDS	318				hypothetical protein
KCMNNCJE_00036	gene	306				
KCMNNCJE_00036	CDS	306				putative protein
KCMNNCJE_00037	gene	144				
KCMNNCJE_00037	CDS	144				putative proteinA
KCMNNCJE_00038	gene	876				
KCMNNCJE_00038	CDS	876				hypothetical protein
KCMNNCJE_00039	gene	330				
KCMNNCJE_00039	CDS	330				putative protein
KCMNNCJE_00040	gene	2226	bioF2_1			
KCMNNCJE_00040	CDS	2226	bioF2_1	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
KCMNNCJE_00041	gene	129	bioF2_2			
KCMNNCJE_00041	CDS	129	bioF2_2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
KCMNNCJE_00042	gene	264	acpP			
KCMNNCJE_00042	CDS	264	acpP			Acyl carrier protein
