locus_tag	ftype	length_bp	gene	EC_number	COG	product
KPPAEHHA_00001	gene	1491	dnaA			
KPPAEHHA_00001	CDS	1491	dnaA		COG0593	Chromosomal replication initiator protein DnaA
KPPAEHHA_00002	gene	327				
KPPAEHHA_00002	CDS	327				IS3 family transposase IS987
KPPAEHHA_00003	gene	885				
KPPAEHHA_00003	CDS	885				IS3 family transposase IS987
KPPAEHHA_00004	gene	1209	dnaN			
KPPAEHHA_00004	CDS	1209	dnaN		COG0592	Beta sliding clamp
KPPAEHHA_00005	gene	1158	recF			
KPPAEHHA_00005	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
KPPAEHHA_00006	gene	516				
KPPAEHHA_00006	CDS	516				hypothetical protein
KPPAEHHA_00007	gene	2145	gyrB1			
KPPAEHHA_00007	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
KPPAEHHA_00008	gene	2517	gyrA1			
KPPAEHHA_00008	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
KPPAEHHA_00009	gene	915				
KPPAEHHA_00009	CDS	915				putative protein
KPPAEHHA_00010	gene	75				
KPPAEHHA_00010	tRNA	75				tRNA-Ile(gat)
KPPAEHHA_00011	gene	74				
KPPAEHHA_00011	tRNA	74				tRNA-Ala(tgc)
KPPAEHHA_00012	gene	138				
KPPAEHHA_00012	CDS	138				hypothetical protein
KPPAEHHA_00013	gene	438	cwsA			
KPPAEHHA_00013	CDS	438	cwsA			Cell wall synthesis protein CwsA
KPPAEHHA_00014	gene	549	ppiA			
KPPAEHHA_00014	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
KPPAEHHA_00015	gene	153				
KPPAEHHA_00015	CDS	153				hypothetical protein
KPPAEHHA_00016	gene	360				
KPPAEHHA_00016	CDS	360				hypothetical protein
KPPAEHHA_00017	gene	282	crgA			
KPPAEHHA_00017	CDS	282	crgA			Cell division protein CrgA
KPPAEHHA_00018	gene	744				
KPPAEHHA_00018	CDS	744				hypothetical protein
KPPAEHHA_00019	gene	699	trpG			
KPPAEHHA_00019	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
KPPAEHHA_00020	gene	1881	pknB			
KPPAEHHA_00020	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
KPPAEHHA_00021	gene	1296	pknA			
KPPAEHHA_00021	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
KPPAEHHA_00022	gene	1476	pbpA			
KPPAEHHA_00022	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
KPPAEHHA_00023	gene	1410	rodA			
KPPAEHHA_00023	CDS	1410	rodA		COG0772	putative FtsW-like protein
KPPAEHHA_00024	gene	1536	pstP			
KPPAEHHA_00024	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
KPPAEHHA_00025	gene	468	fhaB			
KPPAEHHA_00025	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
KPPAEHHA_00026	gene	1566	fhaA			
KPPAEHHA_00026	CDS	1566	fhaA		COG1716	FHA domain-containing protein FhaA
KPPAEHHA_00027	gene	85				
KPPAEHHA_00027	tRNA	85				tRNA-Leu(cag)
KPPAEHHA_00028	gene	969	IMPDH			
KPPAEHHA_00028	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
KPPAEHHA_00029	gene	420	whiB5			
KPPAEHHA_00029	CDS	420	whiB5			Transcriptional regulator WhiB5
KPPAEHHA_00030	gene	771				
KPPAEHHA_00030	CDS	771			COG1396	putative HTH-type transcriptional regulator
KPPAEHHA_00031	gene	858				
KPPAEHHA_00031	CDS	858				hypothetical protein
