locus_tag	ftype	length_bp	gene	EC_number	COG	product
GOCMCHMO_00001	gene	1188	dnaA			
GOCMCHMO_00001	CDS	1188	dnaA		COG0593	Chromosomal replication initiator protein DnaA
GOCMCHMO_00002	gene	1209	dnaN			
GOCMCHMO_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
GOCMCHMO_00003	gene	1158	recF			
GOCMCHMO_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
GOCMCHMO_00004	gene	516				
GOCMCHMO_00004	CDS	516				hypothetical protein
GOCMCHMO_00005	gene	2145	gyrB1			
GOCMCHMO_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
GOCMCHMO_00006	gene	2517	gyrA1			
GOCMCHMO_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
GOCMCHMO_00007	gene	198				
GOCMCHMO_00007	CDS	198				hypothetical protein
GOCMCHMO_00008	gene	306				
GOCMCHMO_00008	CDS	306				putative protein
GOCMCHMO_00009	gene	75				
GOCMCHMO_00009	tRNA	75				tRNA-Ile(gat)
GOCMCHMO_00010	gene	74				
GOCMCHMO_00010	tRNA	74				tRNA-Ala(tgc)
GOCMCHMO_00011	gene	108				
GOCMCHMO_00011	CDS	108				hypothetical protein
GOCMCHMO_00012	gene	438	cwsA			
GOCMCHMO_00012	CDS	438	cwsA			Cell wall synthesis protein CwsA
GOCMCHMO_00013	gene	549	ppiA			
GOCMCHMO_00013	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
GOCMCHMO_00014	gene	153				
GOCMCHMO_00014	CDS	153				hypothetical protein
GOCMCHMO_00015	gene	270				
GOCMCHMO_00015	CDS	270				hypothetical protein
GOCMCHMO_00016	gene	282	crgA			
GOCMCHMO_00016	CDS	282	crgA			Cell division protein CrgA
GOCMCHMO_00017	gene	744				
GOCMCHMO_00017	CDS	744				hypothetical protein
GOCMCHMO_00018	gene	699	trpG			
GOCMCHMO_00018	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
GOCMCHMO_00019	gene	1881	pknB			
GOCMCHMO_00019	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
GOCMCHMO_00020	gene	1296	pknA			
GOCMCHMO_00020	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
GOCMCHMO_00021	gene	1476	pbpA			
GOCMCHMO_00021	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
GOCMCHMO_00022	gene	1410	rodA			
GOCMCHMO_00022	CDS	1410	rodA		COG0772	putative FtsW-like protein
GOCMCHMO_00023	gene	1536	pstP			
GOCMCHMO_00023	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
GOCMCHMO_00024	gene	468	fhaB			
GOCMCHMO_00024	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
GOCMCHMO_00025	gene	1566	fhaA			
GOCMCHMO_00025	CDS	1566	fhaA		COG1716	FHA domain-containing protein FhaA
GOCMCHMO_00026	gene	85				
GOCMCHMO_00026	tRNA	85				tRNA-Leu(cag)
GOCMCHMO_00027	gene	270				
GOCMCHMO_00027	CDS	270				hypothetical protein
GOCMCHMO_00028	gene	969	IMPDH			
GOCMCHMO_00028	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
GOCMCHMO_00029	gene	420	whiB5			
GOCMCHMO_00029	CDS	420	whiB5			Transcriptional regulator WhiB5
GOCMCHMO_00030	gene	771				
GOCMCHMO_00030	CDS	771			COG1396	putative HTH-type transcriptional regulator
GOCMCHMO_00031	gene	834				
GOCMCHMO_00031	CDS	834				hypothetical protein
GOCMCHMO_00032	gene	363				
GOCMCHMO_00032	CDS	363				putative protein
GOCMCHMO_00033	gene	1434				
GOCMCHMO_00033	CDS	1434				hypothetical protein
GOCMCHMO_00034	gene	318				
GOCMCHMO_00034	CDS	318				hypothetical protein
GOCMCHMO_00035	gene	306				
GOCMCHMO_00035	CDS	306				putative protein
GOCMCHMO_00036	gene	144				
GOCMCHMO_00036	CDS	144				putative proteinA
GOCMCHMO_00037	gene	876				
GOCMCHMO_00037	CDS	876				hypothetical protein
GOCMCHMO_00038	gene	330				
GOCMCHMO_00038	CDS	330				putative protein
GOCMCHMO_00039	gene	2316	bioF2			
GOCMCHMO_00039	CDS	2316	bioF2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
GOCMCHMO_00040	gene	264	acpP			
GOCMCHMO_00040	CDS	264	acpP			Acyl carrier protein
GOCMCHMO_00041	gene	348				
GOCMCHMO_00041	CDS	348				hypothetical protein
GOCMCHMO_00042	gene	1689	menE_1			
GOCMCHMO_00042	CDS	1689	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
GOCMCHMO_00043	gene	774				
GOCMCHMO_00043	CDS	774				putative protein
GOCMCHMO_00044	gene	1311				
GOCMCHMO_00044	CDS	1311			COG0477	putative MFS-type transporter
GOCMCHMO_00045	gene	633				
GOCMCHMO_00045	CDS	633				hypothetical protein
GOCMCHMO_00046	gene	348				
GOCMCHMO_00046	CDS	348				hypothetical protein
GOCMCHMO_00047	gene	933				
GOCMCHMO_00047	CDS	933				Proline-rich 28 kDa antigen
GOCMCHMO_00048	gene	2877	leuS			
GOCMCHMO_00048	CDS	2877	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
GOCMCHMO_00049	gene	627				
GOCMCHMO_00049	CDS	627				hypothetical protein
GOCMCHMO_00050	gene	735				
GOCMCHMO_00050	CDS	735			COG1802	putative HTH-type transcriptional regulator
GOCMCHMO_00051	gene	795	rutA			
GOCMCHMO_00051	CDS	795	rutA	1.14.99.46		Pyrimidine monooxygenase RutA
GOCMCHMO_00052	gene	897				
GOCMCHMO_00052	CDS	897		3.5.1.29		2-(acetamidomethylene)succinate hydrolase
GOCMCHMO_00053	gene	1104	ino1			
GOCMCHMO_00053	CDS	1104	ino1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
GOCMCHMO_00054	gene	543				
GOCMCHMO_00054	CDS	543				hypothetical protein
GOCMCHMO_00055	gene	870				
GOCMCHMO_00055	CDS	870				putative protein
GOCMCHMO_00056	gene	414				
GOCMCHMO_00056	CDS	414				putative protein
GOCMCHMO_00057	gene	2472	ponA1			
GOCMCHMO_00057	CDS	2472	ponA1		COG0744	Penicillin-binding protein 1A
GOCMCHMO_00058	gene	1683				
GOCMCHMO_00058	CDS	1683				hypothetical protein
GOCMCHMO_00059	gene	639	inhA_1			
GOCMCHMO_00059	CDS	639	inhA_1	4.2.1.103		Isonitrile hydratase
GOCMCHMO_00060	gene	291	rpsF			
GOCMCHMO_00060	CDS	291	rpsF		COG0360	30S ribosomal protein S6
GOCMCHMO_00061	gene	495	ssb			
GOCMCHMO_00061	CDS	495	ssb		COG0629	Single-stranded DNA-binding protein
GOCMCHMO_00062	gene	255	rpsR1_1			
GOCMCHMO_00062	CDS	255	rpsR1_1		COG0238	30S ribosomal protein S18 1
GOCMCHMO_00063	gene	459	rplI			
GOCMCHMO_00063	CDS	459	rplI		COG0359	50S ribosomal protein L9
GOCMCHMO_00064	gene	522				
GOCMCHMO_00064	CDS	522				hypothetical protein
GOCMCHMO_00065	gene	2625	dnaB			
GOCMCHMO_00065	CDS	2625	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
GOCMCHMO_00066	gene	693				
GOCMCHMO_00066	CDS	693				hypothetical protein
GOCMCHMO_00067	gene	1059				
GOCMCHMO_00067	CDS	1059				hypothetical protein
GOCMCHMO_00068	gene	654				
