locus_tag	ftype	length_bp	gene	EC_number	COG	product
DLFODMON_00001	gene	1491	dnaA			
DLFODMON_00001	CDS	1491	dnaA		COG0593	Chromosomal replication initiator protein DnaA
DLFODMON_00002	gene	327				
DLFODMON_00002	CDS	327				IS3 family transposase IS987
DLFODMON_00003	gene	885				
DLFODMON_00003	CDS	885				IS3 family transposase IS987
DLFODMON_00004	gene	1209	dnaN			
DLFODMON_00004	CDS	1209	dnaN		COG0592	Beta sliding clamp
DLFODMON_00005	gene	1158	recF			
DLFODMON_00005	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
DLFODMON_00006	gene	516				
DLFODMON_00006	CDS	516				hypothetical protein
DLFODMON_00007	gene	2145	gyrB1			
DLFODMON_00007	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
DLFODMON_00008	gene	2517	gyrA1			
DLFODMON_00008	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
DLFODMON_00009	gene	198				
DLFODMON_00009	CDS	198				hypothetical protein
DLFODMON_00010	gene	306				
DLFODMON_00010	CDS	306				putative protein
DLFODMON_00011	gene	75				
DLFODMON_00011	tRNA	75				tRNA-Ile(gat)
DLFODMON_00012	gene	74				
DLFODMON_00012	tRNA	74				tRNA-Ala(tgc)
DLFODMON_00013	gene	108				
DLFODMON_00013	CDS	108				hypothetical protein
DLFODMON_00014	gene	138				
DLFODMON_00014	CDS	138				hypothetical protein
DLFODMON_00015	gene	438	cwsA			
DLFODMON_00015	CDS	438	cwsA			Cell wall synthesis protein CwsA
DLFODMON_00016	gene	549	ppiA			
DLFODMON_00016	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
DLFODMON_00017	gene	153				
DLFODMON_00017	CDS	153				hypothetical protein
DLFODMON_00018	gene	360				
DLFODMON_00018	CDS	360				hypothetical protein
DLFODMON_00019	gene	282	crgA			
DLFODMON_00019	CDS	282	crgA			Cell division protein CrgA
DLFODMON_00020	gene	744				
DLFODMON_00020	CDS	744				hypothetical protein
DLFODMON_00021	gene	699	trpG			
DLFODMON_00021	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
DLFODMON_00022	gene	1881	pknB			
DLFODMON_00022	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
DLFODMON_00023	gene	1296	pknA			
DLFODMON_00023	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
DLFODMON_00024	gene	1476	pbpA			
DLFODMON_00024	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
DLFODMON_00025	gene	1410	rodA			
DLFODMON_00025	CDS	1410	rodA		COG0772	putative FtsW-like protein
DLFODMON_00026	gene	1536	pstP			
DLFODMON_00026	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
DLFODMON_00027	gene	468	fhaB			
DLFODMON_00027	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
DLFODMON_00028	gene	1566	fhaA			
DLFODMON_00028	CDS	1566	fhaA		COG1716	FHA domain-containing protein FhaA
DLFODMON_00029	gene	85				
DLFODMON_00029	tRNA	85				tRNA-Leu(cag)
DLFODMON_00030	gene	969	IMPDH			
DLFODMON_00030	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
DLFODMON_00031	gene	420	whiB5			
DLFODMON_00031	CDS	420	whiB5			Transcriptional regulator WhiB5
DLFODMON_00032	gene	771				
DLFODMON_00032	CDS	771			COG1396	putative HTH-type transcriptional regulator
DLFODMON_00033	gene	858				
DLFODMON_00033	CDS	858				hypothetical protein
DLFODMON_00034	gene	363				
DLFODMON_00034	CDS	363				putative protein
DLFODMON_00035	gene	1347				
DLFODMON_00035	CDS	1347				hypothetical protein
DLFODMON_00036	gene	318				
DLFODMON_00036	CDS	318				hypothetical protein
DLFODMON_00037	gene	306				
DLFODMON_00037	CDS	306				putative protein
DLFODMON_00038	gene	144				
DLFODMON_00038	CDS	144				putative proteinA
DLFODMON_00039	gene	876				
DLFODMON_00039	CDS	876				hypothetical protein
DLFODMON_00040	gene	330				
DLFODMON_00040	CDS	330				putative protein
DLFODMON_00041	gene	2316	bioF2			
DLFODMON_00041	CDS	2316	bioF2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
DLFODMON_00042	gene	264	acpP			
DLFODMON_00042	CDS	264	acpP			Acyl carrier protein
DLFODMON_00043	gene	396				
DLFODMON_00043	CDS	396			COG3631	putative protein
DLFODMON_00044	gene	1689	menE_1			
DLFODMON_00044	CDS	1689	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
DLFODMON_00045	gene	774				
DLFODMON_00045	CDS	774				putative protein
DLFODMON_00046	gene	1311				
DLFODMON_00046	CDS	1311			COG0477	putative MFS-type transporter
DLFODMON_00047	gene	633				
DLFODMON_00047	CDS	633				hypothetical protein
DLFODMON_00048	gene	348				
DLFODMON_00048	CDS	348				hypothetical protein
DLFODMON_00049	gene	933				
DLFODMON_00049	CDS	933				Proline-rich 28 kDa antigen
DLFODMON_00050	gene	2877	leuS			
