locus_tag	ftype	length_bp	gene	EC_number	COG	product
PCPEPKOC_00001	gene	1209	dnaN			
PCPEPKOC_00001	CDS	1209	dnaN		COG0592	Beta sliding clamp
PCPEPKOC_00002	gene	1158	recF			
PCPEPKOC_00002	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
PCPEPKOC_00003	gene	516				
PCPEPKOC_00003	CDS	516				hypothetical protein
PCPEPKOC_00004	gene	2145	gyrB1			
PCPEPKOC_00004	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
PCPEPKOC_00005	gene	2517	gyrA1			
PCPEPKOC_00005	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
PCPEPKOC_00006	gene	915				
PCPEPKOC_00006	CDS	915				putative protein
PCPEPKOC_00007	gene	75				
PCPEPKOC_00007	tRNA	75				tRNA-Ile(gat)
PCPEPKOC_00008	gene	74				
PCPEPKOC_00008	tRNA	74				tRNA-Ala(tgc)
PCPEPKOC_00009	gene	108				
PCPEPKOC_00009	CDS	108				hypothetical protein
PCPEPKOC_00010	gene	138				
PCPEPKOC_00010	CDS	138				hypothetical protein
PCPEPKOC_00011	gene	438	cwsA			
PCPEPKOC_00011	CDS	438	cwsA			Cell wall synthesis protein CwsA
PCPEPKOC_00012	gene	549	ppiA			
PCPEPKOC_00012	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
PCPEPKOC_00013	gene	153				
PCPEPKOC_00013	CDS	153				hypothetical protein
PCPEPKOC_00014	gene	360				
PCPEPKOC_00014	CDS	360				hypothetical protein
PCPEPKOC_00015	gene	282	crgA			
PCPEPKOC_00015	CDS	282	crgA			Cell division protein CrgA
PCPEPKOC_00016	gene	744				
PCPEPKOC_00016	CDS	744				hypothetical protein
PCPEPKOC_00017	gene	699	trpG			
PCPEPKOC_00017	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
PCPEPKOC_00018	gene	1881	pknB			
PCPEPKOC_00018	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
PCPEPKOC_00019	gene	1296	pknA			
PCPEPKOC_00019	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
PCPEPKOC_00020	gene	1476	pbpA			
PCPEPKOC_00020	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
PCPEPKOC_00021	gene	1410	rodA			
PCPEPKOC_00021	CDS	1410	rodA		COG0772	putative FtsW-like protein
PCPEPKOC_00022	gene	1536	pstP			
PCPEPKOC_00022	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
PCPEPKOC_00023	gene	468	fhaB			
PCPEPKOC_00023	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
PCPEPKOC_00024	gene	1566	fhaA			
PCPEPKOC_00024	CDS	1566	fhaA		COG1716	FHA domain-containing protein FhaA
PCPEPKOC_00025	gene	85				
PCPEPKOC_00025	tRNA	85				tRNA-Leu(cag)
PCPEPKOC_00026	gene	969	IMPDH			
PCPEPKOC_00026	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
PCPEPKOC_00027	gene	420	whiB5			
PCPEPKOC_00027	CDS	420	whiB5			Transcriptional regulator WhiB5
PCPEPKOC_00028	gene	771				
PCPEPKOC_00028	CDS	771			COG1396	putative HTH-type transcriptional regulator
PCPEPKOC_00029	gene	858				
PCPEPKOC_00029	CDS	858				hypothetical protein
PCPEPKOC_00030	gene	363				
PCPEPKOC_00030	CDS	363				putative protein
PCPEPKOC_00031	gene	1347				
PCPEPKOC_00031	CDS	1347				hypothetical protein
PCPEPKOC_00032	gene	318				
PCPEPKOC_00032	CDS	318				hypothetical protein
PCPEPKOC_00033	gene	306				
PCPEPKOC_00033	CDS	306				putative protein
PCPEPKOC_00034	gene	144				
PCPEPKOC_00034	CDS	144				putative proteinA
PCPEPKOC_00035	gene	1098				
PCPEPKOC_00035	CDS	1098				hypothetical protein
PCPEPKOC_00036	gene	330				
PCPEPKOC_00036	CDS	330				putative protein
PCPEPKOC_00037	gene	2316	bioF2			
PCPEPKOC_00037	CDS	2316	bioF2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
PCPEPKOC_00038	gene	264	acpP			
PCPEPKOC_00038	CDS	264	acpP			Acyl carrier protein
PCPEPKOC_00039	gene	396				
PCPEPKOC_00039	CDS	396			COG3631	putative protein
PCPEPKOC_00040	gene	1689	menE_1			
PCPEPKOC_00040	CDS	1689	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
PCPEPKOC_00041	gene	774				
PCPEPKOC_00041	CDS	774				putative protein
PCPEPKOC_00042	gene	1311				
PCPEPKOC_00042	CDS	1311			COG0477	putative MFS-type transporter
PCPEPKOC_00043	gene	633				
PCPEPKOC_00043	CDS	633				hypothetical protein
PCPEPKOC_00044	gene	348				
PCPEPKOC_00044	CDS	348				hypothetical protein
PCPEPKOC_00045	gene	933				
PCPEPKOC_00045	CDS	933				Proline-rich 28 kDa antigen
PCPEPKOC_00046	gene	2877	leuS			
PCPEPKOC_00046	CDS	2877	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
PCPEPKOC_00047	gene	627				
PCPEPKOC_00047	CDS	627				hypothetical protein
PCPEPKOC_00048	gene	735				
PCPEPKOC_00048	CDS	735			COG1802	putative HTH-type transcriptional regulator
PCPEPKOC_00049	gene	795	rutA			
PCPEPKOC_00049	CDS	795	rutA	1.14.99.46		Pyrimidine monooxygenase RutA
PCPEPKOC_00050	gene	678				
PCPEPKOC_00050	CDS	678				hypothetical protein
PCPEPKOC_00051	gene	1104	ino1			
PCPEPKOC_00051	CDS	1104	ino1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
PCPEPKOC_00052	gene	543				
PCPEPKOC_00052	CDS	543				hypothetical protein
PCPEPKOC_00053	gene	870				
PCPEPKOC_00053	CDS	870				putative protein
PCPEPKOC_00054	gene	414				
PCPEPKOC_00054	CDS	414				putative protein
PCPEPKOC_00055	gene	2472	ponA1			
PCPEPKOC_00055	CDS	2472	ponA1		COG0744	Penicillin-binding protein 1A
PCPEPKOC_00056	gene	1683				
PCPEPKOC_00056	CDS	1683				hypothetical protein
PCPEPKOC_00057	gene	639	inhA_1			
PCPEPKOC_00057	CDS	639	inhA_1	4.2.1.103		Isonitrile hydratase
PCPEPKOC_00058	gene	291	rpsF			
PCPEPKOC_00058	CDS	291	rpsF		COG0360	30S ribosomal protein S6
PCPEPKOC_00059	gene	495	ssb			
PCPEPKOC_00059	CDS	495	ssb		COG0629	Single-stranded DNA-binding protein
PCPEPKOC_00060	gene	255	rpsR1_1			
PCPEPKOC_00060	CDS	255	rpsR1_1		COG0238	30S ribosomal protein S18 1
PCPEPKOC_00061	gene	459	rplI			
PCPEPKOC_00061	CDS	459	rplI		COG0359	50S ribosomal protein L9
PCPEPKOC_00062	gene	522				
PCPEPKOC_00062	CDS	522				hypothetical protein
PCPEPKOC_00063	gene	2625	dnaB			
PCPEPKOC_00063	CDS	2625	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
PCPEPKOC_00064	gene	693				
PCPEPKOC_00064	CDS	693				hypothetical protein
PCPEPKOC_00065	gene	1059				
PCPEPKOC_00065	CDS	1059				hypothetical protein
PCPEPKOC_00066	gene	201				
PCPEPKOC_00066	CDS	201				hypothetical protein
PCPEPKOC_00067	gene	213				
PCPEPKOC_00067	CDS	213				hypothetical protein
PCPEPKOC_00068	gene	924	cenA			
PCPEPKOC_00068	CDS	924	cenA	3.2.1.4	COG5297	Endoglucanase A
PCPEPKOC_00069	gene	1461	yvdP			
