locus_tag	ftype	length_bp	gene	EC_number	COG	product
DDBGOOCL_00001	gene	1491	dnaA			
DDBGOOCL_00001	CDS	1491	dnaA		COG0593	Chromosomal replication initiator protein DnaA
DDBGOOCL_00002	gene	327				
DDBGOOCL_00002	CDS	327				IS3 family transposase IS987
DDBGOOCL_00003	gene	885				
DDBGOOCL_00003	CDS	885				IS3 family transposase IS987
DDBGOOCL_00004	gene	1209	dnaN			
DDBGOOCL_00004	CDS	1209	dnaN		COG0592	Beta sliding clamp
DDBGOOCL_00005	gene	1158	recF			
DDBGOOCL_00005	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
DDBGOOCL_00006	gene	516				
DDBGOOCL_00006	CDS	516				hypothetical protein
DDBGOOCL_00007	gene	2145	gyrB1			
DDBGOOCL_00007	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
DDBGOOCL_00008	gene	2517	gyrA1			
DDBGOOCL_00008	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
DDBGOOCL_00009	gene	198				
DDBGOOCL_00009	CDS	198				hypothetical protein
DDBGOOCL_00010	gene	306				
DDBGOOCL_00010	CDS	306				putative protein
DDBGOOCL_00011	gene	75				
DDBGOOCL_00011	tRNA	75				tRNA-Ile(gat)
DDBGOOCL_00012	gene	74				
DDBGOOCL_00012	tRNA	74				tRNA-Ala(tgc)
DDBGOOCL_00013	gene	108				
DDBGOOCL_00013	CDS	108				hypothetical protein
DDBGOOCL_00014	gene	138				
DDBGOOCL_00014	CDS	138				hypothetical protein
DDBGOOCL_00015	gene	438	cwsA			
DDBGOOCL_00015	CDS	438	cwsA			Cell wall synthesis protein CwsA
DDBGOOCL_00016	gene	549	ppiA			
DDBGOOCL_00016	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
DDBGOOCL_00017	gene	153				
DDBGOOCL_00017	CDS	153				hypothetical protein
DDBGOOCL_00018	gene	360				
DDBGOOCL_00018	CDS	360				hypothetical protein
DDBGOOCL_00019	gene	282	crgA			
DDBGOOCL_00019	CDS	282	crgA			Cell division protein CrgA
DDBGOOCL_00020	gene	744				
DDBGOOCL_00020	CDS	744				hypothetical protein
DDBGOOCL_00021	gene	699	trpG			
DDBGOOCL_00021	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
DDBGOOCL_00022	gene	1881	pknB			
DDBGOOCL_00022	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
DDBGOOCL_00023	gene	1296	pknA			
DDBGOOCL_00023	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
DDBGOOCL_00024	gene	1476	pbpA			
DDBGOOCL_00024	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
DDBGOOCL_00025	gene	1410	rodA			
DDBGOOCL_00025	CDS	1410	rodA		COG0772	putative FtsW-like protein
DDBGOOCL_00026	gene	1536	pstP			
DDBGOOCL_00026	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
DDBGOOCL_00027	gene	468	fhaB			
DDBGOOCL_00027	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
DDBGOOCL_00028	gene	1566	fhaA			
DDBGOOCL_00028	CDS	1566	fhaA		COG1716	FHA domain-containing protein FhaA
DDBGOOCL_00029	gene	85				
DDBGOOCL_00029	tRNA	85				tRNA-Leu(cag)
DDBGOOCL_00030	gene	969	IMPDH			
DDBGOOCL_00030	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
DDBGOOCL_00031	gene	420	whiB5			
DDBGOOCL_00031	CDS	420	whiB5			Transcriptional regulator WhiB5
DDBGOOCL_00032	gene	771				
DDBGOOCL_00032	CDS	771			COG1396	putative HTH-type transcriptional regulator
DDBGOOCL_00033	gene	858				
DDBGOOCL_00033	CDS	858				hypothetical protein
DDBGOOCL_00034	gene	363				
DDBGOOCL_00034	CDS	363				putative protein
DDBGOOCL_00035	gene	1347				
DDBGOOCL_00035	CDS	1347				hypothetical protein
DDBGOOCL_00036	gene	318				
DDBGOOCL_00036	CDS	318				hypothetical protein
DDBGOOCL_00037	gene	306				
DDBGOOCL_00037	CDS	306				putative protein
DDBGOOCL_00038	gene	144				
DDBGOOCL_00038	CDS	144				putative proteinA
DDBGOOCL_00039	gene	876				
DDBGOOCL_00039	CDS	876				hypothetical protein
DDBGOOCL_00040	gene	330				
DDBGOOCL_00040	CDS	330				putative protein
DDBGOOCL_00041	gene	2316	bioF2			
DDBGOOCL_00041	CDS	2316	bioF2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
DDBGOOCL_00042	gene	264	acpP			
DDBGOOCL_00042	CDS	264	acpP			Acyl carrier protein
DDBGOOCL_00043	gene	396				
DDBGOOCL_00043	CDS	396			COG3631	putative protein
DDBGOOCL_00044	gene	1689	menE_1			
DDBGOOCL_00044	CDS	1689	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
DDBGOOCL_00045	gene	774				
DDBGOOCL_00045	CDS	774				putative protein
DDBGOOCL_00046	gene	1311				
DDBGOOCL_00046	CDS	1311			COG0477	putative MFS-type transporter
DDBGOOCL_00047	gene	633				
DDBGOOCL_00047	CDS	633				hypothetical protein
DDBGOOCL_00048	gene	348				
DDBGOOCL_00048	CDS	348				hypothetical protein
DDBGOOCL_00049	gene	933				
DDBGOOCL_00049	CDS	933				Proline-rich 28 kDa antigen
DDBGOOCL_00050	gene	2877	leuS			
DDBGOOCL_00050	CDS	2877	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
DDBGOOCL_00051	gene	627				
DDBGOOCL_00051	CDS	627				hypothetical protein
DDBGOOCL_00052	gene	735				
DDBGOOCL_00052	CDS	735			COG1802	putative HTH-type transcriptional regulator
DDBGOOCL_00053	gene	795	rutA			
DDBGOOCL_00053	CDS	795	rutA	1.14.99.46		Pyrimidine monooxygenase RutA
DDBGOOCL_00054	gene	678				
DDBGOOCL_00054	CDS	678				hypothetical protein
DDBGOOCL_00055	gene	1104	ino1			
DDBGOOCL_00055	CDS	1104	ino1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
DDBGOOCL_00056	gene	543				
DDBGOOCL_00056	CDS	543				hypothetical protein
DDBGOOCL_00057	gene	870				
DDBGOOCL_00057	CDS	870				putative protein
DDBGOOCL_00058	gene	414				
DDBGOOCL_00058	CDS	414				putative protein
DDBGOOCL_00059	gene	2472	ponA1			
DDBGOOCL_00059	CDS	2472	ponA1		COG0744	Penicillin-binding protein 1A
DDBGOOCL_00060	gene	1683				
DDBGOOCL_00060	CDS	1683				hypothetical protein
DDBGOOCL_00061	gene	639	inhA_1			
DDBGOOCL_00061	CDS	639	inhA_1	4.2.1.103		Isonitrile hydratase
DDBGOOCL_00062	gene	291	rpsF			
DDBGOOCL_00062	CDS	291	rpsF		COG0360	30S ribosomal protein S6
DDBGOOCL_00063	gene	495	ssb			
DDBGOOCL_00063	CDS	495	ssb		COG0629	Single-stranded DNA-binding protein
DDBGOOCL_00064	gene	255	rpsR1_1			
DDBGOOCL_00064	CDS	255	rpsR1_1		COG0238	30S ribosomal protein S18 1
DDBGOOCL_00065	gene	459	rplI			
