locus_tag	ftype	length_bp	gene	EC_number	COG	product
EGOJBJBH_00001	gene	1188	dnaA			
EGOJBJBH_00001	CDS	1188	dnaA		COG0593	Chromosomal replication initiator protein DnaA
EGOJBJBH_00002	gene	1209	dnaN			
EGOJBJBH_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
EGOJBJBH_00003	gene	1158	recF			
EGOJBJBH_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
EGOJBJBH_00004	gene	516				
EGOJBJBH_00004	CDS	516				hypothetical protein
EGOJBJBH_00005	gene	2145	gyrB1			
EGOJBJBH_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
EGOJBJBH_00006	gene	2517	gyrA1			
EGOJBJBH_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
EGOJBJBH_00007	gene	915				
EGOJBJBH_00007	CDS	915				putative protein
EGOJBJBH_00008	gene	75				
EGOJBJBH_00008	tRNA	75				tRNA-Ile(gat)
EGOJBJBH_00009	gene	74				
EGOJBJBH_00009	tRNA	74				tRNA-Ala(tgc)
EGOJBJBH_00010	gene	108				
EGOJBJBH_00010	CDS	108				hypothetical protein
EGOJBJBH_00011	gene	438	cwsA			
EGOJBJBH_00011	CDS	438	cwsA			Cell wall synthesis protein CwsA
EGOJBJBH_00012	gene	549	ppiA			
EGOJBJBH_00012	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
EGOJBJBH_00013	gene	153				
EGOJBJBH_00013	CDS	153				hypothetical protein
EGOJBJBH_00014	gene	360				
EGOJBJBH_00014	CDS	360				hypothetical protein
EGOJBJBH_00015	gene	282	crgA			
EGOJBJBH_00015	CDS	282	crgA			Cell division protein CrgA
EGOJBJBH_00016	gene	744				
EGOJBJBH_00016	CDS	744				hypothetical protein
EGOJBJBH_00017	gene	699	trpG			
EGOJBJBH_00017	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
EGOJBJBH_00018	gene	1881	pknB			
EGOJBJBH_00018	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
EGOJBJBH_00019	gene	1296	pknA			
EGOJBJBH_00019	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
EGOJBJBH_00020	gene	1476	pbpA			
EGOJBJBH_00020	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
EGOJBJBH_00021	gene	1410	rodA			
EGOJBJBH_00021	CDS	1410	rodA		COG0772	putative FtsW-like protein
EGOJBJBH_00022	gene	1536	pstP			
EGOJBJBH_00022	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
EGOJBJBH_00023	gene	468	fhaB			
EGOJBJBH_00023	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
EGOJBJBH_00024	gene	1566	fhaA			
EGOJBJBH_00024	CDS	1566	fhaA		COG1716	FHA domain-containing protein FhaA
EGOJBJBH_00025	gene	84				
EGOJBJBH_00025	tRNA	84				tRNA-Leu(cag)
EGOJBJBH_00026	gene	969	IMPDH			
EGOJBJBH_00026	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
EGOJBJBH_00027	gene	420	whiB5			
EGOJBJBH_00027	CDS	420	whiB5			Transcriptional regulator WhiB5
EGOJBJBH_00028	gene	771				
EGOJBJBH_00028	CDS	771			COG1396	putative HTH-type transcriptional regulator
EGOJBJBH_00029	gene	846				
EGOJBJBH_00029	CDS	846				hypothetical protein
EGOJBJBH_00030	gene	363				
EGOJBJBH_00030	CDS	363				putative protein
EGOJBJBH_00031	gene	1434				
EGOJBJBH_00031	CDS	1434				hypothetical protein
EGOJBJBH_00032	gene	318				
EGOJBJBH_00032	CDS	318				hypothetical protein
EGOJBJBH_00033	gene	306				
EGOJBJBH_00033	CDS	306				putative protein
EGOJBJBH_00034	gene	144				
EGOJBJBH_00034	CDS	144				putative proteinA
EGOJBJBH_00035	gene	876				
EGOJBJBH_00035	CDS	876				hypothetical protein
EGOJBJBH_00036	gene	330				
EGOJBJBH_00036	CDS	330				putative protein
EGOJBJBH_00037	gene	2316	bioF2			
EGOJBJBH_00037	CDS	2316	bioF2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
EGOJBJBH_00038	gene	264	acpP			
EGOJBJBH_00038	CDS	264	acpP			Acyl carrier protein
EGOJBJBH_00039	gene	396				
EGOJBJBH_00039	CDS	396			COG3631	putative protein
EGOJBJBH_00040	gene	1689	menE_1			
EGOJBJBH_00040	CDS	1689	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
EGOJBJBH_00041	gene	774				
EGOJBJBH_00041	CDS	774				putative protein
EGOJBJBH_00042	gene	1311				
EGOJBJBH_00042	CDS	1311			COG0477	putative MFS-type transporter
EGOJBJBH_00043	gene	633				
EGOJBJBH_00043	CDS	633				hypothetical protein
EGOJBJBH_00044	gene	348				
EGOJBJBH_00044	CDS	348				hypothetical protein
EGOJBJBH_00045	gene	933				
EGOJBJBH_00045	CDS	933				Proline-rich 28 kDa antigen
EGOJBJBH_00046	gene	2877	leuS			
EGOJBJBH_00046	CDS	2877	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
EGOJBJBH_00047	gene	627				
EGOJBJBH_00047	CDS	627				hypothetical protein
EGOJBJBH_00048	gene	735				
EGOJBJBH_00048	CDS	735			COG1802	putative HTH-type transcriptional regulator
EGOJBJBH_00049	gene	795	rutA			
EGOJBJBH_00049	CDS	795	rutA	1.14.99.46		Pyrimidine monooxygenase RutA
EGOJBJBH_00050	gene	897				
EGOJBJBH_00050	CDS	897		3.5.1.29		2-(acetamidomethylene)succinate hydrolase
EGOJBJBH_00051	gene	1104	ino1			
EGOJBJBH_00051	CDS	1104	ino1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
EGOJBJBH_00052	gene	543				
EGOJBJBH_00052	CDS	543				hypothetical protein
EGOJBJBH_00053	gene	870				
EGOJBJBH_00053	CDS	870				putative protein
EGOJBJBH_00054	gene	414				
EGOJBJBH_00054	CDS	414				putative protein
EGOJBJBH_00055	gene	2472	ponA1			
EGOJBJBH_00055	CDS	2472	ponA1		COG0744	Penicillin-binding protein 1A
EGOJBJBH_00056	gene	1683				
EGOJBJBH_00056	CDS	1683				hypothetical protein
EGOJBJBH_00057	gene	639	inhA_1			
EGOJBJBH_00057	CDS	639	inhA_1	4.2.1.103		Isonitrile hydratase
EGOJBJBH_00058	gene	291	rpsF			
EGOJBJBH_00058	CDS	291	rpsF		COG0360	30S ribosomal protein S6
EGOJBJBH_00059	gene	495	ssb			
EGOJBJBH_00059	CDS	495	ssb		COG0629	Single-stranded DNA-binding protein
EGOJBJBH_00060	gene	255	rpsR1_1			
EGOJBJBH_00060	CDS	255	rpsR1_1		COG0238	30S ribosomal protein S18 1
EGOJBJBH_00061	gene	459	rplI			
EGOJBJBH_00061	CDS	459	rplI		COG0359	50S ribosomal protein L9
EGOJBJBH_00062	gene	522				
EGOJBJBH_00062	CDS	522				hypothetical protein
EGOJBJBH_00063	gene	2625	dnaB			
EGOJBJBH_00063	CDS	2625	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
EGOJBJBH_00064	gene	693				
EGOJBJBH_00064	CDS	693				hypothetical protein
EGOJBJBH_00065	gene	1059				
EGOJBJBH_00065	CDS	1059				hypothetical protein
EGOJBJBH_00066	gene	339				
EGOJBJBH_00066	CDS	339				hypothetical protein
EGOJBJBH_00067	gene	213				
EGOJBJBH_00067	CDS	213				hypothetical protein
EGOJBJBH_00068	gene	924	cenA			
EGOJBJBH_00068	CDS	924	cenA	3.2.1.4	COG5297	Endoglucanase A
EGOJBJBH_00069	gene	1296	yvdP			
EGOJBJBH_00069	CDS	1296	yvdP	1.21.-.-	COG0277	putative FAD-linked oxidoreductase YvdP
EGOJBJBH_00070	gene	156				
EGOJBJBH_00070	CDS	156				hypothetical protein
EGOJBJBH_00071	gene	2940				
EGOJBJBH_00071	CDS	2940				hypothetical protein
EGOJBJBH_00072	gene	240				
EGOJBJBH_00072	CDS	240				hypothetical protein
EGOJBJBH_00073	gene	402	vapC9_1			
EGOJBJBH_00073	CDS	402	vapC9_1	3.1.-.-	COG4113	Ribonuclease VapC9
EGOJBJBH_00074	gene	2238	icd2			
EGOJBJBH_00074	CDS	2238	icd2	1.1.1.42		Isocitrate dehydrogenase [NADP] 2
EGOJBJBH_00075	gene	570				
EGOJBJBH_00075	CDS	570				hypothetical protein
EGOJBJBH_00076	gene	912				
EGOJBJBH_00076	CDS	912				hypothetical protein
EGOJBJBH_00077	gene	1386	sdaA			
EGOJBJBH_00077	CDS	1386	sdaA	4.3.1.17	COG1760	L-serine dehydratase
EGOJBJBH_00078	gene	1278	glyA2			
EGOJBJBH_00078	CDS	1278	glyA2	2.1.2.1	COG0112	Serine hydroxymethyltransferase 2
EGOJBJBH_00079	gene	91				
EGOJBJBH_00079	misc_RNA	91				Glycine
EGOJBJBH_00080	gene	726				
