locus_tag	ftype	length_bp	gene	EC_number	COG	product
GIAKGKPA_00001	gene	1491	dnaA			
GIAKGKPA_00001	CDS	1491	dnaA		COG0593	Chromosomal replication initiator protein DnaA
GIAKGKPA_00002	gene	1209	dnaN			
GIAKGKPA_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
GIAKGKPA_00003	gene	1158	recF			
GIAKGKPA_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
GIAKGKPA_00004	gene	516				
GIAKGKPA_00004	CDS	516				hypothetical protein
GIAKGKPA_00005	gene	2145	gyrB1			
GIAKGKPA_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
GIAKGKPA_00006	gene	2517	gyrA1			
GIAKGKPA_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
GIAKGKPA_00007	gene	198				
GIAKGKPA_00007	CDS	198				hypothetical protein
GIAKGKPA_00008	gene	306				
GIAKGKPA_00008	CDS	306				putative protein
GIAKGKPA_00009	gene	75				
GIAKGKPA_00009	tRNA	75				tRNA-Ile(gat)
GIAKGKPA_00010	gene	74				
GIAKGKPA_00010	tRNA	74				tRNA-Ala(tgc)
GIAKGKPA_00011	gene	108				
GIAKGKPA_00011	CDS	108				hypothetical protein
GIAKGKPA_00012	gene	138				
GIAKGKPA_00012	CDS	138				hypothetical protein
GIAKGKPA_00013	gene	438	cwsA			
GIAKGKPA_00013	CDS	438	cwsA			Cell wall synthesis protein CwsA
GIAKGKPA_00014	gene	549	ppiA			
GIAKGKPA_00014	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
GIAKGKPA_00015	gene	153				
GIAKGKPA_00015	CDS	153				hypothetical protein
GIAKGKPA_00016	gene	360				
GIAKGKPA_00016	CDS	360				hypothetical protein
GIAKGKPA_00017	gene	282	crgA			
GIAKGKPA_00017	CDS	282	crgA			Cell division protein CrgA
GIAKGKPA_00018	gene	744				
GIAKGKPA_00018	CDS	744				hypothetical protein
GIAKGKPA_00019	gene	699	trpG			
GIAKGKPA_00019	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
GIAKGKPA_00020	gene	1881	pknB			
GIAKGKPA_00020	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
GIAKGKPA_00021	gene	1296	pknA			
GIAKGKPA_00021	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
GIAKGKPA_00022	gene	1476	pbpA			
GIAKGKPA_00022	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
GIAKGKPA_00023	gene	1410	rodA			
GIAKGKPA_00023	CDS	1410	rodA		COG0772	putative FtsW-like protein
GIAKGKPA_00024	gene	1536	pstP			
GIAKGKPA_00024	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
GIAKGKPA_00025	gene	468	fhaB			
GIAKGKPA_00025	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
GIAKGKPA_00026	gene	1566	fhaA			
GIAKGKPA_00026	CDS	1566	fhaA		COG1716	FHA domain-containing protein FhaA
GIAKGKPA_00027	gene	85				
GIAKGKPA_00027	tRNA	85				tRNA-Leu(cag)
GIAKGKPA_00028	gene	969	IMPDH			
GIAKGKPA_00028	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
GIAKGKPA_00029	gene	420	whiB5			
GIAKGKPA_00029	CDS	420	whiB5			Transcriptional regulator WhiB5
GIAKGKPA_00030	gene	771				
GIAKGKPA_00030	CDS	771			COG1396	putative HTH-type transcriptional regulator
GIAKGKPA_00031	gene	846				
GIAKGKPA_00031	CDS	846				hypothetical protein
GIAKGKPA_00032	gene	363				
GIAKGKPA_00032	CDS	363				putative protein
GIAKGKPA_00033	gene	1434				
GIAKGKPA_00033	CDS	1434				hypothetical protein
GIAKGKPA_00034	gene	318				
GIAKGKPA_00034	CDS	318				hypothetical protein
GIAKGKPA_00035	gene	306				
GIAKGKPA_00035	CDS	306				putative protein
GIAKGKPA_00036	gene	144				
GIAKGKPA_00036	CDS	144				putative proteinA
GIAKGKPA_00037	gene	876				
GIAKGKPA_00037	CDS	876				hypothetical protein
GIAKGKPA_00038	gene	330				
GIAKGKPA_00038	CDS	330				putative protein
GIAKGKPA_00039	gene	2316	bioF2			
GIAKGKPA_00039	CDS	2316	bioF2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
GIAKGKPA_00040	gene	264	acpP			
GIAKGKPA_00040	CDS	264	acpP			Acyl carrier protein
GIAKGKPA_00041	gene	396				
GIAKGKPA_00041	CDS	396			COG3631	putative protein
GIAKGKPA_00042	gene	1689	menE_1			
GIAKGKPA_00042	CDS	1689	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
GIAKGKPA_00043	gene	774				
GIAKGKPA_00043	CDS	774				putative protein
GIAKGKPA_00044	gene	1311				
GIAKGKPA_00044	CDS	1311			COG0477	putative MFS-type transporter
GIAKGKPA_00045	gene	633				
GIAKGKPA_00045	CDS	633				hypothetical protein
GIAKGKPA_00046	gene	348				
GIAKGKPA_00046	CDS	348				hypothetical protein
GIAKGKPA_00047	gene	933				
GIAKGKPA_00047	CDS	933				Proline-rich 28 kDa antigen
GIAKGKPA_00048	gene	2877	leuS			
GIAKGKPA_00048	CDS	2877	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
GIAKGKPA_00049	gene	627				
GIAKGKPA_00049	CDS	627				hypothetical protein
GIAKGKPA_00050	gene	735				
GIAKGKPA_00050	CDS	735			COG1802	putative HTH-type transcriptional regulator
GIAKGKPA_00051	gene	795	rutA			
GIAKGKPA_00051	CDS	795	rutA	1.14.99.46		Pyrimidine monooxygenase RutA
GIAKGKPA_00052	gene	897				
GIAKGKPA_00052	CDS	897		3.5.1.29		2-(acetamidomethylene)succinate hydrolase
GIAKGKPA_00053	gene	1104	ino1			
GIAKGKPA_00053	CDS	1104	ino1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
GIAKGKPA_00054	gene	543				
GIAKGKPA_00054	CDS	543				hypothetical protein
GIAKGKPA_00055	gene	870				
GIAKGKPA_00055	CDS	870				putative protein
GIAKGKPA_00056	gene	414				
GIAKGKPA_00056	CDS	414				putative protein
GIAKGKPA_00057	gene	2472	ponA1			
GIAKGKPA_00057	CDS	2472	ponA1		COG0744	Penicillin-binding protein 1A
GIAKGKPA_00058	gene	1683				
GIAKGKPA_00058	CDS	1683				hypothetical protein
GIAKGKPA_00059	gene	639	inhA_1			
GIAKGKPA_00059	CDS	639	inhA_1	4.2.1.103		Isonitrile hydratase
GIAKGKPA_00060	gene	291	rpsF			
GIAKGKPA_00060	CDS	291	rpsF		COG0360	30S ribosomal protein S6
GIAKGKPA_00061	gene	495	ssb			
GIAKGKPA_00061	CDS	495	ssb		COG0629	Single-stranded DNA-binding protein
GIAKGKPA_00062	gene	255	rpsR1_1			
GIAKGKPA_00062	CDS	255	rpsR1_1		COG0238	30S ribosomal protein S18 1
GIAKGKPA_00063	gene	459	rplI			
GIAKGKPA_00063	CDS	459	rplI		COG0359	50S ribosomal protein L9
GIAKGKPA_00064	gene	522				
GIAKGKPA_00064	CDS	522				hypothetical protein
GIAKGKPA_00065	gene	2625	dnaB			
GIAKGKPA_00065	CDS	2625	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
GIAKGKPA_00066	gene	693				
GIAKGKPA_00066	CDS	693				hypothetical protein
GIAKGKPA_00067	gene	1059				
GIAKGKPA_00067	CDS	1059				hypothetical protein
GIAKGKPA_00068	gene	339				
GIAKGKPA_00068	CDS	339				hypothetical protein
GIAKGKPA_00069	gene	213				
GIAKGKPA_00069	CDS	213				hypothetical protein
GIAKGKPA_00070	gene	924	cenA			
GIAKGKPA_00070	CDS	924	cenA	3.2.1.4	COG5297	Endoglucanase A
GIAKGKPA_00071	gene	1296	yvdP			
GIAKGKPA_00071	CDS	1296	yvdP	1.21.-.-	COG0277	putative FAD-linked oxidoreductase YvdP
GIAKGKPA_00072	gene	156				
GIAKGKPA_00072	CDS	156				hypothetical protein
GIAKGKPA_00073	gene	2586				
GIAKGKPA_00073	CDS	2586				hypothetical protein
GIAKGKPA_00074	gene	345				
GIAKGKPA_00074	CDS	345				hypothetical protein
GIAKGKPA_00075	gene	240				
GIAKGKPA_00075	CDS	240				hypothetical protein
GIAKGKPA_00076	gene	402	vapC9_1			
GIAKGKPA_00076	CDS	402	vapC9_1	3.1.-.-	COG4113	Ribonuclease VapC9
GIAKGKPA_00077	gene	2238	icd2			
GIAKGKPA_00077	CDS	2238	icd2	1.1.1.42		Isocitrate dehydrogenase [NADP] 2
GIAKGKPA_00078	gene	570				
GIAKGKPA_00078	CDS	570				hypothetical protein
GIAKGKPA_00079	gene	912				
GIAKGKPA_00079	CDS	912				hypothetical protein
GIAKGKPA_00080	gene	1386	sdaA			
GIAKGKPA_00080	CDS	1386	sdaA	4.3.1.17	COG1760	L-serine dehydratase
GIAKGKPA_00081	gene	1278	glyA2			
GIAKGKPA_00081	CDS	1278	glyA2	2.1.2.1	COG0112	Serine hydroxymethyltransferase 2
GIAKGKPA_00082	gene	91				
GIAKGKPA_00082	misc_RNA	91				Glycine
GIAKGKPA_00083	gene	717				
GIAKGKPA_00083	CDS	717				hypothetical protein
GIAKGKPA_00084	gene	99				
GIAKGKPA_00084	misc_RNA	99				Intron_gpII
GIAKGKPA_00085	gene	1050				
