locus_tag	ftype	length_bp	gene	EC_number	COG	product
JPMHGPDM_00001	gene	1188	dnaA			
JPMHGPDM_00001	CDS	1188	dnaA		COG0593	Chromosomal replication initiator protein DnaA
JPMHGPDM_00002	gene	1209	dnaN			
JPMHGPDM_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
JPMHGPDM_00003	gene	1158	recF			
JPMHGPDM_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
JPMHGPDM_00004	gene	516				
JPMHGPDM_00004	CDS	516				hypothetical protein
JPMHGPDM_00005	gene	2145	gyrB1			
JPMHGPDM_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
JPMHGPDM_00006	gene	2517	gyrA1			
JPMHGPDM_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
JPMHGPDM_00007	gene	198				
JPMHGPDM_00007	CDS	198				hypothetical protein
JPMHGPDM_00008	gene	306				
JPMHGPDM_00008	CDS	306				putative protein
JPMHGPDM_00009	gene	75				
JPMHGPDM_00009	tRNA	75				tRNA-Ile(gat)
JPMHGPDM_00010	gene	74				
JPMHGPDM_00010	tRNA	74				tRNA-Ala(tgc)
JPMHGPDM_00011	gene	108				
JPMHGPDM_00011	CDS	108				hypothetical protein
JPMHGPDM_00012	gene	138				
JPMHGPDM_00012	CDS	138				hypothetical protein
JPMHGPDM_00013	gene	438	cwsA			
JPMHGPDM_00013	CDS	438	cwsA			Cell wall synthesis protein CwsA
JPMHGPDM_00014	gene	549	ppiA			
JPMHGPDM_00014	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
JPMHGPDM_00015	gene	153				
JPMHGPDM_00015	CDS	153				hypothetical protein
JPMHGPDM_00016	gene	270				
JPMHGPDM_00016	CDS	270				hypothetical protein
JPMHGPDM_00017	gene	282	crgA			
JPMHGPDM_00017	CDS	282	crgA			Cell division protein CrgA
JPMHGPDM_00018	gene	744				
JPMHGPDM_00018	CDS	744				hypothetical protein
JPMHGPDM_00019	gene	699	trpG			
JPMHGPDM_00019	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
JPMHGPDM_00020	gene	1881	pknB			
JPMHGPDM_00020	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
JPMHGPDM_00021	gene	1296	pknA			
JPMHGPDM_00021	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
JPMHGPDM_00022	gene	1476	pbpA			
JPMHGPDM_00022	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
JPMHGPDM_00023	gene	1410	rodA			
JPMHGPDM_00023	CDS	1410	rodA		COG0772	putative FtsW-like protein
JPMHGPDM_00024	gene	1536	pstP			
JPMHGPDM_00024	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
JPMHGPDM_00025	gene	468	fhaB			
JPMHGPDM_00025	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
JPMHGPDM_00026	gene	1566	fhaA			
JPMHGPDM_00026	CDS	1566	fhaA		COG1716	FHA domain-containing protein FhaA
JPMHGPDM_00027	gene	85				
JPMHGPDM_00027	tRNA	85				tRNA-Leu(cag)
JPMHGPDM_00028	gene	969	IMPDH			
JPMHGPDM_00028	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
JPMHGPDM_00029	gene	237	whiB5			
JPMHGPDM_00029	CDS	237	whiB5			Transcriptional regulator WhiB5
JPMHGPDM_00030	gene	144				
JPMHGPDM_00030	CDS	144				putative protein
JPMHGPDM_00031	gene	1434				
JPMHGPDM_00031	CDS	1434				hypothetical protein
JPMHGPDM_00032	gene	318				
JPMHGPDM_00032	CDS	318				hypothetical protein
JPMHGPDM_00033	gene	306				
JPMHGPDM_00033	CDS	306				putative protein
JPMHGPDM_00034	gene	144				
JPMHGPDM_00034	CDS	144				putative proteinA
JPMHGPDM_00035	gene	876				
JPMHGPDM_00035	CDS	876				hypothetical protein
JPMHGPDM_00036	gene	330				
JPMHGPDM_00036	CDS	330				putative protein
JPMHGPDM_00037	gene	2316	bioF2			
JPMHGPDM_00037	CDS	2316	bioF2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
JPMHGPDM_00038	gene	264	acpP			
JPMHGPDM_00038	CDS	264	acpP			Acyl carrier protein
JPMHGPDM_00039	gene	396				
JPMHGPDM_00039	CDS	396			COG3631	putative protein
JPMHGPDM_00040	gene	1689	menE_1			
JPMHGPDM_00040	CDS	1689	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
JPMHGPDM_00041	gene	774				
JPMHGPDM_00041	CDS	774				putative protein
JPMHGPDM_00042	gene	1311				
JPMHGPDM_00042	CDS	1311			COG0477	putative MFS-type transporter
JPMHGPDM_00043	gene	633				
JPMHGPDM_00043	CDS	633				hypothetical protein
JPMHGPDM_00044	gene	348				
JPMHGPDM_00044	CDS	348				hypothetical protein
JPMHGPDM_00045	gene	933				
JPMHGPDM_00045	CDS	933				Proline-rich 28 kDa antigen
JPMHGPDM_00046	gene	2877	leuS			
JPMHGPDM_00046	CDS	2877	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
JPMHGPDM_00047	gene	627				
JPMHGPDM_00047	CDS	627				hypothetical protein
JPMHGPDM_00048	gene	735				
JPMHGPDM_00048	CDS	735			COG1802	putative HTH-type transcriptional regulator
JPMHGPDM_00049	gene	795	rutA			
JPMHGPDM_00049	CDS	795	rutA	1.14.99.46		Pyrimidine monooxygenase RutA
JPMHGPDM_00050	gene	897				
JPMHGPDM_00050	CDS	897		3.5.1.29		2-(acetamidomethylene)succinate hydrolase
JPMHGPDM_00051	gene	1104	ino1			
JPMHGPDM_00051	CDS	1104	ino1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
JPMHGPDM_00052	gene	543				
JPMHGPDM_00052	CDS	543				hypothetical protein
JPMHGPDM_00053	gene	870				
JPMHGPDM_00053	CDS	870				putative protein
JPMHGPDM_00054	gene	414				
JPMHGPDM_00054	CDS	414				putative protein
JPMHGPDM_00055	gene	2472	ponA1			
JPMHGPDM_00055	CDS	2472	ponA1		COG0744	Penicillin-binding protein 1A
JPMHGPDM_00056	gene	1683				
JPMHGPDM_00056	CDS	1683				hypothetical protein
JPMHGPDM_00057	gene	639	inhA_1			
JPMHGPDM_00057	CDS	639	inhA_1	4.2.1.103		Isonitrile hydratase
JPMHGPDM_00058	gene	291	rpsF			
JPMHGPDM_00058	CDS	291	rpsF		COG0360	30S ribosomal protein S6
JPMHGPDM_00059	gene	495	ssb			
JPMHGPDM_00059	CDS	495	ssb		COG0629	Single-stranded DNA-binding protein
