locus_tag	ftype	length_bp	gene	EC_number	COG	product
MKGHDNKE_00001	gene	1491	dnaA			
MKGHDNKE_00001	CDS	1491	dnaA		COG0593	Chromosomal replication initiator protein DnaA
MKGHDNKE_00002	gene	1209	dnaN			
MKGHDNKE_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
MKGHDNKE_00003	gene	1158	recF			
MKGHDNKE_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
MKGHDNKE_00004	gene	516				
MKGHDNKE_00004	CDS	516				hypothetical protein
MKGHDNKE_00005	gene	2145	gyrB1			
MKGHDNKE_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
MKGHDNKE_00006	gene	2517	gyrA1			
MKGHDNKE_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
MKGHDNKE_00007	gene	198				
MKGHDNKE_00007	CDS	198				hypothetical protein
MKGHDNKE_00008	gene	306				
MKGHDNKE_00008	CDS	306				putative protein
MKGHDNKE_00009	gene	75				
MKGHDNKE_00009	tRNA	75				tRNA-Ile(gat)
MKGHDNKE_00010	gene	74				
MKGHDNKE_00010	tRNA	74				tRNA-Ala(tgc)
MKGHDNKE_00011	gene	138				
MKGHDNKE_00011	CDS	138				hypothetical protein
MKGHDNKE_00012	gene	438	cwsA			
MKGHDNKE_00012	CDS	438	cwsA			Cell wall synthesis protein CwsA
MKGHDNKE_00013	gene	549	ppiA			
MKGHDNKE_00013	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
MKGHDNKE_00014	gene	153				
MKGHDNKE_00014	CDS	153				hypothetical protein
MKGHDNKE_00015	gene	360				
MKGHDNKE_00015	CDS	360				hypothetical protein
MKGHDNKE_00016	gene	282	crgA			
MKGHDNKE_00016	CDS	282	crgA			Cell division protein CrgA
MKGHDNKE_00017	gene	744				
MKGHDNKE_00017	CDS	744				hypothetical protein
MKGHDNKE_00018	gene	699	trpG			
MKGHDNKE_00018	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
MKGHDNKE_00019	gene	1881	pknB			
MKGHDNKE_00019	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
MKGHDNKE_00020	gene	1296	pknA			
MKGHDNKE_00020	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
MKGHDNKE_00021	gene	1476	pbpA			
MKGHDNKE_00021	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
MKGHDNKE_00022	gene	1410	rodA			
MKGHDNKE_00022	CDS	1410	rodA		COG0772	putative FtsW-like protein
MKGHDNKE_00023	gene	1536	pstP			
MKGHDNKE_00023	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
MKGHDNKE_00024	gene	468	fhaB			
MKGHDNKE_00024	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
MKGHDNKE_00025	gene	1584	fhaA			
MKGHDNKE_00025	CDS	1584	fhaA		COG1716	FHA domain-containing protein FhaA
MKGHDNKE_00026	gene	85				
MKGHDNKE_00026	tRNA	85				tRNA-Leu(cag)
MKGHDNKE_00027	gene	969	IMPDH			
MKGHDNKE_00027	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
MKGHDNKE_00028	gene	420	whiB5			
MKGHDNKE_00028	CDS	420	whiB5			Transcriptional regulator WhiB5
MKGHDNKE_00029	gene	771				
MKGHDNKE_00029	CDS	771			COG1396	putative HTH-type transcriptional regulator
MKGHDNKE_00030	gene	846				
MKGHDNKE_00030	CDS	846				hypothetical protein
MKGHDNKE_00031	gene	363				
MKGHDNKE_00031	CDS	363				putative protein
MKGHDNKE_00032	gene	1347				
MKGHDNKE_00032	CDS	1347				hypothetical protein
MKGHDNKE_00033	gene	318				
MKGHDNKE_00033	CDS	318				hypothetical protein
MKGHDNKE_00034	gene	306				
MKGHDNKE_00034	CDS	306				putative protein
MKGHDNKE_00035	gene	144				
MKGHDNKE_00035	CDS	144				putative proteinA
MKGHDNKE_00036	gene	876				
MKGHDNKE_00036	CDS	876				hypothetical protein
MKGHDNKE_00037	gene	330				
MKGHDNKE_00037	CDS	330				putative protein
MKGHDNKE_00038	gene	2316	bioF2			
MKGHDNKE_00038	CDS	2316	bioF2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
MKGHDNKE_00039	gene	264	acpP			
MKGHDNKE_00039	CDS	264	acpP			Acyl carrier protein
MKGHDNKE_00040	gene	396				
MKGHDNKE_00040	CDS	396			COG3631	putative protein
MKGHDNKE_00041	gene	1689	menE_1			
MKGHDNKE_00041	CDS	1689	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
MKGHDNKE_00042	gene	774				
MKGHDNKE_00042	CDS	774				putative protein
MKGHDNKE_00043	gene	1311				
MKGHDNKE_00043	CDS	1311			COG0477	putative MFS-type transporter
MKGHDNKE_00044	gene	633				
MKGHDNKE_00044	CDS	633				hypothetical protein
MKGHDNKE_00045	gene	348				
MKGHDNKE_00045	CDS	348				hypothetical protein
MKGHDNKE_00046	gene	933				
MKGHDNKE_00046	CDS	933				Proline-rich 28 kDa antigen
MKGHDNKE_00047	gene	2877	leuS			
MKGHDNKE_00047	CDS	2877	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
MKGHDNKE_00048	gene	627				
MKGHDNKE_00048	CDS	627				hypothetical protein
MKGHDNKE_00049	gene	735				
MKGHDNKE_00049	CDS	735			COG1802	putative HTH-type transcriptional regulator
MKGHDNKE_00050	gene	795	rutA			
MKGHDNKE_00050	CDS	795	rutA	1.14.99.46		Pyrimidine monooxygenase RutA
MKGHDNKE_00051	gene	897				
MKGHDNKE_00051	CDS	897		3.5.1.29		2-(acetamidomethylene)succinate hydrolase
MKGHDNKE_00052	gene	1104	ino1			
MKGHDNKE_00052	CDS	1104	ino1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
MKGHDNKE_00053	gene	543				
MKGHDNKE_00053	CDS	543				hypothetical protein
MKGHDNKE_00054	gene	870				
MKGHDNKE_00054	CDS	870				putative protein
