locus_tag	ftype	length_bp	gene	EC_number	COG	product
ONALFFCB_00001	gene	213				
ONALFFCB_00001	CDS	213				hypothetical protein
ONALFFCB_00002	gene	642				
ONALFFCB_00002	CDS	642				hypothetical protein
ONALFFCB_00003	gene	1245	menF_1			
ONALFFCB_00003	CDS	1245	menF_1	5.4.4.2		Isochorismate synthase MenF
ONALFFCB_00004	gene	1143				
ONALFFCB_00004	CDS	1143				hypothetical protein
ONALFFCB_00005	gene	858	rsmI			
ONALFFCB_00005	CDS	858	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
ONALFFCB_00006	gene	1569	pmt			
ONALFFCB_00006	CDS	1569	pmt	2.4.1.109	COG1928	putative dolichyl-phosphate-mannose--protein mannosyltransferase
ONALFFCB_00007	gene	1209	arcA			
ONALFFCB_00007	CDS	1209	arcA	3.5.3.6	COG2235	Arginine deiminase
ONALFFCB_00008	gene	618				
ONALFFCB_00008	CDS	618				hypothetical protein
ONALFFCB_00009	gene	759				
ONALFFCB_00009	CDS	759				hypothetical protein
ONALFFCB_00010	gene	951				
ONALFFCB_00010	CDS	951		2.3.1.-	COG0454	Acetyltransferase Pat
ONALFFCB_00011	gene	210				
ONALFFCB_00011	CDS	210				hypothetical protein
ONALFFCB_00012	gene	252				
ONALFFCB_00012	CDS	252				hypothetical protein
ONALFFCB_00013	gene	76				
ONALFFCB_00013	tRNA	76				tRNA-Ala(cgc)
ONALFFCB_00014	gene	1077				
ONALFFCB_00014	CDS	1077				hypothetical protein
ONALFFCB_00015	gene	612	rimJ			
ONALFFCB_00015	CDS	612	rimJ	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
ONALFFCB_00016	gene	1281	moeA1			
ONALFFCB_00016	CDS	1281	moeA1	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase 1
ONALFFCB_00017	gene	921	gtaB			
ONALFFCB_00017	CDS	921	gtaB	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
ONALFFCB_00018	gene	672				
ONALFFCB_00018	CDS	672		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
ONALFFCB_00019	gene	333				
ONALFFCB_00019	CDS	333				hypothetical protein
ONALFFCB_00020	gene	657				
ONALFFCB_00020	CDS	657				hypothetical protein
ONALFFCB_00021	gene	978	hepT_1			
ONALFFCB_00021	CDS	978	hepT_1	2.5.1.30	COG0142	Heptaprenyl diphosphate synthase component 2
ONALFFCB_00022	gene	1161				
ONALFFCB_00022	CDS	1161				hypothetical protein
ONALFFCB_00023	gene	2451				
ONALFFCB_00023	CDS	2451				hypothetical protein
ONALFFCB_00024	gene	747				
ONALFFCB_00024	CDS	747			COG1136	putative ABC transporter ATP-binding protein
ONALFFCB_00025	gene	456	mscL			
ONALFFCB_00025	CDS	456	mscL		COG1970	Large-conductance mechanosensitive channel
ONALFFCB_00026	gene	546	moaB			
ONALFFCB_00026	CDS	546	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
ONALFFCB_00027	gene	1395				
ONALFFCB_00027	CDS	1395				hypothetical protein
ONALFFCB_00028	gene	1515	mprB			
ONALFFCB_00028	CDS	1515	mprB	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase MprB
ONALFFCB_00029	gene	693	mprA			
ONALFFCB_00029	CDS	693	mprA			Response regulator MprA
ONALFFCB_00030	gene	1374				
ONALFFCB_00030	CDS	1374			COG3391	PE-PGRS family protein PE_PGRS18
ONALFFCB_00031	gene	174	rpmF			
ONALFFCB_00031	CDS	174	rpmF			50S ribosomal protein L32
ONALFFCB_00032	gene	1008				
ONALFFCB_00032	CDS	1008			COG3391	PE-PGRS family protein PE_PGRS17
ONALFFCB_00033	gene	2772				
ONALFFCB_00033	CDS	2772				PE-PGRS family protein PE_PGRS16
ONALFFCB_00034	gene	1704				
ONALFFCB_00034	CDS	1704				hypothetical protein
ONALFFCB_00035	gene	1149	mmgC_1			
ONALFFCB_00035	CDS	1149	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
ONALFFCB_00036	gene	1596	accD5_1			
ONALFFCB_00036	CDS	1596	accD5_1	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 5
ONALFFCB_00037	gene	2004	accA1_1			
ONALFFCB_00037	CDS	2004	accA1_1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
ONALFFCB_00038	gene	1167				
ONALFFCB_00038	CDS	1167		1.3.99.-	COG1960	Acyl-CoA dehydrogenase fadE12
ONALFFCB_00039	gene	810	fadB			
ONALFFCB_00039	CDS	810	fadB	4.2.1.17	COG1024	putative enoyl-CoA hydratase
ONALFFCB_00040	gene	633				
ONALFFCB_00040	CDS	633				putative protein
ONALFFCB_00041	gene	2196	ctpV			
ONALFFCB_00041	CDS	2196	ctpV	7.2.2.8	COG2217	putative copper-exporting P-type ATPase V
ONALFFCB_00042	gene	165				
ONALFFCB_00042	CDS	165				hypothetical protein
ONALFFCB_00043	gene	360	csoR_1			
ONALFFCB_00043	CDS	360	csoR_1		COG1937	Copper-sensing transcriptional repressor CsoR
ONALFFCB_00044	gene	219				
ONALFFCB_00044	CDS	219				putative protein
ONALFFCB_00045	gene	294				
ONALFFCB_00045	CDS	294				putative protein
ONALFFCB_00046	gene	420				
ONALFFCB_00046	CDS	420				hypothetical protein
ONALFFCB_00047	gene	963				
ONALFFCB_00047	CDS	963				hypothetical protein
ONALFFCB_00048	gene	675				
ONALFFCB_00048	CDS	675				hypothetical protein
ONALFFCB_00049	gene	348				
ONALFFCB_00049	CDS	348				hypothetical protein
ONALFFCB_00050	gene	384	vapC9_1			
ONALFFCB_00050	CDS	384	vapC9_1	3.1.-.-	COG4113	Ribonuclease VapC9
ONALFFCB_00051	gene	222				
ONALFFCB_00051	CDS	222				hypothetical protein
ONALFFCB_00052	gene	2019				
ONALFFCB_00052	CDS	2019			COG4867	putative protein
ONALFFCB_00053	gene	1380				
ONALFFCB_00053	CDS	1380				hypothetical protein
ONALFFCB_00054	gene	1572	purH			
ONALFFCB_00054	CDS	1572	purH		COG0138	Bifunctional purine biosynthesis protein PurH
ONALFFCB_00055	gene	648	purN			
ONALFFCB_00055	CDS	648	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
ONALFFCB_00056	gene	1359				
ONALFFCB_00056	CDS	1359				putative protein
ONALFFCB_00057	gene	912				
ONALFFCB_00057	CDS	912				34 kDa antigenic protein 
ONALFFCB_00058	gene	849				
ONALFFCB_00058	CDS	849			COG2141	putative protein
ONALFFCB_00059	gene	903	sucD			
ONALFFCB_00059	CDS	903	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
ONALFFCB_00060	gene	1164	sucC			
ONALFFCB_00060	CDS	1164	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
ONALFFCB_00061	gene	999				
ONALFFCB_00061	CDS	999				hypothetical protein
ONALFFCB_00062	gene	2316	uvrD1			
ONALFFCB_00062	CDS	2316	uvrD1	3.6.4.12	COG0210	ATP-dependent DNA helicase UvrD1
ONALFFCB_00063	gene	273				
ONALFFCB_00063	CDS	273		5.4.99.5	COG1605	Intracellular chorismate mutase
ONALFFCB_00064	gene	1662	pgi			
