locus_tag	ftype	length_bp	gene	EC_number	COG	product
IMBKKCAA_00001	gene	1491	dnaA			
IMBKKCAA_00001	CDS	1491	dnaA		COG0593	Chromosomal replication initiator protein DnaA
IMBKKCAA_00002	gene	1209	dnaN			
IMBKKCAA_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
IMBKKCAA_00003	gene	1158	recF			
IMBKKCAA_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
IMBKKCAA_00004	gene	516				
IMBKKCAA_00004	CDS	516				hypothetical protein
IMBKKCAA_00005	gene	2145	gyrB1			
IMBKKCAA_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
IMBKKCAA_00006	gene	2517	gyrA1			
IMBKKCAA_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
IMBKKCAA_00007	gene	198				
IMBKKCAA_00007	CDS	198				hypothetical protein
IMBKKCAA_00008	gene	306				
IMBKKCAA_00008	CDS	306				putative protein
IMBKKCAA_00009	gene	75				
IMBKKCAA_00009	tRNA	75				tRNA-Ile(gat)
IMBKKCAA_00010	gene	74				
IMBKKCAA_00010	tRNA	74				tRNA-Ala(tgc)
IMBKKCAA_00011	gene	108				
IMBKKCAA_00011	CDS	108				hypothetical protein
IMBKKCAA_00012	gene	138				
IMBKKCAA_00012	CDS	138				hypothetical protein
IMBKKCAA_00013	gene	438	cwsA			
IMBKKCAA_00013	CDS	438	cwsA			Cell wall synthesis protein CwsA
IMBKKCAA_00014	gene	549	ppiA			
IMBKKCAA_00014	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
IMBKKCAA_00015	gene	153				
IMBKKCAA_00015	CDS	153				hypothetical protein
IMBKKCAA_00016	gene	270				
IMBKKCAA_00016	CDS	270				hypothetical protein
IMBKKCAA_00017	gene	282	crgA			
IMBKKCAA_00017	CDS	282	crgA			Cell division protein CrgA
IMBKKCAA_00018	gene	744				
IMBKKCAA_00018	CDS	744				hypothetical protein
IMBKKCAA_00019	gene	699	trpG			
IMBKKCAA_00019	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
IMBKKCAA_00020	gene	1881	pknB			
IMBKKCAA_00020	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
IMBKKCAA_00021	gene	1296	pknA			
IMBKKCAA_00021	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
IMBKKCAA_00022	gene	1476	pbpA			
IMBKKCAA_00022	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
IMBKKCAA_00023	gene	1410	rodA			
IMBKKCAA_00023	CDS	1410	rodA		COG0772	putative FtsW-like protein
IMBKKCAA_00024	gene	1536	pstP			
IMBKKCAA_00024	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
IMBKKCAA_00025	gene	468	fhaB			
IMBKKCAA_00025	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
IMBKKCAA_00026	gene	1566	fhaA			
IMBKKCAA_00026	CDS	1566	fhaA		COG1716	FHA domain-containing protein FhaA
IMBKKCAA_00027	gene	85				
IMBKKCAA_00027	tRNA	85				tRNA-Leu(cag)
IMBKKCAA_00028	gene	270				
IMBKKCAA_00028	CDS	270				hypothetical protein
IMBKKCAA_00029	gene	969	IMPDH			
IMBKKCAA_00029	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
IMBKKCAA_00030	gene	420	whiB5			
IMBKKCAA_00030	CDS	420	whiB5			Transcriptional regulator WhiB5
IMBKKCAA_00031	gene	771				
IMBKKCAA_00031	CDS	771			COG1396	putative HTH-type transcriptional regulator
IMBKKCAA_00032	gene	834				
IMBKKCAA_00032	CDS	834				hypothetical protein
IMBKKCAA_00033	gene	363				
IMBKKCAA_00033	CDS	363				putative protein
IMBKKCAA_00034	gene	1434				
IMBKKCAA_00034	CDS	1434				hypothetical protein
IMBKKCAA_00035	gene	318				
IMBKKCAA_00035	CDS	318				hypothetical protein
IMBKKCAA_00036	gene	306				
IMBKKCAA_00036	CDS	306				putative protein
IMBKKCAA_00037	gene	144				
IMBKKCAA_00037	CDS	144				putative proteinA
IMBKKCAA_00038	gene	876				
IMBKKCAA_00038	CDS	876				hypothetical protein
IMBKKCAA_00039	gene	330				
IMBKKCAA_00039	CDS	330				putative protein
IMBKKCAA_00040	gene	2316	bioF2			
IMBKKCAA_00040	CDS	2316	bioF2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
IMBKKCAA_00041	gene	264	acpP			
IMBKKCAA_00041	CDS	264	acpP			Acyl carrier protein
IMBKKCAA_00042	gene	396				
IMBKKCAA_00042	CDS	396			COG3631	putative protein
IMBKKCAA_00043	gene	1689	menE_1			
IMBKKCAA_00043	CDS	1689	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
IMBKKCAA_00044	gene	774				
IMBKKCAA_00044	CDS	774				putative protein
IMBKKCAA_00045	gene	1311				
IMBKKCAA_00045	CDS	1311			COG0477	putative MFS-type transporter
IMBKKCAA_00046	gene	633				
IMBKKCAA_00046	CDS	633				hypothetical protein
IMBKKCAA_00047	gene	348				
IMBKKCAA_00047	CDS	348				hypothetical protein
IMBKKCAA_00048	gene	933				
IMBKKCAA_00048	CDS	933				Proline-rich 28 kDa antigen
IMBKKCAA_00049	gene	2877	leuS			
IMBKKCAA_00049	CDS	2877	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
IMBKKCAA_00050	gene	627				
IMBKKCAA_00050	CDS	627				hypothetical protein
IMBKKCAA_00051	gene	735				
IMBKKCAA_00051	CDS	735			COG1802	putative HTH-type transcriptional regulator
IMBKKCAA_00052	gene	795	rutA			
IMBKKCAA_00052	CDS	795	rutA	1.14.99.46		Pyrimidine monooxygenase RutA
IMBKKCAA_00053	gene	897				
IMBKKCAA_00053	CDS	897		3.5.1.29		2-(acetamidomethylene)succinate hydrolase
IMBKKCAA_00054	gene	1104	ino1			
IMBKKCAA_00054	CDS	1104	ino1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
IMBKKCAA_00055	gene	543				
IMBKKCAA_00055	CDS	543				hypothetical protein
IMBKKCAA_00056	gene	870				
IMBKKCAA_00056	CDS	870				putative protein
IMBKKCAA_00057	gene	414				
IMBKKCAA_00057	CDS	414				putative protein
IMBKKCAA_00058	gene	2472	ponA1			
IMBKKCAA_00058	CDS	2472	ponA1		COG0744	Penicillin-binding protein 1A
IMBKKCAA_00059	gene	1683				
IMBKKCAA_00059	CDS	1683				hypothetical protein
IMBKKCAA_00060	gene	639	inhA_1			
IMBKKCAA_00060	CDS	639	inhA_1	4.2.1.103		Isonitrile hydratase
IMBKKCAA_00061	gene	291	rpsF			
IMBKKCAA_00061	CDS	291	rpsF		COG0360	30S ribosomal protein S6
IMBKKCAA_00062	gene	495	ssb			
IMBKKCAA_00062	CDS	495	ssb		COG0629	Single-stranded DNA-binding protein
IMBKKCAA_00063	gene	255	rpsR1_1			
IMBKKCAA_00063	CDS	255	rpsR1_1		COG0238	30S ribosomal protein S18 1
IMBKKCAA_00064	gene	459	rplI			
IMBKKCAA_00064	CDS	459	rplI		COG0359	50S ribosomal protein L9
IMBKKCAA_00065	gene	522				
IMBKKCAA_00065	CDS	522				hypothetical protein
IMBKKCAA_00066	gene	2625	dnaB			
IMBKKCAA_00066	CDS	2625	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
IMBKKCAA_00067	gene	693				
IMBKKCAA_00067	CDS	693				hypothetical protein
IMBKKCAA_00068	gene	1059				
IMBKKCAA_00068	CDS	1059				hypothetical protein
IMBKKCAA_00069	gene	654				
IMBKKCAA_00069	CDS	654				hypothetical protein
IMBKKCAA_00070	gene	924	cenA			
IMBKKCAA_00070	CDS	924	cenA	3.2.1.4	COG5297	Endoglucanase A
IMBKKCAA_00071	gene	1440	yvdP			
IMBKKCAA_00071	CDS	1440	yvdP	1.21.-.-	COG0277	putative FAD-linked oxidoreductase YvdP
IMBKKCAA_00072	gene	156				
IMBKKCAA_00072	CDS	156				hypothetical protein
IMBKKCAA_00073	gene	2940				
IMBKKCAA_00073	CDS	2940				hypothetical protein
IMBKKCAA_00074	gene	240				
IMBKKCAA_00074	CDS	240				hypothetical protein
IMBKKCAA_00075	gene	402	vapC9_1			
IMBKKCAA_00075	CDS	402	vapC9_1	3.1.-.-	COG4113	Ribonuclease VapC9
IMBKKCAA_00076	gene	2238	icd2			
IMBKKCAA_00076	CDS	2238	icd2	1.1.1.42		Isocitrate dehydrogenase [NADP] 2
IMBKKCAA_00077	gene	570				
IMBKKCAA_00077	CDS	570				hypothetical protein
IMBKKCAA_00078	gene	912				
IMBKKCAA_00078	CDS	912				hypothetical protein
IMBKKCAA_00079	gene	1386	sdaA			
IMBKKCAA_00079	CDS	1386	sdaA	4.3.1.17	COG1760	L-serine dehydratase
IMBKKCAA_00080	gene	1278	glyA2			
IMBKKCAA_00080	CDS	1278	glyA2	2.1.2.1	COG0112	Serine hydroxymethyltransferase 2
IMBKKCAA_00081	gene	91				
IMBKKCAA_00081	misc_RNA	91				Glycine
IMBKKCAA_00082	gene	753				
IMBKKCAA_00082	CDS	753				hypothetical protein
IMBKKCAA_00083	gene	99				
IMBKKCAA_00083	misc_RNA	99				Intron_gpII
IMBKKCAA_00084	gene	1050				
IMBKKCAA_00084	CDS	1050			COG0577	putative ABC transporter permease
IMBKKCAA_00085	gene	993				
IMBKKCAA_00085	CDS	993			COG0664	putative ABC transporter ATP-binding protein
IMBKKCAA_00086	gene	1236	hutI_1			
IMBKKCAA_00086	CDS	1236	hutI_1	3.5.2.7		Imidazolonepropionase
IMBKKCAA_00087	gene	288				
IMBKKCAA_00087	CDS	288				hypothetical protein
IMBKKCAA_00088	gene	900	metC			
IMBKKCAA_00088	CDS	900	metC	4.4.1.13	COG1168	Cystathionine beta-lyase
IMBKKCAA_00089	gene	390				
IMBKKCAA_00089	CDS	390				hypothetical protein
IMBKKCAA_00090	gene	831	oleB			
IMBKKCAA_00090	CDS	831	oleB	4.1.1.114	COG0596	Cis-3-alkyl-4-alkyloxetan-2-one decarboxylase
IMBKKCAA_00091	gene	606	tetC			
IMBKKCAA_00091	CDS	606	tetC			Transposon Tn10 TetC protein
IMBKKCAA_00092	gene	594				
IMBKKCAA_00092	CDS	594				hypothetical protein
IMBKKCAA_00093	gene	207				
IMBKKCAA_00093	CDS	207				hypothetical protein
IMBKKCAA_00094	gene	822				
IMBKKCAA_00094	CDS	822				Dormancy associated translation inhibitor
IMBKKCAA_00095	gene	459				
IMBKKCAA_00095	CDS	459				putative protein
IMBKKCAA_00096	gene	345				
IMBKKCAA_00096	CDS	345			COG0640	putative HTH-type transcriptional regulator
IMBKKCAA_00097	gene	480	hycG			
IMBKKCAA_00097	CDS	480	hycG		COG3260	Formate hydrogenlyase subunit 7
IMBKKCAA_00098	gene	1929	hyfB			
IMBKKCAA_00098	CDS	1929	hyfB	1.-.-.-	COG0651	Hydrogenase-4 component B
IMBKKCAA_00099	gene	951	hycD			
IMBKKCAA_00099	CDS	951	hycD		COG0650	Formate hydrogenlyase subunit 4
