locus_tag	ftype	length_bp	gene	EC_number	COG	product
KJDAIIDL_00001	gene	1188	dnaA			
KJDAIIDL_00001	CDS	1188	dnaA		COG0593	Chromosomal replication initiator protein DnaA
KJDAIIDL_00002	gene	1209	dnaN			
KJDAIIDL_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
KJDAIIDL_00003	gene	1158	recF			
KJDAIIDL_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
KJDAIIDL_00004	gene	516				
KJDAIIDL_00004	CDS	516				hypothetical protein
KJDAIIDL_00005	gene	2145	gyrB1			
KJDAIIDL_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
KJDAIIDL_00006	gene	2517	gyrA1			
KJDAIIDL_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
KJDAIIDL_00007	gene	198				
KJDAIIDL_00007	CDS	198				hypothetical protein
KJDAIIDL_00008	gene	306				
KJDAIIDL_00008	CDS	306				putative protein
KJDAIIDL_00009	gene	75				
KJDAIIDL_00009	tRNA	75				tRNA-Ile(gat)
KJDAIIDL_00010	gene	74				
KJDAIIDL_00010	tRNA	74				tRNA-Ala(tgc)
KJDAIIDL_00011	gene	108				
KJDAIIDL_00011	CDS	108				hypothetical protein
KJDAIIDL_00012	gene	138				
KJDAIIDL_00012	CDS	138				hypothetical protein
KJDAIIDL_00013	gene	438	cwsA			
KJDAIIDL_00013	CDS	438	cwsA			Cell wall synthesis protein CwsA
KJDAIIDL_00014	gene	549	ppiA			
KJDAIIDL_00014	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
KJDAIIDL_00015	gene	153				
KJDAIIDL_00015	CDS	153				hypothetical protein
KJDAIIDL_00016	gene	360				
KJDAIIDL_00016	CDS	360				hypothetical protein
KJDAIIDL_00017	gene	282	crgA			
KJDAIIDL_00017	CDS	282	crgA			Cell division protein CrgA
KJDAIIDL_00018	gene	744				
KJDAIIDL_00018	CDS	744				hypothetical protein
KJDAIIDL_00019	gene	699	trpG			
KJDAIIDL_00019	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
KJDAIIDL_00020	gene	1881	pknB			
KJDAIIDL_00020	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
KJDAIIDL_00021	gene	1296	pknA			
KJDAIIDL_00021	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
KJDAIIDL_00022	gene	1476	pbpA			
KJDAIIDL_00022	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
KJDAIIDL_00023	gene	1410	rodA			
KJDAIIDL_00023	CDS	1410	rodA		COG0772	putative FtsW-like protein
KJDAIIDL_00024	gene	1536	pstP			
KJDAIIDL_00024	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
KJDAIIDL_00025	gene	468	fhaB			
KJDAIIDL_00025	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
KJDAIIDL_00026	gene	1566	fhaA			
KJDAIIDL_00026	CDS	1566	fhaA		COG1716	FHA domain-containing protein FhaA
KJDAIIDL_00027	gene	85				
KJDAIIDL_00027	tRNA	85				tRNA-Leu(cag)
KJDAIIDL_00028	gene	969	IMPDH			
KJDAIIDL_00028	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
KJDAIIDL_00029	gene	420	whiB5			
KJDAIIDL_00029	CDS	420	whiB5			Transcriptional regulator WhiB5
KJDAIIDL_00030	gene	771				
KJDAIIDL_00030	CDS	771			COG1396	putative HTH-type transcriptional regulator
KJDAIIDL_00031	gene	846				
KJDAIIDL_00031	CDS	846				hypothetical protein
KJDAIIDL_00032	gene	363				
KJDAIIDL_00032	CDS	363				putative protein
KJDAIIDL_00033	gene	1434				
KJDAIIDL_00033	CDS	1434				hypothetical protein
KJDAIIDL_00034	gene	318				
KJDAIIDL_00034	CDS	318				hypothetical protein
KJDAIIDL_00035	gene	306				
KJDAIIDL_00035	CDS	306				putative protein
KJDAIIDL_00036	gene	144				
KJDAIIDL_00036	CDS	144				putative proteinA
KJDAIIDL_00037	gene	876				
KJDAIIDL_00037	CDS	876				hypothetical protein
KJDAIIDL_00038	gene	330				
KJDAIIDL_00038	CDS	330				putative protein
KJDAIIDL_00039	gene	2316	bioF2			
KJDAIIDL_00039	CDS	2316	bioF2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
KJDAIIDL_00040	gene	264	acpP			
KJDAIIDL_00040	CDS	264	acpP			Acyl carrier protein
KJDAIIDL_00041	gene	396				
KJDAIIDL_00041	CDS	396			COG3631	putative protein
KJDAIIDL_00042	gene	1689	menE_1			
KJDAIIDL_00042	CDS	1689	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
KJDAIIDL_00043	gene	774				
KJDAIIDL_00043	CDS	774				putative protein
KJDAIIDL_00044	gene	1311				
KJDAIIDL_00044	CDS	1311			COG0477	putative MFS-type transporter
KJDAIIDL_00045	gene	633				
KJDAIIDL_00045	CDS	633				hypothetical protein
KJDAIIDL_00046	gene	348				
KJDAIIDL_00046	CDS	348				hypothetical protein
KJDAIIDL_00047	gene	933				
KJDAIIDL_00047	CDS	933				Proline-rich 28 kDa antigen
KJDAIIDL_00048	gene	2877	leuS			
KJDAIIDL_00048	CDS	2877	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
KJDAIIDL_00049	gene	627				
KJDAIIDL_00049	CDS	627				hypothetical protein
KJDAIIDL_00050	gene	735				
KJDAIIDL_00050	CDS	735			COG1802	putative HTH-type transcriptional regulator
KJDAIIDL_00051	gene	795	rutA			
KJDAIIDL_00051	CDS	795	rutA	1.14.99.46		Pyrimidine monooxygenase RutA
KJDAIIDL_00052	gene	897				
KJDAIIDL_00052	CDS	897		3.5.1.29		2-(acetamidomethylene)succinate hydrolase
KJDAIIDL_00053	gene	1104	ino1			
KJDAIIDL_00053	CDS	1104	ino1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
KJDAIIDL_00054	gene	543				
KJDAIIDL_00054	CDS	543				hypothetical protein
KJDAIIDL_00055	gene	870				
KJDAIIDL_00055	CDS	870				putative protein
KJDAIIDL_00056	gene	414				
KJDAIIDL_00056	CDS	414				putative protein
KJDAIIDL_00057	gene	2472	ponA1			
KJDAIIDL_00057	CDS	2472	ponA1		COG0744	Penicillin-binding protein 1A
KJDAIIDL_00058	gene	1683				
KJDAIIDL_00058	CDS	1683				hypothetical protein
KJDAIIDL_00059	gene	639	inhA_1			
KJDAIIDL_00059	CDS	639	inhA_1	4.2.1.103		Isonitrile hydratase
KJDAIIDL_00060	gene	291	rpsF			
KJDAIIDL_00060	CDS	291	rpsF		COG0360	30S ribosomal protein S6
KJDAIIDL_00061	gene	495	ssb			
KJDAIIDL_00061	CDS	495	ssb		COG0629	Single-stranded DNA-binding protein
KJDAIIDL_00062	gene	255	rpsR1_1			
KJDAIIDL_00062	CDS	255	rpsR1_1		COG0238	30S ribosomal protein S18 1
KJDAIIDL_00063	gene	459	rplI			
KJDAIIDL_00063	CDS	459	rplI		COG0359	50S ribosomal protein L9
KJDAIIDL_00064	gene	522				
KJDAIIDL_00064	CDS	522				hypothetical protein
KJDAIIDL_00065	gene	2625	dnaB			
KJDAIIDL_00065	CDS	2625	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
KJDAIIDL_00066	gene	693				
KJDAIIDL_00066	CDS	693				hypothetical protein
KJDAIIDL_00067	gene	1059				
KJDAIIDL_00067	CDS	1059				hypothetical protein
KJDAIIDL_00068	gene	654				
KJDAIIDL_00068	CDS	654				hypothetical protein
KJDAIIDL_00069	gene	924	cenA			
KJDAIIDL_00069	CDS	924	cenA	3.2.1.4	COG5297	Endoglucanase A
KJDAIIDL_00070	gene	1440	yvdP			
KJDAIIDL_00070	CDS	1440	yvdP	1.21.-.-	COG0277	putative FAD-linked oxidoreductase YvdP
KJDAIIDL_00071	gene	156				
KJDAIIDL_00071	CDS	156				hypothetical protein
KJDAIIDL_00072	gene	2940				
KJDAIIDL_00072	CDS	2940				hypothetical protein
KJDAIIDL_00073	gene	240				
KJDAIIDL_00073	CDS	240				hypothetical protein
KJDAIIDL_00074	gene	402	vapC9_1			
KJDAIIDL_00074	CDS	402	vapC9_1	3.1.-.-	COG4113	Ribonuclease VapC9
KJDAIIDL_00075	gene	2238	icd2			
KJDAIIDL_00075	CDS	2238	icd2	1.1.1.42		Isocitrate dehydrogenase [NADP] 2
KJDAIIDL_00076	gene	570				
KJDAIIDL_00076	CDS	570				hypothetical protein
KJDAIIDL_00077	gene	912				
KJDAIIDL_00077	CDS	912				hypothetical protein
KJDAIIDL_00078	gene	1386	sdaA			
KJDAIIDL_00078	CDS	1386	sdaA	4.3.1.17	COG1760	L-serine dehydratase
KJDAIIDL_00079	gene	1278	glyA2			
KJDAIIDL_00079	CDS	1278	glyA2	2.1.2.1	COG0112	Serine hydroxymethyltransferase 2
KJDAIIDL_00080	gene	91				
KJDAIIDL_00080	misc_RNA	91				Glycine
KJDAIIDL_00081	gene	717				
KJDAIIDL_00081	CDS	717				hypothetical protein
KJDAIIDL_00082	gene	99				
KJDAIIDL_00082	misc_RNA	99				Intron_gpII
KJDAIIDL_00083	gene	1050				
KJDAIIDL_00083	CDS	1050			COG0577	putative ABC transporter permease
KJDAIIDL_00084	gene	993				
KJDAIIDL_00084	CDS	993			COG0664	putative ABC transporter ATP-binding protein
KJDAIIDL_00085	gene	1236	hutI_1			
KJDAIIDL_00085	CDS	1236	hutI_1	3.5.2.7		Imidazolonepropionase
KJDAIIDL_00086	gene	1173	metC			
KJDAIIDL_00086	CDS	1173	metC	4.4.1.13	COG1168	Cystathionine beta-lyase
KJDAIIDL_00087	gene	390				
KJDAIIDL_00087	CDS	390				hypothetical protein
KJDAIIDL_00088	gene	831	oleB			
KJDAIIDL_00088	CDS	831	oleB	4.1.1.114	COG0596	Cis-3-alkyl-4-alkyloxetan-2-one decarboxylase
KJDAIIDL_00089	gene	606	tetC			
KJDAIIDL_00089	CDS	606	tetC			Transposon Tn10 TetC protein
KJDAIIDL_00090	gene	594				
KJDAIIDL_00090	CDS	594				hypothetical protein
KJDAIIDL_00091	gene	207				
KJDAIIDL_00091	CDS	207				hypothetical protein
KJDAIIDL_00092	gene	822				
KJDAIIDL_00092	CDS	822				Dormancy associated translation inhibitor
KJDAIIDL_00093	gene	459				
KJDAIIDL_00093	CDS	459				putative protein
KJDAIIDL_00094	gene	345				
KJDAIIDL_00094	CDS	345			COG0640	putative HTH-type transcriptional regulator
KJDAIIDL_00095	gene	480	hycG			
KJDAIIDL_00095	CDS	480	hycG		COG3260	Formate hydrogenlyase subunit 7
KJDAIIDL_00096	gene	1923	hyfB			
KJDAIIDL_00096	CDS	1923	hyfB	1.-.-.-	COG0651	Hydrogenase-4 component B
KJDAIIDL_00097	gene	951	hycD			
KJDAIIDL_00097	CDS	951	hycD		COG0650	Formate hydrogenlyase subunit 4
KJDAIIDL_00098	gene	663				
KJDAIIDL_00098	CDS	663				hypothetical protein
KJDAIIDL_00099	gene	1467	ndhB			
KJDAIIDL_00099	CDS	1467	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
KJDAIIDL_00100	gene	1476	hycE			
KJDAIIDL_00100	CDS	1476	hycE		COG3261	Formate hydrogenlyase subunit 5
KJDAIIDL_00101	gene	480				
KJDAIIDL_00101	CDS	480				putative protein
KJDAIIDL_00102	gene	594	COQ3_1			
KJDAIIDL_00102	CDS	594	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
KJDAIIDL_00103	gene	771				
KJDAIIDL_00103	CDS	771			COG3305	putative protein
KJDAIIDL_00104	gene	195				
KJDAIIDL_00104	CDS	195				hypothetical protein
KJDAIIDL_00105	gene	768	mtnN_1			
KJDAIIDL_00105	CDS	768	mtnN_1	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
KJDAIIDL_00106	gene	2286	ctpA			
KJDAIIDL_00106	CDS	2286	ctpA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
KJDAIIDL_00107	gene	711				
KJDAIIDL_00107	CDS	711			COG5660	putative protein
KJDAIIDL_00108	gene	960				
KJDAIIDL_00108	CDS	960				putative protein
KJDAIIDL_00109	gene	366				
KJDAIIDL_00109	CDS	366				putative protein
KJDAIIDL_00110	gene	1392				
KJDAIIDL_00110	CDS	1392				hypothetical protein
KJDAIIDL_00111	gene	870				
KJDAIIDL_00111	CDS	870		1.-.-.-	COG2175	Putative dioxygenase
KJDAIIDL_00112	gene	552				
KJDAIIDL_00112	CDS	552				putative protein
KJDAIIDL_00113	gene	1599				
KJDAIIDL_00113	CDS	1599		6.2.1.-	COG0318	Putative fatty-acid--CoA ligase FadD10
KJDAIIDL_00114	gene	249				
KJDAIIDL_00114	CDS	249				putative protein
KJDAIIDL_00115	gene	7539	dltA			
KJDAIIDL_00115	CDS	7539	dltA	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
KJDAIIDL_00116	gene	1923				
KJDAIIDL_00116	CDS	1923			COG3336	putative protein
KJDAIIDL_00117	gene	2259	ctpB			
KJDAIIDL_00117	CDS	2259	ctpB	3.6.3.-	COG2217	Cation-transporting P-type ATPase B
KJDAIIDL_00118	gene	1515				
KJDAIIDL_00118	CDS	1515				hypothetical protein
KJDAIIDL_00119	gene	285				
KJDAIIDL_00119	CDS	285				hypothetical protein
KJDAIIDL_00120	gene	1197				
KJDAIIDL_00120	CDS	1197			COG0523	putative protein
KJDAIIDL_00121	gene	4878	ctpI_1			
KJDAIIDL_00121	CDS	4878	ctpI_1	3.6.3.-	COG0474	putative cation-transporting ATPase I
KJDAIIDL_00122	gene	243				
