locus_tag	ftype	length_bp	gene	EC_number	COG	product
LEPPHNIL_00001	gene	456	rpsI			
LEPPHNIL_00001	CDS	456	rpsI		COG0103	30S ribosomal protein S9
LEPPHNIL_00002	gene	534	rplM			
LEPPHNIL_00002	CDS	534	rplM		COG0102	50S ribosomal protein L13
LEPPHNIL_00003	gene	303	esxT			
LEPPHNIL_00003	CDS	303	esxT		COG4842	ESAT-6-like protein EsxT
LEPPHNIL_00004	gene	432				
LEPPHNIL_00004	CDS	432				hypothetical protein
LEPPHNIL_00005	gene	1215				
LEPPHNIL_00005	CDS	1215				hypothetical protein
LEPPHNIL_00006	gene	3711	eccC			
LEPPHNIL_00006	CDS	3711	eccC		COG1674	ESX secretion system protein EccC
LEPPHNIL_00007	gene	1404	eccD1_1			
LEPPHNIL_00007	CDS	1404	eccD1_1			ESX-1 secretion system protein EccD1
LEPPHNIL_00008	gene	1368	mycP4			
LEPPHNIL_00008	CDS	1368	mycP4	3.4.21.-	COG1404	Mycosin-4
LEPPHNIL_00009	gene	1413	eccB3_1			
LEPPHNIL_00009	CDS	1413	eccB3_1	3.6.-.-		ESX-3 secretion system ATPase EccB3
LEPPHNIL_00010	gene	789	cut3_1			
LEPPHNIL_00010	CDS	789	cut3_1	3.1.1.74		putative cutinase cut3
LEPPHNIL_00011	gene	681	cut3_2			
LEPPHNIL_00011	CDS	681	cut3_2	3.1.1.74		putative cutinase cut3
LEPPHNIL_00012	gene	1686				
LEPPHNIL_00012	CDS	1686				hypothetical protein
LEPPHNIL_00013	gene	894	truA			
LEPPHNIL_00013	CDS	894	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
LEPPHNIL_00014	gene	543	rplQ			
LEPPHNIL_00014	CDS	543	rplQ		COG0203	50S ribosomal protein L17
LEPPHNIL_00015	gene	1044	rpoA			
LEPPHNIL_00015	CDS	1044	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
LEPPHNIL_00016	gene	606	rpsD			
LEPPHNIL_00016	CDS	606	rpsD		COG0522	30S ribosomal protein S4
LEPPHNIL_00017	gene	420	rpsK			
LEPPHNIL_00017	CDS	420	rpsK		COG0100	30S ribosomal protein S11
LEPPHNIL_00018	gene	375	rpsM			
LEPPHNIL_00018	CDS	375	rpsM		COG0099	30S ribosomal protein S13
LEPPHNIL_00019	gene	222	infA			
LEPPHNIL_00019	CDS	222	infA		COG0361	Translation initiation factor IF-1
LEPPHNIL_00020	gene	858				
LEPPHNIL_00020	CDS	858				hypothetical protein
LEPPHNIL_00021	gene	996	rmlB			
LEPPHNIL_00021	CDS	996	rmlB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
LEPPHNIL_00022	gene	609	rmlC			
LEPPHNIL_00022	CDS	609	rmlC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
LEPPHNIL_00023	gene	960				
LEPPHNIL_00023	CDS	960				putative protein
LEPPHNIL_00024	gene	1095	fcl_1			
LEPPHNIL_00024	CDS	1095	fcl_1	1.1.1.271		GDP-L-fucose synthase
LEPPHNIL_00025	gene	1011				
LEPPHNIL_00025	CDS	1011		4.1.3.39		4-hydroxy-2-oxovalerate aldolase
LEPPHNIL_00026	gene	1674	ilvB2			
LEPPHNIL_00026	CDS	1674	ilvB2	2.2.1.6	COG0028	Putative acetolactate synthase large subunit IlvB2
LEPPHNIL_00027	gene	390				
LEPPHNIL_00027	CDS	390				hypothetical protein
LEPPHNIL_00028	gene	507				
LEPPHNIL_00028	CDS	507				hypothetical protein
LEPPHNIL_00029	gene	903	menH			
LEPPHNIL_00029	CDS	903	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
LEPPHNIL_00030	gene	1350	kgtP			
LEPPHNIL_00030	CDS	1350	kgtP			Alpha-ketoglutarate permease
LEPPHNIL_00031	gene	297				
LEPPHNIL_00031	CDS	297				PE family protein PE13
LEPPHNIL_00032	gene	1173				
LEPPHNIL_00032	CDS	1173				PPE family protein PPE18
LEPPHNIL_00033	gene	3159				
LEPPHNIL_00033	CDS	3159				putative membrane protein
LEPPHNIL_00034	gene	1494				
LEPPHNIL_00034	CDS	1494		2.3.1.20		Putative diacyglycerol O-acyltransferase
LEPPHNIL_00035	gene	690				
LEPPHNIL_00035	CDS	690				hypothetical protein
LEPPHNIL_00036	gene	606				
LEPPHNIL_00036	CDS	606				hypothetical protein
LEPPHNIL_00037	gene	663				
LEPPHNIL_00037	CDS	663				hypothetical protein
LEPPHNIL_00038	gene	1539	lcpA_1			
LEPPHNIL_00038	CDS	1539	lcpA_1		COG1316	Cell wall biosynthesis protein LcpA
LEPPHNIL_00039	gene	945				
LEPPHNIL_00039	CDS	945				hypothetical protein
LEPPHNIL_00040	gene	492				
LEPPHNIL_00040	CDS	492			COG2259	putative membrane protein
LEPPHNIL_00041	gene	984	lipF			
LEPPHNIL_00041	CDS	984	lipF	3.1.1.1		Carboxylesterase LipF
LEPPHNIL_00042	gene	324				
LEPPHNIL_00042	CDS	324			COG1695	Transcriptional regulator
LEPPHNIL_00043	gene	165				
LEPPHNIL_00043	CDS	165				hypothetical protein
LEPPHNIL_00044	gene	1503	otsA			
LEPPHNIL_00044	CDS	1503	otsA	2.4.1.15	COG0380	Trehalose-6-phosphate synthase
LEPPHNIL_00045	gene	579				
LEPPHNIL_00045	CDS	579				hypothetical protein
LEPPHNIL_00046	gene	483				
LEPPHNIL_00046	CDS	483				hypothetical protein
LEPPHNIL_00047	gene	729				
LEPPHNIL_00047	CDS	729				hypothetical protein
LEPPHNIL_00048	gene	1695				
LEPPHNIL_00048	CDS	1695				hypothetical protein
LEPPHNIL_00049	gene	1155	lprN_1			
LEPPHNIL_00049	CDS	1155	lprN_1			Lipoprotein LprN
LEPPHNIL_00050	gene	1353				
LEPPHNIL_00050	CDS	1353				hypothetical protein
LEPPHNIL_00051	gene	1074				
LEPPHNIL_00051	CDS	1074				hypothetical protein
LEPPHNIL_00052	gene	1053				
LEPPHNIL_00052	CDS	1053				hypothetical protein
LEPPHNIL_00053	gene	1203				
LEPPHNIL_00053	CDS	1203				hypothetical protein
LEPPHNIL_00054	gene	843				
LEPPHNIL_00054	CDS	843				hypothetical protein
LEPPHNIL_00055	gene	765				
LEPPHNIL_00055	CDS	765				hypothetical protein
LEPPHNIL_00056	gene	954				
