locus_tag	ftype	length_bp	gene	EC_number	COG	product
GNKEAEGH_00001	gene	1491	dnaA			
GNKEAEGH_00001	CDS	1491	dnaA		COG0593	Chromosomal replication initiator protein DnaA
GNKEAEGH_00002	gene	1209	dnaN			
GNKEAEGH_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
GNKEAEGH_00003	gene	1158	recF			
GNKEAEGH_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
GNKEAEGH_00004	gene	516				
GNKEAEGH_00004	CDS	516				hypothetical protein
GNKEAEGH_00005	gene	2145	gyrB1			
GNKEAEGH_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
GNKEAEGH_00006	gene	2517	gyrA1			
GNKEAEGH_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
GNKEAEGH_00007	gene	198				
GNKEAEGH_00007	CDS	198				hypothetical protein
GNKEAEGH_00008	gene	306				
GNKEAEGH_00008	CDS	306				putative protein
GNKEAEGH_00009	gene	75				
GNKEAEGH_00009	tRNA	75				tRNA-Ile(gat)
GNKEAEGH_00010	gene	74				
GNKEAEGH_00010	tRNA	74				tRNA-Ala(tgc)
GNKEAEGH_00011	gene	108				
GNKEAEGH_00011	CDS	108				hypothetical protein
GNKEAEGH_00012	gene	138				
GNKEAEGH_00012	CDS	138				hypothetical protein
GNKEAEGH_00013	gene	438	cwsA			
GNKEAEGH_00013	CDS	438	cwsA			Cell wall synthesis protein CwsA
GNKEAEGH_00014	gene	549	ppiA			
GNKEAEGH_00014	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
GNKEAEGH_00015	gene	153				
GNKEAEGH_00015	CDS	153				hypothetical protein
GNKEAEGH_00016	gene	360				
GNKEAEGH_00016	CDS	360				hypothetical protein
GNKEAEGH_00017	gene	282	crgA			
GNKEAEGH_00017	CDS	282	crgA			Cell division protein CrgA
GNKEAEGH_00018	gene	744				
GNKEAEGH_00018	CDS	744				hypothetical protein
GNKEAEGH_00019	gene	699	trpG			
GNKEAEGH_00019	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
GNKEAEGH_00020	gene	1881	pknB			
GNKEAEGH_00020	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
GNKEAEGH_00021	gene	1296	pknA			
GNKEAEGH_00021	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
GNKEAEGH_00022	gene	1476	pbpA			
GNKEAEGH_00022	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
GNKEAEGH_00023	gene	1410	rodA			
GNKEAEGH_00023	CDS	1410	rodA		COG0772	putative FtsW-like protein
GNKEAEGH_00024	gene	1536	pstP			
GNKEAEGH_00024	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
GNKEAEGH_00025	gene	468	fhaB			
GNKEAEGH_00025	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
GNKEAEGH_00026	gene	1584	fhaA			
GNKEAEGH_00026	CDS	1584	fhaA		COG1716	FHA domain-containing protein FhaA
GNKEAEGH_00027	gene	85				
GNKEAEGH_00027	tRNA	85				tRNA-Leu(cag)
GNKEAEGH_00028	gene	270				
GNKEAEGH_00028	CDS	270				hypothetical protein
GNKEAEGH_00029	gene	969	IMPDH			
GNKEAEGH_00029	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
GNKEAEGH_00030	gene	420	whiB5			
GNKEAEGH_00030	CDS	420	whiB5			Transcriptional regulator WhiB5
GNKEAEGH_00031	gene	771				
GNKEAEGH_00031	CDS	771			COG1396	putative HTH-type transcriptional regulator
GNKEAEGH_00032	gene	846				
GNKEAEGH_00032	CDS	846				hypothetical protein
GNKEAEGH_00033	gene	363				
GNKEAEGH_00033	CDS	363				putative protein
GNKEAEGH_00034	gene	1347				
GNKEAEGH_00034	CDS	1347				hypothetical protein
GNKEAEGH_00035	gene	318				
GNKEAEGH_00035	CDS	318				hypothetical protein
GNKEAEGH_00036	gene	228				
GNKEAEGH_00036	CDS	228				putative protein
GNKEAEGH_00037	gene	144				
GNKEAEGH_00037	CDS	144				putative proteinA
GNKEAEGH_00038	gene	876				
GNKEAEGH_00038	CDS	876				hypothetical protein
GNKEAEGH_00039	gene	576				
GNKEAEGH_00039	CDS	576				hypothetical protein
GNKEAEGH_00040	gene	2247	bioF2			
GNKEAEGH_00040	CDS	2247	bioF2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
GNKEAEGH_00041	gene	264	acpP			
GNKEAEGH_00041	CDS	264	acpP			Acyl carrier protein
GNKEAEGH_00042	gene	396				
GNKEAEGH_00042	CDS	396			COG3631	putative protein
GNKEAEGH_00043	gene	1689				
GNKEAEGH_00043	CDS	1689		6.2.1.-	COG0318	Long-chain-fatty-acid--AMP ligase FadD30
GNKEAEGH_00044	gene	774				
GNKEAEGH_00044	CDS	774				putative protein
GNKEAEGH_00045	gene	1311				
GNKEAEGH_00045	CDS	1311			COG0477	putative MFS-type transporter
GNKEAEGH_00046	gene	633				
GNKEAEGH_00046	CDS	633				hypothetical protein
GNKEAEGH_00047	gene	348				
GNKEAEGH_00047	CDS	348				hypothetical protein
GNKEAEGH_00048	gene	933				
GNKEAEGH_00048	CDS	933				Proline-rich 28 kDa antigen
GNKEAEGH_00049	gene	2877	leuS			
GNKEAEGH_00049	CDS	2877	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
GNKEAEGH_00050	gene	627				
GNKEAEGH_00050	CDS	627				hypothetical protein
GNKEAEGH_00051	gene	735				
GNKEAEGH_00051	CDS	735			COG1802	putative HTH-type transcriptional regulator
GNKEAEGH_00052	gene	795	rutA			
GNKEAEGH_00052	CDS	795	rutA	1.14.99.46		Pyrimidine monooxygenase RutA
GNKEAEGH_00053	gene	897				
GNKEAEGH_00053	CDS	897		3.5.1.29		2-(acetamidomethylene)succinate hydrolase
GNKEAEGH_00054	gene	1104	ino1			
GNKEAEGH_00054	CDS	1104	ino1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
GNKEAEGH_00055	gene	543				
GNKEAEGH_00055	CDS	543				hypothetical protein
GNKEAEGH_00056	gene	870				
GNKEAEGH_00056	CDS	870				putative protein
GNKEAEGH_00057	gene	414				
GNKEAEGH_00057	CDS	414				putative protein
GNKEAEGH_00058	gene	2463	ponA1			
GNKEAEGH_00058	CDS	2463	ponA1		COG0744	Penicillin-binding protein 1A
GNKEAEGH_00059	gene	1683				
GNKEAEGH_00059	CDS	1683				hypothetical protein
GNKEAEGH_00060	gene	639	inhA_1			
GNKEAEGH_00060	CDS	639	inhA_1	4.2.1.103		Isonitrile hydratase
GNKEAEGH_00061	gene	291	rpsF			
GNKEAEGH_00061	CDS	291	rpsF		COG0360	30S ribosomal protein S6
GNKEAEGH_00062	gene	495	ssb			
GNKEAEGH_00062	CDS	495	ssb		COG0629	Single-stranded DNA-binding protein
GNKEAEGH_00063	gene	255	rpsR1_1			
GNKEAEGH_00063	CDS	255	rpsR1_1		COG0238	30S ribosomal protein S18 1
GNKEAEGH_00064	gene	459	rplI			
GNKEAEGH_00064	CDS	459	rplI		COG0359	50S ribosomal protein L9
GNKEAEGH_00065	gene	522				
GNKEAEGH_00065	CDS	522				hypothetical protein
GNKEAEGH_00066	gene	2625	dnaB			
GNKEAEGH_00066	CDS	2625	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
GNKEAEGH_00067	gene	693				
GNKEAEGH_00067	CDS	693				hypothetical protein
GNKEAEGH_00068	gene	1059				
GNKEAEGH_00068	CDS	1059				hypothetical protein
GNKEAEGH_00069	gene	654				
GNKEAEGH_00069	CDS	654				hypothetical protein
GNKEAEGH_00070	gene	924	cenA			
GNKEAEGH_00070	CDS	924	cenA	3.2.1.4	COG5297	Endoglucanase A
GNKEAEGH_00071	gene	1440	yvdP			
GNKEAEGH_00071	CDS	1440	yvdP	1.21.-.-	COG0277	putative FAD-linked oxidoreductase YvdP
GNKEAEGH_00072	gene	156				
GNKEAEGH_00072	CDS	156				hypothetical protein
GNKEAEGH_00073	gene	2940				
GNKEAEGH_00073	CDS	2940				hypothetical protein
GNKEAEGH_00074	gene	240				
GNKEAEGH_00074	CDS	240				hypothetical protein
GNKEAEGH_00075	gene	402	vapC9_1			
GNKEAEGH_00075	CDS	402	vapC9_1	3.1.-.-	COG4113	Ribonuclease VapC9
GNKEAEGH_00076	gene	2238	icd2			
GNKEAEGH_00076	CDS	2238	icd2	1.1.1.42		Isocitrate dehydrogenase [NADP] 2
GNKEAEGH_00077	gene	570				
GNKEAEGH_00077	CDS	570				hypothetical protein
