locus_tag	ftype	length_bp	gene	EC_number	COG	product
EMJPEMMC_00001	gene	1188	dnaA			
EMJPEMMC_00001	CDS	1188	dnaA		COG0593	Chromosomal replication initiator protein DnaA
EMJPEMMC_00002	gene	1209	dnaN			
EMJPEMMC_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
EMJPEMMC_00003	gene	1158	recF			
EMJPEMMC_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
EMJPEMMC_00004	gene	516				
EMJPEMMC_00004	CDS	516				hypothetical protein
EMJPEMMC_00005	gene	2145	gyrB1			
EMJPEMMC_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
EMJPEMMC_00006	gene	2517	gyrA1			
EMJPEMMC_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
EMJPEMMC_00007	gene	198				
EMJPEMMC_00007	CDS	198				hypothetical protein
EMJPEMMC_00008	gene	306				
EMJPEMMC_00008	CDS	306				putative protein
EMJPEMMC_00009	gene	75				
EMJPEMMC_00009	tRNA	75				tRNA-Ile(gat)
EMJPEMMC_00010	gene	74				
EMJPEMMC_00010	tRNA	74				tRNA-Ala(tgc)
EMJPEMMC_00011	gene	108				
EMJPEMMC_00011	CDS	108				hypothetical protein
EMJPEMMC_00012	gene	438	cwsA			
EMJPEMMC_00012	CDS	438	cwsA			Cell wall synthesis protein CwsA
EMJPEMMC_00013	gene	549	ppiA			
EMJPEMMC_00013	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
EMJPEMMC_00014	gene	153				
EMJPEMMC_00014	CDS	153				hypothetical protein
EMJPEMMC_00015	gene	360				
EMJPEMMC_00015	CDS	360				hypothetical protein
EMJPEMMC_00016	gene	282	crgA			
EMJPEMMC_00016	CDS	282	crgA			Cell division protein CrgA
EMJPEMMC_00017	gene	744				
EMJPEMMC_00017	CDS	744				hypothetical protein
EMJPEMMC_00018	gene	699	trpG			
EMJPEMMC_00018	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
EMJPEMMC_00019	gene	1881	pknB			
EMJPEMMC_00019	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
EMJPEMMC_00020	gene	1296	pknA			
EMJPEMMC_00020	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
EMJPEMMC_00021	gene	1476	pbpA			
EMJPEMMC_00021	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
EMJPEMMC_00022	gene	1410	rodA			
EMJPEMMC_00022	CDS	1410	rodA		COG0772	putative FtsW-like protein
EMJPEMMC_00023	gene	1536	pstP			
EMJPEMMC_00023	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
EMJPEMMC_00024	gene	468	fhaB			
EMJPEMMC_00024	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
EMJPEMMC_00025	gene	1566	fhaA			
EMJPEMMC_00025	CDS	1566	fhaA		COG1716	FHA domain-containing protein FhaA
EMJPEMMC_00026	gene	85				
EMJPEMMC_00026	tRNA	85				tRNA-Leu(cag)
EMJPEMMC_00027	gene	270				
EMJPEMMC_00027	CDS	270				hypothetical protein
EMJPEMMC_00028	gene	777				
EMJPEMMC_00028	CDS	777				hypothetical protein
EMJPEMMC_00029	gene	420	whiB5			
EMJPEMMC_00029	CDS	420	whiB5			Transcriptional regulator WhiB5
EMJPEMMC_00030	gene	771				
EMJPEMMC_00030	CDS	771			COG1396	putative HTH-type transcriptional regulator
EMJPEMMC_00031	gene	846				
EMJPEMMC_00031	CDS	846				hypothetical protein
EMJPEMMC_00032	gene	363				
EMJPEMMC_00032	CDS	363				putative protein
EMJPEMMC_00033	gene	1347				
EMJPEMMC_00033	CDS	1347				hypothetical protein
EMJPEMMC_00034	gene	318				
EMJPEMMC_00034	CDS	318				hypothetical protein
EMJPEMMC_00035	gene	306				
EMJPEMMC_00035	CDS	306				putative protein
EMJPEMMC_00036	gene	144				
EMJPEMMC_00036	CDS	144				putative proteinA
EMJPEMMC_00037	gene	876				
EMJPEMMC_00037	CDS	876				hypothetical protein
