locus_tag	ftype	length_bp	gene	EC_number	COG	product
GAJFOMEB_00001	gene	348				
GAJFOMEB_00001	CDS	348				hypothetical protein
GAJFOMEB_00002	gene	675				
GAJFOMEB_00002	CDS	675				hypothetical protein
GAJFOMEB_00003	gene	141				
GAJFOMEB_00003	CDS	141				hypothetical protein
GAJFOMEB_00004	gene	963				
GAJFOMEB_00004	CDS	963				hypothetical protein
GAJFOMEB_00005	gene	420				
GAJFOMEB_00005	CDS	420				hypothetical protein
GAJFOMEB_00006	gene	603				
GAJFOMEB_00006	CDS	603				putative protein
GAJFOMEB_00007	gene	360	csoR_1			
GAJFOMEB_00007	CDS	360	csoR_1		COG1937	Copper-sensing transcriptional repressor CsoR
GAJFOMEB_00008	gene	297				
GAJFOMEB_00008	CDS	297				putative protein
GAJFOMEB_00009	gene	2379	ctpV			
GAJFOMEB_00009	CDS	2379	ctpV	7.2.2.8	COG2217	putative copper-exporting P-type ATPase V
GAJFOMEB_00010	gene	633				
GAJFOMEB_00010	CDS	633				putative protein
GAJFOMEB_00011	gene	810	fadB			
GAJFOMEB_00011	CDS	810	fadB	4.2.1.17	COG1024	putative enoyl-CoA hydratase
GAJFOMEB_00012	gene	1167				
GAJFOMEB_00012	CDS	1167		1.3.99.-	COG1960	Acyl-CoA dehydrogenase fadE12
GAJFOMEB_00013	gene	2004	accA1_1			
GAJFOMEB_00013	CDS	2004	accA1_1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
GAJFOMEB_00014	gene	1596	accD5_1			
GAJFOMEB_00014	CDS	1596	accD5_1	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 5
GAJFOMEB_00015	gene	1149	mmgC_1			
GAJFOMEB_00015	CDS	1149	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
GAJFOMEB_00016	gene	1683				
GAJFOMEB_00016	CDS	1683				hypothetical protein
GAJFOMEB_00017	gene	1254				
GAJFOMEB_00017	CDS	1254				hypothetical protein
GAJFOMEB_00018	gene	813				
GAJFOMEB_00018	CDS	813				PE-PGRS family protein PE_PGRS16
GAJFOMEB_00019	gene	996				
GAJFOMEB_00019	CDS	996			COG3391	PE-PGRS family protein PE_PGRS17
GAJFOMEB_00020	gene	174	rpmF			
GAJFOMEB_00020	CDS	174	rpmF			50S ribosomal protein L32
GAJFOMEB_00021	gene	1359				
GAJFOMEB_00021	CDS	1359			COG3391	PE-PGRS family protein PE_PGRS18
GAJFOMEB_00022	gene	693	mprA			
GAJFOMEB_00022	CDS	693	mprA		COG0745	Response regulator MprA
GAJFOMEB_00023	gene	1515	mprB			
GAJFOMEB_00023	CDS	1515	mprB	2.7.13.3	COG0642	Signal transduction histidine-protein kinase/phosphatase MprB
GAJFOMEB_00024	gene	1395				
GAJFOMEB_00024	CDS	1395				hypothetical protein
GAJFOMEB_00025	gene	546	moaB			
GAJFOMEB_00025	CDS	546	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
GAJFOMEB_00026	gene	456	mscL			
GAJFOMEB_00026	CDS	456	mscL		COG1970	Large-conductance mechanosensitive channel
GAJFOMEB_00027	gene	747				
GAJFOMEB_00027	CDS	747			COG1136	putative ABC transporter ATP-binding protein
GAJFOMEB_00028	gene	2451				
GAJFOMEB_00028	CDS	2451				hypothetical protein
GAJFOMEB_00029	gene	1161				
GAJFOMEB_00029	CDS	1161				hypothetical protein
GAJFOMEB_00030	gene	978	hepT_1			
GAJFOMEB_00030	CDS	978	hepT_1	2.5.1.30	COG0142	Heptaprenyl diphosphate synthase component 2
GAJFOMEB_00031	gene	657				
GAJFOMEB_00031	CDS	657				hypothetical protein
GAJFOMEB_00032	gene	333				
GAJFOMEB_00032	CDS	333				hypothetical protein
GAJFOMEB_00033	gene	588				
GAJFOMEB_00033	CDS	588		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
GAJFOMEB_00034	gene	921	gtaB			
GAJFOMEB_00034	CDS	921	gtaB	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
GAJFOMEB_00035	gene	1281	moeA1			
GAJFOMEB_00035	CDS	1281	moeA1	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase 1
GAJFOMEB_00036	gene	612	rimJ			
GAJFOMEB_00036	CDS	612	rimJ	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
GAJFOMEB_00037	gene	1077				
GAJFOMEB_00037	CDS	1077				hypothetical protein
GAJFOMEB_00038	gene	76				
GAJFOMEB_00038	tRNA	76				tRNA-Ala(cgc)
GAJFOMEB_00039	gene	252				
GAJFOMEB_00039	CDS	252				hypothetical protein
GAJFOMEB_00040	gene	210				
GAJFOMEB_00040	CDS	210				hypothetical protein
GAJFOMEB_00041	gene	951				
GAJFOMEB_00041	CDS	951		2.3.1.-	COG0454	Acetyltransferase Pat
GAJFOMEB_00042	gene	759				
GAJFOMEB_00042	CDS	759				hypothetical protein
GAJFOMEB_00043	gene	618				
GAJFOMEB_00043	CDS	618				hypothetical protein
GAJFOMEB_00044	gene	1209	arcA			
GAJFOMEB_00044	CDS	1209	arcA	3.5.3.6	COG2235	Arginine deiminase
GAJFOMEB_00045	gene	1569	pmt			
