locus_tag	ftype	length_bp	gene	EC_number	COG	product
ALCKCFED_00001	gene	1491	dnaA			
ALCKCFED_00001	CDS	1491	dnaA		COG0593	Chromosomal replication initiator protein DnaA
ALCKCFED_00002	gene	1209	dnaN			
ALCKCFED_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
ALCKCFED_00003	gene	1158	recF			
ALCKCFED_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
ALCKCFED_00004	gene	516				
ALCKCFED_00004	CDS	516				hypothetical protein
ALCKCFED_00005	gene	2145	gyrB1			
ALCKCFED_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
ALCKCFED_00006	gene	2517	gyrA1			
ALCKCFED_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
ALCKCFED_00007	gene	198				
ALCKCFED_00007	CDS	198				hypothetical protein
ALCKCFED_00008	gene	306				
ALCKCFED_00008	CDS	306				putative protein
ALCKCFED_00009	gene	75				
ALCKCFED_00009	tRNA	75				tRNA-Ile(gat)
ALCKCFED_00010	gene	74				
ALCKCFED_00010	tRNA	74				tRNA-Ala(tgc)
ALCKCFED_00011	gene	108				
ALCKCFED_00011	CDS	108				hypothetical protein
ALCKCFED_00012	gene	138				
ALCKCFED_00012	CDS	138				hypothetical protein
ALCKCFED_00013	gene	438	cwsA			
ALCKCFED_00013	CDS	438	cwsA			Cell wall synthesis protein CwsA
ALCKCFED_00014	gene	549	ppiA			
ALCKCFED_00014	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
ALCKCFED_00015	gene	153				
ALCKCFED_00015	CDS	153				hypothetical protein
ALCKCFED_00016	gene	360				
ALCKCFED_00016	CDS	360				hypothetical protein
ALCKCFED_00017	gene	282	crgA			
ALCKCFED_00017	CDS	282	crgA			Cell division protein CrgA
ALCKCFED_00018	gene	744				
ALCKCFED_00018	CDS	744				hypothetical protein
ALCKCFED_00019	gene	699	trpG			
ALCKCFED_00019	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
ALCKCFED_00020	gene	1881	pknB			
ALCKCFED_00020	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
ALCKCFED_00021	gene	1296	pknA			
ALCKCFED_00021	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
ALCKCFED_00022	gene	1476	pbpA			
ALCKCFED_00022	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
ALCKCFED_00023	gene	1410	rodA			
ALCKCFED_00023	CDS	1410	rodA		COG0772	putative FtsW-like protein
ALCKCFED_00024	gene	1536	pstP			
ALCKCFED_00024	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
ALCKCFED_00025	gene	468	fhaB			
ALCKCFED_00025	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
ALCKCFED_00026	gene	1584	fhaA			
ALCKCFED_00026	CDS	1584	fhaA		COG1716	FHA domain-containing protein FhaA
ALCKCFED_00027	gene	85				
ALCKCFED_00027	tRNA	85				tRNA-Leu(cag)
ALCKCFED_00028	gene	969	IMPDH			
ALCKCFED_00028	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
ALCKCFED_00029	gene	420	whiB5			
ALCKCFED_00029	CDS	420	whiB5			Transcriptional regulator WhiB5
ALCKCFED_00030	gene	771				
ALCKCFED_00030	CDS	771			COG1396	putative HTH-type transcriptional regulator
ALCKCFED_00031	gene	846				
ALCKCFED_00031	CDS	846				hypothetical protein
ALCKCFED_00032	gene	363				
ALCKCFED_00032	CDS	363				putative protein
ALCKCFED_00033	gene	1347				
ALCKCFED_00033	CDS	1347				hypothetical protein
ALCKCFED_00034	gene	318				
ALCKCFED_00034	CDS	318				hypothetical protein
ALCKCFED_00035	gene	306				
ALCKCFED_00035	CDS	306				putative protein
ALCKCFED_00036	gene	144				
ALCKCFED_00036	CDS	144				putative proteinA
ALCKCFED_00037	gene	876				
ALCKCFED_00037	CDS	876				hypothetical protein
ALCKCFED_00038	gene	576				
ALCKCFED_00038	CDS	576				hypothetical protein
ALCKCFED_00039	gene	2247	bioF2			
ALCKCFED_00039	CDS	2247	bioF2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
ALCKCFED_00040	gene	264	acpP			
ALCKCFED_00040	CDS	264	acpP			Acyl carrier protein
ALCKCFED_00041	gene	396				
ALCKCFED_00041	CDS	396			COG3631	putative protein
ALCKCFED_00042	gene	1689				
ALCKCFED_00042	CDS	1689		6.2.1.-	COG0318	Long-chain-fatty-acid--AMP ligase FadD30
ALCKCFED_00043	gene	774				
ALCKCFED_00043	CDS	774				putative protein
ALCKCFED_00044	gene	1311				
ALCKCFED_00044	CDS	1311			COG0477	putative MFS-type transporter
ALCKCFED_00045	gene	633				
ALCKCFED_00045	CDS	633				hypothetical protein
ALCKCFED_00046	gene	348				
ALCKCFED_00046	CDS	348				hypothetical protein
ALCKCFED_00047	gene	933				
ALCKCFED_00047	CDS	933				Proline-rich 28 kDa antigen
ALCKCFED_00048	gene	2877	leuS			
ALCKCFED_00048	CDS	2877	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
ALCKCFED_00049	gene	627				
ALCKCFED_00049	CDS	627				hypothetical protein
ALCKCFED_00050	gene	735				
ALCKCFED_00050	CDS	735			COG1802	putative HTH-type transcriptional regulator
ALCKCFED_00051	gene	795	rutA			
ALCKCFED_00051	CDS	795	rutA	1.14.99.46		Pyrimidine monooxygenase RutA
ALCKCFED_00052	gene	897				
ALCKCFED_00052	CDS	897		3.5.1.29		2-(acetamidomethylene)succinate hydrolase
ALCKCFED_00053	gene	1104	ino1			
ALCKCFED_00053	CDS	1104	ino1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
ALCKCFED_00054	gene	543				
ALCKCFED_00054	CDS	543				hypothetical protein
ALCKCFED_00055	gene	870				
ALCKCFED_00055	CDS	870				putative protein
ALCKCFED_00056	gene	414				
ALCKCFED_00056	CDS	414				putative protein
ALCKCFED_00057	gene	2463	ponA1			
ALCKCFED_00057	CDS	2463	ponA1		COG0744	Penicillin-binding protein 1A
ALCKCFED_00058	gene	1683				
ALCKCFED_00058	CDS	1683				hypothetical protein
ALCKCFED_00059	gene	639	inhA_1			
ALCKCFED_00059	CDS	639	inhA_1	4.2.1.103		Isonitrile hydratase
ALCKCFED_00060	gene	291	rpsF			
ALCKCFED_00060	CDS	291	rpsF		COG0360	30S ribosomal protein S6
ALCKCFED_00061	gene	495	ssb			
ALCKCFED_00061	CDS	495	ssb		COG0629	Single-stranded DNA-binding protein
ALCKCFED_00062	gene	255	rpsR1_1			
ALCKCFED_00062	CDS	255	rpsR1_1		COG0238	30S ribosomal protein S18 1
ALCKCFED_00063	gene	459	rplI			
ALCKCFED_00063	CDS	459	rplI		COG0359	50S ribosomal protein L9
ALCKCFED_00064	gene	522				
ALCKCFED_00064	CDS	522				hypothetical protein
ALCKCFED_00065	gene	2625	dnaB			
ALCKCFED_00065	CDS	2625	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
ALCKCFED_00066	gene	693				
ALCKCFED_00066	CDS	693				hypothetical protein
ALCKCFED_00067	gene	1059				
ALCKCFED_00067	CDS	1059				hypothetical protein
ALCKCFED_00068	gene	654				
ALCKCFED_00068	CDS	654				hypothetical protein
ALCKCFED_00069	gene	924	cenA			
ALCKCFED_00069	CDS	924	cenA	3.2.1.4	COG5297	Endoglucanase A
ALCKCFED_00070	gene	1440	yvdP			
ALCKCFED_00070	CDS	1440	yvdP	1.21.-.-	COG0277	putative FAD-linked oxidoreductase YvdP
ALCKCFED_00071	gene	156				
ALCKCFED_00071	CDS	156				hypothetical protein
ALCKCFED_00072	gene	2940				
ALCKCFED_00072	CDS	2940				hypothetical protein
ALCKCFED_00073	gene	240				
ALCKCFED_00073	CDS	240				hypothetical protein
ALCKCFED_00074	gene	402	vapC9_1			
ALCKCFED_00074	CDS	402	vapC9_1	3.1.-.-	COG4113	Ribonuclease VapC9
ALCKCFED_00075	gene	2238	icd2			
ALCKCFED_00075	CDS	2238	icd2	1.1.1.42		Isocitrate dehydrogenase [NADP] 2
ALCKCFED_00076	gene	570				
ALCKCFED_00076	CDS	570				hypothetical protein
ALCKCFED_00077	gene	912				
ALCKCFED_00077	CDS	912				hypothetical protein
ALCKCFED_00078	gene	1386	sdaA			
ALCKCFED_00078	CDS	1386	sdaA	4.3.1.17	COG1760	L-serine dehydratase
ALCKCFED_00079	gene	1278	glyA2			
ALCKCFED_00079	CDS	1278	glyA2	2.1.2.1	COG0112	Serine hydroxymethyltransferase 2
ALCKCFED_00080	gene	91				
ALCKCFED_00080	misc_RNA	91				Glycine
ALCKCFED_00081	gene	699				
ALCKCFED_00081	CDS	699				hypothetical protein
ALCKCFED_00082	gene	99				
ALCKCFED_00082	misc_RNA	99				Intron_gpII
ALCKCFED_00083	gene	1050				
ALCKCFED_00083	CDS	1050			COG0577	putative ABC transporter permease
ALCKCFED_00084	gene	993				
