locus_tag	ftype	length_bp	gene	EC_number	COG	product
FJDIPLJB_00001	gene	1491	dnaA			
FJDIPLJB_00001	CDS	1491	dnaA		COG0593	Chromosomal replication initiator protein DnaA
FJDIPLJB_00002	gene	1209	dnaN			
FJDIPLJB_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
FJDIPLJB_00003	gene	1158	recF			
FJDIPLJB_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
FJDIPLJB_00004	gene	516				
FJDIPLJB_00004	CDS	516				hypothetical protein
FJDIPLJB_00005	gene	2145	gyrB1			
FJDIPLJB_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
FJDIPLJB_00006	gene	2517	gyrA1			
FJDIPLJB_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
FJDIPLJB_00007	gene	198				
FJDIPLJB_00007	CDS	198				hypothetical protein
FJDIPLJB_00008	gene	306				
FJDIPLJB_00008	CDS	306				putative protein
FJDIPLJB_00009	gene	75				
FJDIPLJB_00009	tRNA	75				tRNA-Ile(gat)
FJDIPLJB_00010	gene	74				
FJDIPLJB_00010	tRNA	74				tRNA-Ala(tgc)
FJDIPLJB_00011	gene	108				
FJDIPLJB_00011	CDS	108				hypothetical protein
FJDIPLJB_00012	gene	138				
FJDIPLJB_00012	CDS	138				hypothetical protein
FJDIPLJB_00013	gene	438	cwsA			
FJDIPLJB_00013	CDS	438	cwsA			Cell wall synthesis protein CwsA
FJDIPLJB_00014	gene	549	ppiA			
FJDIPLJB_00014	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
FJDIPLJB_00015	gene	153				
FJDIPLJB_00015	CDS	153				hypothetical protein
FJDIPLJB_00016	gene	270				
FJDIPLJB_00016	CDS	270				hypothetical protein
FJDIPLJB_00017	gene	282	crgA			
FJDIPLJB_00017	CDS	282	crgA			Cell division protein CrgA
FJDIPLJB_00018	gene	744				
FJDIPLJB_00018	CDS	744				hypothetical protein
FJDIPLJB_00019	gene	699	trpG			
FJDIPLJB_00019	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
FJDIPLJB_00020	gene	1881	pknB			
FJDIPLJB_00020	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
FJDIPLJB_00021	gene	1296	pknA			
FJDIPLJB_00021	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
FJDIPLJB_00022	gene	1476	pbpA			
FJDIPLJB_00022	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
