locus_tag	ftype	length_bp	gene	EC_number	COG	product
PJPHPMCN_00001	gene	1491	dnaA			
PJPHPMCN_00001	CDS	1491	dnaA		COG0593	Chromosomal replication initiator protein DnaA
PJPHPMCN_00002	gene	1209	dnaN			
PJPHPMCN_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
PJPHPMCN_00003	gene	1158	recF			
PJPHPMCN_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
PJPHPMCN_00004	gene	516				
PJPHPMCN_00004	CDS	516				hypothetical protein
PJPHPMCN_00005	gene	2145	gyrB1			
PJPHPMCN_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
PJPHPMCN_00006	gene	2517	gyrA1			
PJPHPMCN_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
PJPHPMCN_00007	gene	198				
PJPHPMCN_00007	CDS	198				hypothetical protein
PJPHPMCN_00008	gene	306				
PJPHPMCN_00008	CDS	306				putative protein
PJPHPMCN_00009	gene	75				
PJPHPMCN_00009	tRNA	75				tRNA-Ile(gat)
PJPHPMCN_00010	gene	74				
PJPHPMCN_00010	tRNA	74				tRNA-Ala(tgc)
PJPHPMCN_00011	gene	108				
PJPHPMCN_00011	CDS	108				hypothetical protein
PJPHPMCN_00012	gene	138				
PJPHPMCN_00012	CDS	138				hypothetical protein
PJPHPMCN_00013	gene	438	cwsA			
PJPHPMCN_00013	CDS	438	cwsA			Cell wall synthesis protein CwsA
PJPHPMCN_00014	gene	549	ppiA			
PJPHPMCN_00014	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
PJPHPMCN_00015	gene	153				
PJPHPMCN_00015	CDS	153				hypothetical protein
PJPHPMCN_00016	gene	360				
PJPHPMCN_00016	CDS	360				hypothetical protein
PJPHPMCN_00017	gene	282	crgA			
PJPHPMCN_00017	CDS	282	crgA			Cell division protein CrgA
PJPHPMCN_00018	gene	744				
PJPHPMCN_00018	CDS	744				hypothetical protein
PJPHPMCN_00019	gene	699	trpG			
PJPHPMCN_00019	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
PJPHPMCN_00020	gene	1881	pknB			
PJPHPMCN_00020	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
PJPHPMCN_00021	gene	1296	pknA			
PJPHPMCN_00021	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
PJPHPMCN_00022	gene	1476	pbpA			
PJPHPMCN_00022	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
PJPHPMCN_00023	gene	1410	rodA			
PJPHPMCN_00023	CDS	1410	rodA		COG0772	putative FtsW-like protein
PJPHPMCN_00024	gene	1536	pstP			
PJPHPMCN_00024	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
PJPHPMCN_00025	gene	468	fhaB			
PJPHPMCN_00025	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
PJPHPMCN_00026	gene	1584	fhaA			
PJPHPMCN_00026	CDS	1584	fhaA		COG1716	FHA domain-containing protein FhaA
PJPHPMCN_00027	gene	85				
PJPHPMCN_00027	tRNA	85				tRNA-Leu(cag)
PJPHPMCN_00028	gene	270				
PJPHPMCN_00028	CDS	270				hypothetical protein
PJPHPMCN_00029	gene	969	IMPDH			
PJPHPMCN_00029	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
PJPHPMCN_00030	gene	420	whiB5			
PJPHPMCN_00030	CDS	420	whiB5			Transcriptional regulator WhiB5
PJPHPMCN_00031	gene	771				
PJPHPMCN_00031	CDS	771			COG1396	putative HTH-type transcriptional regulator
PJPHPMCN_00032	gene	846				
PJPHPMCN_00032	CDS	846				hypothetical protein
PJPHPMCN_00033	gene	363				
PJPHPMCN_00033	CDS	363				putative protein
PJPHPMCN_00034	gene	1347				
PJPHPMCN_00034	CDS	1347				hypothetical protein
PJPHPMCN_00035	gene	318				
PJPHPMCN_00035	CDS	318				hypothetical protein
PJPHPMCN_00036	gene	228				
PJPHPMCN_00036	CDS	228				putative protein
PJPHPMCN_00037	gene	144				
PJPHPMCN_00037	CDS	144				putative proteinA
PJPHPMCN_00038	gene	876				
PJPHPMCN_00038	CDS	876				hypothetical protein
PJPHPMCN_00039	gene	576				
PJPHPMCN_00039	CDS	576				hypothetical protein
PJPHPMCN_00040	gene	2247	bioF2			
PJPHPMCN_00040	CDS	2247	bioF2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
PJPHPMCN_00041	gene	264	acpP			
PJPHPMCN_00041	CDS	264	acpP			Acyl carrier protein
PJPHPMCN_00042	gene	396				
PJPHPMCN_00042	CDS	396			COG3631	putative protein
PJPHPMCN_00043	gene	1689				
PJPHPMCN_00043	CDS	1689		6.2.1.-	COG0318	Long-chain-fatty-acid--AMP ligase FadD30
PJPHPMCN_00044	gene	774				
PJPHPMCN_00044	CDS	774				putative protein
PJPHPMCN_00045	gene	1311				
PJPHPMCN_00045	CDS	1311			COG0477	putative MFS-type transporter
PJPHPMCN_00046	gene	633				
PJPHPMCN_00046	CDS	633				hypothetical protein
PJPHPMCN_00047	gene	348				
PJPHPMCN_00047	CDS	348				hypothetical protein
PJPHPMCN_00048	gene	933				
PJPHPMCN_00048	CDS	933				Proline-rich 28 kDa antigen
PJPHPMCN_00049	gene	2877	leuS			
PJPHPMCN_00049	CDS	2877	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
PJPHPMCN_00050	gene	627				
PJPHPMCN_00050	CDS	627				hypothetical protein
PJPHPMCN_00051	gene	735				
PJPHPMCN_00051	CDS	735			COG1802	putative HTH-type transcriptional regulator
PJPHPMCN_00052	gene	795	rutA			
PJPHPMCN_00052	CDS	795	rutA	1.14.99.46		Pyrimidine monooxygenase RutA
PJPHPMCN_00053	gene	897				
PJPHPMCN_00053	CDS	897		3.5.1.29		2-(acetamidomethylene)succinate hydrolase
