locus_tag	ftype	length_bp	gene	EC_number	COG	product
KMGGOIEI_00001	gene	300				
KMGGOIEI_00001	CDS	300				hypothetical protein
KMGGOIEI_00002	gene	432				
KMGGOIEI_00002	CDS	432				hypothetical protein
KMGGOIEI_00003	gene	303	esxT			
KMGGOIEI_00003	CDS	303	esxT		COG4842	ESAT-6-like protein EsxT
KMGGOIEI_00004	gene	534	rplM			
KMGGOIEI_00004	CDS	534	rplM		COG0102	50S ribosomal protein L13
KMGGOIEI_00005	gene	456	rpsI			
KMGGOIEI_00005	CDS	456	rpsI		COG0103	30S ribosomal protein S9
KMGGOIEI_00006	gene	1347	glmM			
KMGGOIEI_00006	CDS	1347	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
KMGGOIEI_00007	gene	312				
KMGGOIEI_00007	CDS	312				hypothetical protein
KMGGOIEI_00008	gene	1431				
KMGGOIEI_00008	CDS	1431				hypothetical protein
KMGGOIEI_00009	gene	843				
KMGGOIEI_00009	CDS	843				hypothetical protein
KMGGOIEI_00010	gene	477				
KMGGOIEI_00010	CDS	477				hypothetical protein
KMGGOIEI_00011	gene	1875	glmS			
KMGGOIEI_00011	CDS	1875	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
KMGGOIEI_00012	gene	939				
KMGGOIEI_00012	CDS	939				hypothetical protein
KMGGOIEI_00013	gene	699				
KMGGOIEI_00013	CDS	699				hypothetical protein
KMGGOIEI_00014	gene	1422	nnr			
KMGGOIEI_00014	CDS	1422	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
KMGGOIEI_00015	gene	1383	gadA			
KMGGOIEI_00015	CDS	1383	gadA	4.1.1.15	COG0076	Glutamate decarboxylase
KMGGOIEI_00016	gene	137				
KMGGOIEI_00016	misc_RNA	137				group-II-D1D4-4
KMGGOIEI_00017	gene	846				
KMGGOIEI_00017	CDS	846				IS256 family transposase ISRo1
KMGGOIEI_00018	gene	105				
KMGGOIEI_00018	CDS	105				hypothetical protein
KMGGOIEI_00019	gene	165				
KMGGOIEI_00019	CDS	165				hypothetical protein
