locus_tag	ftype	length_bp	gene	EC_number	COG	product
FNHCLFNG_00001	gene	1188	dnaA			
FNHCLFNG_00001	CDS	1188	dnaA		COG0593	Chromosomal replication initiator protein DnaA
FNHCLFNG_00002	gene	1209	dnaN			
FNHCLFNG_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
FNHCLFNG_00003	gene	1158	recF			
FNHCLFNG_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
FNHCLFNG_00004	gene	516				
FNHCLFNG_00004	CDS	516				hypothetical protein
FNHCLFNG_00005	gene	2145	gyrB1			
FNHCLFNG_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
FNHCLFNG_00006	gene	2517	gyrA1			
FNHCLFNG_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
FNHCLFNG_00007	gene	198				
FNHCLFNG_00007	CDS	198				hypothetical protein
FNHCLFNG_00008	gene	306				
FNHCLFNG_00008	CDS	306				putative protein
FNHCLFNG_00009	gene	75				
FNHCLFNG_00009	tRNA	75				tRNA-Ile(gat)
FNHCLFNG_00010	gene	74				
FNHCLFNG_00010	tRNA	74				tRNA-Ala(tgc)
FNHCLFNG_00011	gene	108				
FNHCLFNG_00011	CDS	108				hypothetical protein
FNHCLFNG_00012	gene	138				
FNHCLFNG_00012	CDS	138				hypothetical protein
FNHCLFNG_00013	gene	438	cwsA			
FNHCLFNG_00013	CDS	438	cwsA			Cell wall synthesis protein CwsA
FNHCLFNG_00014	gene	549	ppiA			
FNHCLFNG_00014	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
FNHCLFNG_00015	gene	153				
FNHCLFNG_00015	CDS	153				hypothetical protein
FNHCLFNG_00016	gene	270				
FNHCLFNG_00016	CDS	270				hypothetical protein
FNHCLFNG_00017	gene	282	crgA			
FNHCLFNG_00017	CDS	282	crgA			Cell division protein CrgA
FNHCLFNG_00018	gene	744				
FNHCLFNG_00018	CDS	744				hypothetical protein
FNHCLFNG_00019	gene	699	trpG			
FNHCLFNG_00019	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
FNHCLFNG_00020	gene	1881	pknB			
FNHCLFNG_00020	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
FNHCLFNG_00021	gene	1296	pknA			
FNHCLFNG_00021	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
FNHCLFNG_00022	gene	1476	pbpA			
FNHCLFNG_00022	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
FNHCLFNG_00023	gene	1410	rodA			
FNHCLFNG_00023	CDS	1410	rodA		COG0772	putative FtsW-like protein
FNHCLFNG_00024	gene	1536	pstP			
FNHCLFNG_00024	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
FNHCLFNG_00025	gene	468	fhaB			
FNHCLFNG_00025	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
FNHCLFNG_00026	gene	1566	fhaA			
FNHCLFNG_00026	CDS	1566	fhaA		COG1716	FHA domain-containing protein FhaA
FNHCLFNG_00027	gene	85				
FNHCLFNG_00027	tRNA	85				tRNA-Leu(cag)
FNHCLFNG_00028	gene	270				
FNHCLFNG_00028	CDS	270				hypothetical protein
FNHCLFNG_00029	gene	969	IMPDH			
FNHCLFNG_00029	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
FNHCLFNG_00030	gene	420	whiB5			
FNHCLFNG_00030	CDS	420	whiB5			Transcriptional regulator WhiB5
FNHCLFNG_00031	gene	771				
FNHCLFNG_00031	CDS	771			COG1396	putative HTH-type transcriptional regulator
FNHCLFNG_00032	gene	834				
FNHCLFNG_00032	CDS	834				hypothetical protein
FNHCLFNG_00033	gene	363				
FNHCLFNG_00033	CDS	363				putative protein
FNHCLFNG_00034	gene	1434				
FNHCLFNG_00034	CDS	1434				hypothetical protein
FNHCLFNG_00035	gene	318				
FNHCLFNG_00035	CDS	318				hypothetical protein
FNHCLFNG_00036	gene	306				
FNHCLFNG_00036	CDS	306				putative protein
FNHCLFNG_00037	gene	144				
FNHCLFNG_00037	CDS	144				putative proteinA
FNHCLFNG_00038	gene	876				
FNHCLFNG_00038	CDS	876				hypothetical protein
FNHCLFNG_00039	gene	330				
FNHCLFNG_00039	CDS	330				putative protein
FNHCLFNG_00040	gene	2316	bioF2			
FNHCLFNG_00040	CDS	2316	bioF2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
FNHCLFNG_00041	gene	264	acpP			
FNHCLFNG_00041	CDS	264	acpP			Acyl carrier protein
