locus_tag	ftype	length_bp	gene	EC_number	COG	product
IFPPMJKG_00001	gene	1188	dnaA			
IFPPMJKG_00001	CDS	1188	dnaA		COG0593	Chromosomal replication initiator protein DnaA
IFPPMJKG_00002	gene	1209	dnaN			
IFPPMJKG_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
IFPPMJKG_00003	gene	1158	recF			
IFPPMJKG_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
IFPPMJKG_00004	gene	516				
IFPPMJKG_00004	CDS	516				hypothetical protein
IFPPMJKG_00005	gene	2145	gyrB1			
IFPPMJKG_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
IFPPMJKG_00006	gene	2517	gyrA1			
IFPPMJKG_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
IFPPMJKG_00007	gene	198				
IFPPMJKG_00007	CDS	198				hypothetical protein
IFPPMJKG_00008	gene	306				
IFPPMJKG_00008	CDS	306				putative protein
IFPPMJKG_00009	gene	75				
IFPPMJKG_00009	tRNA	75				tRNA-Ile(gat)
IFPPMJKG_00010	gene	74				
IFPPMJKG_00010	tRNA	74				tRNA-Ala(tgc)
IFPPMJKG_00011	gene	108				
IFPPMJKG_00011	CDS	108				hypothetical protein
IFPPMJKG_00012	gene	138				
IFPPMJKG_00012	CDS	138				hypothetical protein
IFPPMJKG_00013	gene	438	cwsA			
IFPPMJKG_00013	CDS	438	cwsA			Cell wall synthesis protein CwsA
IFPPMJKG_00014	gene	549	ppiA			
IFPPMJKG_00014	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
IFPPMJKG_00015	gene	153				
IFPPMJKG_00015	CDS	153				hypothetical protein
IFPPMJKG_00016	gene	270				
IFPPMJKG_00016	CDS	270				hypothetical protein
IFPPMJKG_00017	gene	282	crgA			
IFPPMJKG_00017	CDS	282	crgA			Cell division protein CrgA
IFPPMJKG_00018	gene	744				
IFPPMJKG_00018	CDS	744				hypothetical protein
IFPPMJKG_00019	gene	699	trpG			
IFPPMJKG_00019	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
IFPPMJKG_00020	gene	1881	pknB			
IFPPMJKG_00020	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
IFPPMJKG_00021	gene	1170	pknD_1			
IFPPMJKG_00021	CDS	1170	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
IFPPMJKG_00022	gene	1476	pbpA			
