locus_tag	ftype	length_bp	gene	EC_number	COG	product
OOIAOJAM_00001	gene	1491	dnaA			
OOIAOJAM_00001	CDS	1491	dnaA		COG0593	Chromosomal replication initiator protein DnaA
OOIAOJAM_00002	gene	327				
OOIAOJAM_00002	CDS	327				IS3 family transposase IS987
OOIAOJAM_00003	gene	885				
OOIAOJAM_00003	CDS	885				IS3 family transposase IS987
OOIAOJAM_00004	gene	1209	dnaN			
OOIAOJAM_00004	CDS	1209	dnaN		COG0592	Beta sliding clamp
OOIAOJAM_00005	gene	1158	recF			
OOIAOJAM_00005	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
OOIAOJAM_00006	gene	516				
OOIAOJAM_00006	CDS	516				hypothetical protein
OOIAOJAM_00007	gene	2145	gyrB1			
OOIAOJAM_00007	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
OOIAOJAM_00008	gene	2517	gyrA1			
OOIAOJAM_00008	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
OOIAOJAM_00009	gene	198				
OOIAOJAM_00009	CDS	198				hypothetical protein
OOIAOJAM_00010	gene	306				
OOIAOJAM_00010	CDS	306				putative protein
OOIAOJAM_00011	gene	75				
OOIAOJAM_00011	tRNA	75				tRNA-Ile(gat)
OOIAOJAM_00012	gene	74				
OOIAOJAM_00012	tRNA	74				tRNA-Ala(tgc)
OOIAOJAM_00013	gene	108				
OOIAOJAM_00013	CDS	108				hypothetical protein
OOIAOJAM_00014	gene	438	cwsA			
OOIAOJAM_00014	CDS	438	cwsA			Cell wall synthesis protein CwsA
OOIAOJAM_00015	gene	549	ppiA			
OOIAOJAM_00015	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
OOIAOJAM_00016	gene	153				
OOIAOJAM_00016	CDS	153				hypothetical protein
OOIAOJAM_00017	gene	360				
OOIAOJAM_00017	CDS	360				hypothetical protein
OOIAOJAM_00018	gene	282	crgA			
OOIAOJAM_00018	CDS	282	crgA			Cell division protein CrgA
OOIAOJAM_00019	gene	744				
OOIAOJAM_00019	CDS	744				hypothetical protein
OOIAOJAM_00020	gene	699	trpG			
OOIAOJAM_00020	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
OOIAOJAM_00021	gene	1881	pknB			
OOIAOJAM_00021	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
OOIAOJAM_00022	gene	1296	pknA			
OOIAOJAM_00022	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
OOIAOJAM_00023	gene	1476	pbpA			
OOIAOJAM_00023	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
OOIAOJAM_00024	gene	1410	rodA			
OOIAOJAM_00024	CDS	1410	rodA		COG0772	putative FtsW-like protein
OOIAOJAM_00025	gene	1536	pstP			
OOIAOJAM_00025	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
OOIAOJAM_00026	gene	468	fhaB			
OOIAOJAM_00026	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
OOIAOJAM_00027	gene	1566	fhaA			
OOIAOJAM_00027	CDS	1566	fhaA		COG1716	FHA domain-containing protein FhaA
OOIAOJAM_00028	gene	85				
OOIAOJAM_00028	tRNA	85				tRNA-Leu(cag)
OOIAOJAM_00029	gene	969	IMPDH			
OOIAOJAM_00029	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
OOIAOJAM_00030	gene	420	whiB5			
OOIAOJAM_00030	CDS	420	whiB5			Transcriptional regulator WhiB5
OOIAOJAM_00031	gene	771				
OOIAOJAM_00031	CDS	771			COG1396	putative HTH-type transcriptional regulator
OOIAOJAM_00032	gene	858				
OOIAOJAM_00032	CDS	858				hypothetical protein
OOIAOJAM_00033	gene	363				
OOIAOJAM_00033	CDS	363				putative protein
OOIAOJAM_00034	gene	1347				
OOIAOJAM_00034	CDS	1347				hypothetical protein
OOIAOJAM_00035	gene	318				
OOIAOJAM_00035	CDS	318				hypothetical protein
OOIAOJAM_00036	gene	306				
OOIAOJAM_00036	CDS	306				putative protein
OOIAOJAM_00037	gene	144				
OOIAOJAM_00037	CDS	144				putative proteinA
OOIAOJAM_00038	gene	876				
OOIAOJAM_00038	CDS	876				hypothetical protein
OOIAOJAM_00039	gene	330				
OOIAOJAM_00039	CDS	330				putative protein
OOIAOJAM_00040	gene	2316	bioF2			
OOIAOJAM_00040	CDS	2316	bioF2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
OOIAOJAM_00041	gene	264	acpP			
OOIAOJAM_00041	CDS	264	acpP			Acyl carrier protein
OOIAOJAM_00042	gene	396				
OOIAOJAM_00042	CDS	396			COG3631	putative protein
OOIAOJAM_00043	gene	1689	menE_1			
OOIAOJAM_00043	CDS	1689	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
OOIAOJAM_00044	gene	774				
OOIAOJAM_00044	CDS	774				putative protein
OOIAOJAM_00045	gene	1311				
