locus_tag	ftype	length_bp	gene	EC_number	COG	product
NCLILDOH_00001	gene	1491	dnaA			
NCLILDOH_00001	CDS	1491	dnaA		COG0593	Chromosomal replication initiator protein DnaA
NCLILDOH_00002	gene	1209	dnaN			
NCLILDOH_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
NCLILDOH_00003	gene	1158	recF			
NCLILDOH_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
NCLILDOH_00004	gene	516				
NCLILDOH_00004	CDS	516				hypothetical protein
NCLILDOH_00005	gene	2145	gyrB1			
NCLILDOH_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
NCLILDOH_00006	gene	2517	gyrA1			
NCLILDOH_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
NCLILDOH_00007	gene	198				
NCLILDOH_00007	CDS	198				hypothetical protein
NCLILDOH_00008	gene	306				
NCLILDOH_00008	CDS	306				putative protein
NCLILDOH_00009	gene	75				
NCLILDOH_00009	tRNA	75				tRNA-Ile(gat)
NCLILDOH_00010	gene	74				
NCLILDOH_00010	tRNA	74				tRNA-Ala(tgc)
NCLILDOH_00011	gene	108				
NCLILDOH_00011	CDS	108				hypothetical protein
NCLILDOH_00012	gene	138				
NCLILDOH_00012	CDS	138				hypothetical protein
NCLILDOH_00013	gene	438	cwsA			
NCLILDOH_00013	CDS	438	cwsA			Cell wall synthesis protein CwsA
NCLILDOH_00014	gene	549	ppiA			
NCLILDOH_00014	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
NCLILDOH_00015	gene	153				
NCLILDOH_00015	CDS	153				hypothetical protein
NCLILDOH_00016	gene	360				
NCLILDOH_00016	CDS	360				hypothetical protein
NCLILDOH_00017	gene	282	crgA			
NCLILDOH_00017	CDS	282	crgA			Cell division protein CrgA
NCLILDOH_00018	gene	744				
NCLILDOH_00018	CDS	744				hypothetical protein
NCLILDOH_00019	gene	699	trpG			
NCLILDOH_00019	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
NCLILDOH_00020	gene	1881	pknB			
NCLILDOH_00020	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
NCLILDOH_00021	gene	1296	pknA			
NCLILDOH_00021	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
NCLILDOH_00022	gene	1476	pbpA			
NCLILDOH_00022	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
NCLILDOH_00023	gene	1410	rodA			
NCLILDOH_00023	CDS	1410	rodA		COG0772	putative FtsW-like protein
NCLILDOH_00024	gene	1536	pstP			
NCLILDOH_00024	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
NCLILDOH_00025	gene	468	fhaB			
NCLILDOH_00025	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
NCLILDOH_00026	gene	1584	fhaA			
NCLILDOH_00026	CDS	1584	fhaA		COG1716	FHA domain-containing protein FhaA
NCLILDOH_00027	gene	85				
NCLILDOH_00027	tRNA	85				tRNA-Leu(cag)
NCLILDOH_00028	gene	270				
NCLILDOH_00028	CDS	270				hypothetical protein
NCLILDOH_00029	gene	969	IMPDH			
NCLILDOH_00029	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
NCLILDOH_00030	gene	420	whiB5			
NCLILDOH_00030	CDS	420	whiB5			Transcriptional regulator WhiB5
NCLILDOH_00031	gene	771				
NCLILDOH_00031	CDS	771			COG1396	putative HTH-type transcriptional regulator
NCLILDOH_00032	gene	846				
NCLILDOH_00032	CDS	846				hypothetical protein
NCLILDOH_00033	gene	363				
NCLILDOH_00033	CDS	363				putative protein
NCLILDOH_00034	gene	1347				
NCLILDOH_00034	CDS	1347				hypothetical protein
