locus_tag	ftype	length_bp	gene	EC_number	COG	product
LAEKIAOI_00001	gene	348				
LAEKIAOI_00001	CDS	348				hypothetical protein
LAEKIAOI_00002	gene	675				
LAEKIAOI_00002	CDS	675				hypothetical protein
LAEKIAOI_00003	gene	141				
LAEKIAOI_00003	CDS	141				hypothetical protein
LAEKIAOI_00004	gene	963				
LAEKIAOI_00004	CDS	963				hypothetical protein
LAEKIAOI_00005	gene	420				
LAEKIAOI_00005	CDS	420				hypothetical protein
LAEKIAOI_00006	gene	603				
LAEKIAOI_00006	CDS	603				putative protein
LAEKIAOI_00007	gene	360	csoR_1			
LAEKIAOI_00007	CDS	360	csoR_1		COG1937	Copper-sensing transcriptional repressor CsoR
LAEKIAOI_00008	gene	297				
LAEKIAOI_00008	CDS	297				putative protein
LAEKIAOI_00009	gene	2379	ctpV			
LAEKIAOI_00009	CDS	2379	ctpV	7.2.2.8	COG2217	putative copper-exporting P-type ATPase V
LAEKIAOI_00010	gene	633				
LAEKIAOI_00010	CDS	633				putative protein
LAEKIAOI_00011	gene	810	fadB			
LAEKIAOI_00011	CDS	810	fadB	4.2.1.17	COG1024	putative enoyl-CoA hydratase
LAEKIAOI_00012	gene	1167				
LAEKIAOI_00012	CDS	1167		1.3.99.-	COG1960	Acyl-CoA dehydrogenase fadE12
LAEKIAOI_00013	gene	2004	accA1_1			
LAEKIAOI_00013	CDS	2004	accA1_1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
LAEKIAOI_00014	gene	1596	accD5_1			
LAEKIAOI_00014	CDS	1596	accD5_1	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 5
LAEKIAOI_00015	gene	1149	mmgC_1			
LAEKIAOI_00015	CDS	1149	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
LAEKIAOI_00016	gene	1683				
LAEKIAOI_00016	CDS	1683				hypothetical protein
LAEKIAOI_00017	gene	1254				
LAEKIAOI_00017	CDS	1254				hypothetical protein
LAEKIAOI_00018	gene	813				
LAEKIAOI_00018	CDS	813				PE-PGRS family protein PE_PGRS16
LAEKIAOI_00019	gene	996				
LAEKIAOI_00019	CDS	996			COG3391	PE-PGRS family protein PE_PGRS17
LAEKIAOI_00020	gene	174	rpmF			
LAEKIAOI_00020	CDS	174	rpmF			50S ribosomal protein L32
LAEKIAOI_00021	gene	1359				
LAEKIAOI_00021	CDS	1359			COG3391	PE-PGRS family protein PE_PGRS18
LAEKIAOI_00022	gene	693	mprA			
LAEKIAOI_00022	CDS	693	mprA		COG0745	Response regulator MprA
LAEKIAOI_00023	gene	1515	mprB			
LAEKIAOI_00023	CDS	1515	mprB	2.7.13.3	COG0642	Signal transduction histidine-protein kinase/phosphatase MprB
LAEKIAOI_00024	gene	1395				
LAEKIAOI_00024	CDS	1395				hypothetical protein
LAEKIAOI_00025	gene	546	moaB			
LAEKIAOI_00025	CDS	546	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
LAEKIAOI_00026	gene	456	mscL			
LAEKIAOI_00026	CDS	456	mscL		COG1970	Large-conductance mechanosensitive channel
LAEKIAOI_00027	gene	747				
LAEKIAOI_00027	CDS	747			COG1136	putative ABC transporter ATP-binding protein
LAEKIAOI_00028	gene	2451				
LAEKIAOI_00028	CDS	2451				hypothetical protein
LAEKIAOI_00029	gene	1161				
LAEKIAOI_00029	CDS	1161				hypothetical protein
LAEKIAOI_00030	gene	978	hepT_1			
LAEKIAOI_00030	CDS	978	hepT_1	2.5.1.30	COG0142	Heptaprenyl diphosphate synthase component 2
LAEKIAOI_00031	gene	657				
LAEKIAOI_00031	CDS	657				hypothetical protein
LAEKIAOI_00032	gene	333				
LAEKIAOI_00032	CDS	333				hypothetical protein
LAEKIAOI_00033	gene	588				
LAEKIAOI_00033	CDS	588		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
LAEKIAOI_00034	gene	921	gtaB			
LAEKIAOI_00034	CDS	921	gtaB	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
LAEKIAOI_00035	gene	1281	moeA1			
LAEKIAOI_00035	CDS	1281	moeA1	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase 1
LAEKIAOI_00036	gene	612	rimJ			
LAEKIAOI_00036	CDS	612	rimJ	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
LAEKIAOI_00037	gene	1077				
LAEKIAOI_00037	CDS	1077				hypothetical protein
LAEKIAOI_00038	gene	76				
LAEKIAOI_00038	tRNA	76				tRNA-Ala(cgc)
LAEKIAOI_00039	gene	252				
LAEKIAOI_00039	CDS	252				hypothetical protein
LAEKIAOI_00040	gene	210				
LAEKIAOI_00040	CDS	210				hypothetical protein
LAEKIAOI_00041	gene	951				
LAEKIAOI_00041	CDS	951		2.3.1.-	COG0454	Acetyltransferase Pat
LAEKIAOI_00042	gene	759				
LAEKIAOI_00042	CDS	759				hypothetical protein
LAEKIAOI_00043	gene	618				
LAEKIAOI_00043	CDS	618				hypothetical protein
LAEKIAOI_00044	gene	1209	arcA			
LAEKIAOI_00044	CDS	1209	arcA	3.5.3.6	COG2235	Arginine deiminase
LAEKIAOI_00045	gene	1569	pmt			
LAEKIAOI_00045	CDS	1569	pmt	2.4.1.109	COG1928	putative dolichyl-phosphate-mannose--protein mannosyltransferase
LAEKIAOI_00046	gene	858	rsmI			
LAEKIAOI_00046	CDS	858	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
LAEKIAOI_00047	gene	1224				
LAEKIAOI_00047	CDS	1224				hypothetical protein
LAEKIAOI_00048	gene	1245	menF_1			
LAEKIAOI_00048	CDS	1245	menF_1	5.4.4.2		Isochorismate synthase MenF
LAEKIAOI_00049	gene	1587				
LAEKIAOI_00049	CDS	1587				hypothetical protein
LAEKIAOI_00050	gene	1560	metG			
LAEKIAOI_00050	CDS	1560	metG	6.1.1.10	COG0143	Methionine--tRNA ligase
LAEKIAOI_00051	gene	795	tatD			
LAEKIAOI_00051	CDS	795	tatD	3.1.-.-	COG0084	putative metal-dependent hydrolase TatD
LAEKIAOI_00052	gene	1089	rpfB			
LAEKIAOI_00052	CDS	1089	rpfB	3.-.-.-	COG3583	Resuscitation-promoting factor RpfB
LAEKIAOI_00053	gene	954	ksgA			
LAEKIAOI_00053	CDS	954	ksgA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
LAEKIAOI_00054	gene	957	ispE			
LAEKIAOI_00054	CDS	957	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
LAEKIAOI_00055	gene	1635				
LAEKIAOI_00055	CDS	1635		6.2.1.-	COG0318	Putative ligase
LAEKIAOI_00056	gene	576	pth			
LAEKIAOI_00056	CDS	576	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
LAEKIAOI_00057	gene	648	rplY			
LAEKIAOI_00057	CDS	648	rplY		COG1825	50S ribosomal protein L25
LAEKIAOI_00058	gene	651	lpqT			
LAEKIAOI_00058	CDS	651	lpqT			Putative lipoprotein LpqT
LAEKIAOI_00059	gene	981	prs			
LAEKIAOI_00059	CDS	981	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
LAEKIAOI_00060	gene	1488	glmU			
LAEKIAOI_00060	CDS	1488	glmU		COG1207	Bifunctional protein GlmU
LAEKIAOI_00061	gene	73				
LAEKIAOI_00061	tRNA	73				tRNA-Gln(ttg)
LAEKIAOI_00062	gene	594				
LAEKIAOI_00062	CDS	594				hypothetical protein
LAEKIAOI_00063	gene	3705	mfd			
LAEKIAOI_00063	CDS	3705	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
LAEKIAOI_00064	gene	981	mazG			
LAEKIAOI_00064	CDS	981	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
LAEKIAOI_00065	gene	732				
LAEKIAOI_00065	CDS	732				hypothetical protein
LAEKIAOI_00066	gene	1290	eno			
LAEKIAOI_00066	CDS	1290	eno	4.2.1.11	COG0148	Enolase
LAEKIAOI_00067	gene	687				
LAEKIAOI_00067	CDS	687				hypothetical protein
LAEKIAOI_00068	gene	492				
LAEKIAOI_00068	CDS	492				hypothetical protein
LAEKIAOI_00069	gene	960	ppx2			
LAEKIAOI_00069	CDS	960	ppx2	3.6.1.11	COG0248	Exopolyphosphatase 2
LAEKIAOI_00070	gene	93				
LAEKIAOI_00070	CDS	93				hypothetical protein
LAEKIAOI_00071	gene	681	kdpE			
LAEKIAOI_00071	CDS	681	kdpE		COG0745	Transcriptional regulatory protein KdpE
LAEKIAOI_00072	gene	2583	kdpD			
LAEKIAOI_00072	CDS	2583	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
LAEKIAOI_00073	gene	147				
LAEKIAOI_00073	CDS	147				hypothetical protein
LAEKIAOI_00074	gene	99				
LAEKIAOI_00074	CDS	99				hypothetical protein
LAEKIAOI_00075	gene	1716	kdpA			
LAEKIAOI_00075	CDS	1716	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
LAEKIAOI_00076	gene	2127	kdpB			
LAEKIAOI_00076	CDS	2127	kdpB	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
LAEKIAOI_00077	gene	570	kdpC			
LAEKIAOI_00077	CDS	570	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
LAEKIAOI_00078	gene	1530	tcrY_1			
LAEKIAOI_00078	CDS	1530	tcrY_1	2.7.13.3		putative sensor histidine kinase TcrY
LAEKIAOI_00079	gene	774	tcrX_1			
LAEKIAOI_00079	CDS	774	tcrX_1		COG0745	putative transcriptional regulatory protein TcrX
LAEKIAOI_00080	gene	492				
LAEKIAOI_00080	CDS	492				ISNCY family transposase ISRjo3
LAEKIAOI_00081	gene	687				
LAEKIAOI_00081	CDS	687				ISNCY family transposase ISRjo3
LAEKIAOI_00082	gene	324				
LAEKIAOI_00082	CDS	324				hypothetical protein
LAEKIAOI_00083	gene	285	esxV_1			
LAEKIAOI_00083	CDS	285	esxV_1			ESAT-6-like protein EsxV
LAEKIAOI_00084	gene	297	esxJ_1			
LAEKIAOI_00084	CDS	297	esxJ_1			ESAT-6-like protein EsxJ
LAEKIAOI_00085	gene	1176				
LAEKIAOI_00085	CDS	1176				PPE family protein PPE15
LAEKIAOI_00086	gene	828				
LAEKIAOI_00086	CDS	828				hypothetical protein
LAEKIAOI_00087	gene	273				
LAEKIAOI_00087	CDS	273				hypothetical protein
LAEKIAOI_00088	gene	438				
LAEKIAOI_00088	CDS	438			COG3039	IS5 family transposase ISMt1
LAEKIAOI_00089	gene	408				
LAEKIAOI_00089	CDS	408				hypothetical protein
LAEKIAOI_00090	gene	1026				
LAEKIAOI_00090	CDS	1026				hypothetical protein
LAEKIAOI_00091	gene	585				
LAEKIAOI_00091	CDS	585				hypothetical protein
LAEKIAOI_00092	gene	882				
LAEKIAOI_00092	CDS	882				hypothetical protein
LAEKIAOI_00093	gene	1248				
