locus_tag	ftype	length_bp	gene	EC_number	COG	product
MMCLHGGK_00001	gene	1491	dnaA			
MMCLHGGK_00001	CDS	1491	dnaA		COG0593	Chromosomal replication initiator protein DnaA
MMCLHGGK_00002	gene	1209	dnaN			
MMCLHGGK_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
MMCLHGGK_00003	gene	1158	recF			
MMCLHGGK_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
MMCLHGGK_00004	gene	516				
MMCLHGGK_00004	CDS	516				hypothetical protein
MMCLHGGK_00005	gene	2145	gyrB1			
MMCLHGGK_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
MMCLHGGK_00006	gene	2517	gyrA1			
MMCLHGGK_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
MMCLHGGK_00007	gene	198				
MMCLHGGK_00007	CDS	198				hypothetical protein
MMCLHGGK_00008	gene	306				
MMCLHGGK_00008	CDS	306				putative protein
MMCLHGGK_00009	gene	75				
MMCLHGGK_00009	tRNA	75				tRNA-Ile(gat)
MMCLHGGK_00010	gene	74				
MMCLHGGK_00010	tRNA	74				tRNA-Ala(tgc)
MMCLHGGK_00011	gene	108				
MMCLHGGK_00011	CDS	108				hypothetical protein
MMCLHGGK_00012	gene	138				
MMCLHGGK_00012	CDS	138				hypothetical protein
MMCLHGGK_00013	gene	438	cwsA			
MMCLHGGK_00013	CDS	438	cwsA			Cell wall synthesis protein CwsA
MMCLHGGK_00014	gene	549	ppiA			
MMCLHGGK_00014	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
MMCLHGGK_00015	gene	153				
MMCLHGGK_00015	CDS	153				hypothetical protein
MMCLHGGK_00016	gene	360				
MMCLHGGK_00016	CDS	360				hypothetical protein
MMCLHGGK_00017	gene	282	crgA			
MMCLHGGK_00017	CDS	282	crgA			Cell division protein CrgA
MMCLHGGK_00018	gene	744				
MMCLHGGK_00018	CDS	744				hypothetical protein
MMCLHGGK_00019	gene	699	trpG			
MMCLHGGK_00019	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
MMCLHGGK_00020	gene	1881	pknB			
MMCLHGGK_00020	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
MMCLHGGK_00021	gene	1296	pknA			
MMCLHGGK_00021	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
MMCLHGGK_00022	gene	1476	pbpA			
MMCLHGGK_00022	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
MMCLHGGK_00023	gene	1410	rodA			
MMCLHGGK_00023	CDS	1410	rodA		COG0772	putative FtsW-like protein
MMCLHGGK_00024	gene	1536	pstP			
MMCLHGGK_00024	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
MMCLHGGK_00025	gene	468	fhaB			
MMCLHGGK_00025	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
MMCLHGGK_00026	gene	1584	fhaA			
MMCLHGGK_00026	CDS	1584	fhaA		COG1716	FHA domain-containing protein FhaA
MMCLHGGK_00027	gene	85				
MMCLHGGK_00027	tRNA	85				tRNA-Leu(cag)
MMCLHGGK_00028	gene	969	IMPDH			
MMCLHGGK_00028	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
MMCLHGGK_00029	gene	420	whiB5			
MMCLHGGK_00029	CDS	420	whiB5			Transcriptional regulator WhiB5
MMCLHGGK_00030	gene	771				
MMCLHGGK_00030	CDS	771			COG1396	putative HTH-type transcriptional regulator
MMCLHGGK_00031	gene	846				
MMCLHGGK_00031	CDS	846				hypothetical protein
MMCLHGGK_00032	gene	363				
MMCLHGGK_00032	CDS	363				putative protein
MMCLHGGK_00033	gene	1347				
MMCLHGGK_00033	CDS	1347				hypothetical protein
MMCLHGGK_00034	gene	318				
MMCLHGGK_00034	CDS	318				hypothetical protein
MMCLHGGK_00035	gene	306				
MMCLHGGK_00035	CDS	306				putative protein
MMCLHGGK_00036	gene	144				
MMCLHGGK_00036	CDS	144				putative proteinA
MMCLHGGK_00037	gene	876				
MMCLHGGK_00037	CDS	876				hypothetical protein
MMCLHGGK_00038	gene	330				
MMCLHGGK_00038	CDS	330				putative protein
MMCLHGGK_00039	gene	2316	bioF2			
MMCLHGGK_00039	CDS	2316	bioF2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
MMCLHGGK_00040	gene	264	acpP			
MMCLHGGK_00040	CDS	264	acpP			Acyl carrier protein
MMCLHGGK_00041	gene	396				
MMCLHGGK_00041	CDS	396			COG3631	putative protein
MMCLHGGK_00042	gene	1689	menE_1			
MMCLHGGK_00042	CDS	1689	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
MMCLHGGK_00043	gene	774				
MMCLHGGK_00043	CDS	774				putative protein
MMCLHGGK_00044	gene	1311				
MMCLHGGK_00044	CDS	1311			COG0477	putative MFS-type transporter
MMCLHGGK_00045	gene	633				
MMCLHGGK_00045	CDS	633				hypothetical protein
MMCLHGGK_00046	gene	348				
MMCLHGGK_00046	CDS	348				hypothetical protein
MMCLHGGK_00047	gene	933				
MMCLHGGK_00047	CDS	933				Proline-rich 28 kDa antigen
MMCLHGGK_00048	gene	2877	leuS			
MMCLHGGK_00048	CDS	2877	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
MMCLHGGK_00049	gene	627				
MMCLHGGK_00049	CDS	627				hypothetical protein
MMCLHGGK_00050	gene	735				
MMCLHGGK_00050	CDS	735			COG1802	putative HTH-type transcriptional regulator
MMCLHGGK_00051	gene	795	rutA			
MMCLHGGK_00051	CDS	795	rutA	1.14.99.46		Pyrimidine monooxygenase RutA
MMCLHGGK_00052	gene	897				
MMCLHGGK_00052	CDS	897		3.5.1.29		2-(acetamidomethylene)succinate hydrolase
MMCLHGGK_00053	gene	1104	ino1			
MMCLHGGK_00053	CDS	1104	ino1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
MMCLHGGK_00054	gene	543				
MMCLHGGK_00054	CDS	543				hypothetical protein
MMCLHGGK_00055	gene	870				
MMCLHGGK_00055	CDS	870				putative protein
MMCLHGGK_00056	gene	414				
MMCLHGGK_00056	CDS	414				putative protein
MMCLHGGK_00057	gene	2463	ponA1			
MMCLHGGK_00057	CDS	2463	ponA1		COG0744	Penicillin-binding protein 1A
MMCLHGGK_00058	gene	1683				
MMCLHGGK_00058	CDS	1683				hypothetical protein
MMCLHGGK_00059	gene	639	inhA_1			
MMCLHGGK_00059	CDS	639	inhA_1	4.2.1.103		Isonitrile hydratase
MMCLHGGK_00060	gene	291	rpsF			
