locus_tag	ftype	length_bp	gene	EC_number	COG	product
LDGGDCNJ_00001	gene	1188	dnaA			
LDGGDCNJ_00001	CDS	1188	dnaA		COG0593	Chromosomal replication initiator protein DnaA
LDGGDCNJ_00002	gene	1209	dnaN			
LDGGDCNJ_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
LDGGDCNJ_00003	gene	1158	recF			
LDGGDCNJ_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
LDGGDCNJ_00004	gene	516				
LDGGDCNJ_00004	CDS	516				hypothetical protein
LDGGDCNJ_00005	gene	2145	gyrB1			
LDGGDCNJ_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
LDGGDCNJ_00006	gene	2517	gyrA1			
LDGGDCNJ_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
LDGGDCNJ_00007	gene	915				
LDGGDCNJ_00007	CDS	915				putative protein
LDGGDCNJ_00008	gene	75				
LDGGDCNJ_00008	tRNA	75				tRNA-Ile(gat)
LDGGDCNJ_00009	gene	74				
LDGGDCNJ_00009	tRNA	74				tRNA-Ala(tgc)
LDGGDCNJ_00010	gene	108				
LDGGDCNJ_00010	CDS	108				hypothetical protein
LDGGDCNJ_00011	gene	138				
LDGGDCNJ_00011	CDS	138				hypothetical protein
LDGGDCNJ_00012	gene	438	cwsA			
LDGGDCNJ_00012	CDS	438	cwsA			Cell wall synthesis protein CwsA
LDGGDCNJ_00013	gene	549	ppiA			
LDGGDCNJ_00013	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
LDGGDCNJ_00014	gene	153				
LDGGDCNJ_00014	CDS	153				hypothetical protein
LDGGDCNJ_00015	gene	360				
LDGGDCNJ_00015	CDS	360				hypothetical protein
LDGGDCNJ_00016	gene	282	crgA			
LDGGDCNJ_00016	CDS	282	crgA			Cell division protein CrgA
LDGGDCNJ_00017	gene	744				
LDGGDCNJ_00017	CDS	744				hypothetical protein
LDGGDCNJ_00018	gene	699	trpG			
LDGGDCNJ_00018	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
LDGGDCNJ_00019	gene	1881	pknB			
LDGGDCNJ_00019	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
LDGGDCNJ_00020	gene	1296	pknA			
LDGGDCNJ_00020	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
LDGGDCNJ_00021	gene	1476	pbpA			
LDGGDCNJ_00021	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
LDGGDCNJ_00022	gene	1410	rodA			
LDGGDCNJ_00022	CDS	1410	rodA		COG0772	putative FtsW-like protein
LDGGDCNJ_00023	gene	1536	pstP			
LDGGDCNJ_00023	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
LDGGDCNJ_00024	gene	468	fhaB			
LDGGDCNJ_00024	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
LDGGDCNJ_00025	gene	1566	fhaA			
LDGGDCNJ_00025	CDS	1566	fhaA		COG1716	FHA domain-containing protein FhaA
LDGGDCNJ_00026	gene	85				
LDGGDCNJ_00026	tRNA	85				tRNA-Leu(cag)
LDGGDCNJ_00027	gene	777				
LDGGDCNJ_00027	CDS	777				hypothetical protein
LDGGDCNJ_00028	gene	420	whiB5			
LDGGDCNJ_00028	CDS	420	whiB5			Transcriptional regulator WhiB5
LDGGDCNJ_00029	gene	771				
LDGGDCNJ_00029	CDS	771			COG1396	putative HTH-type transcriptional regulator
LDGGDCNJ_00030	gene	846				
LDGGDCNJ_00030	CDS	846				hypothetical protein
LDGGDCNJ_00031	gene	363				
LDGGDCNJ_00031	CDS	363				putative protein
LDGGDCNJ_00032	gene	1347				
LDGGDCNJ_00032	CDS	1347				hypothetical protein
LDGGDCNJ_00033	gene	318				
LDGGDCNJ_00033	CDS	318				hypothetical protein
LDGGDCNJ_00034	gene	306				
LDGGDCNJ_00034	CDS	306				putative protein
LDGGDCNJ_00035	gene	144				
LDGGDCNJ_00035	CDS	144				putative proteinA
LDGGDCNJ_00036	gene	876				
LDGGDCNJ_00036	CDS	876				hypothetical protein
LDGGDCNJ_00037	gene	330				
LDGGDCNJ_00037	CDS	330				putative protein
LDGGDCNJ_00038	gene	450				
LDGGDCNJ_00038	CDS	450				hypothetical protein
LDGGDCNJ_00039	gene	2013	bioF2			
LDGGDCNJ_00039	CDS	2013	bioF2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
LDGGDCNJ_00040	gene	264	acpP			
LDGGDCNJ_00040	CDS	264	acpP			Acyl carrier protein
LDGGDCNJ_00041	gene	396				
LDGGDCNJ_00041	CDS	396			COG3631	putative protein
LDGGDCNJ_00042	gene	1689	menE_1			
LDGGDCNJ_00042	CDS	1689	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
LDGGDCNJ_00043	gene	774				
LDGGDCNJ_00043	CDS	774				putative protein
LDGGDCNJ_00044	gene	1311				
LDGGDCNJ_00044	CDS	1311			COG0477	putative MFS-type transporter
LDGGDCNJ_00045	gene	633				
LDGGDCNJ_00045	CDS	633				hypothetical protein
LDGGDCNJ_00046	gene	348				
LDGGDCNJ_00046	CDS	348				hypothetical protein
LDGGDCNJ_00047	gene	933				
LDGGDCNJ_00047	CDS	933				Proline-rich 28 kDa antigen
