locus_tag	ftype	length_bp	gene	EC_number	COG	product
BCFDNNKB_00001	gene	1188	dnaA			
BCFDNNKB_00001	CDS	1188	dnaA		COG0593	Chromosomal replication initiator protein DnaA
BCFDNNKB_00002	gene	1209	dnaN			
BCFDNNKB_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
BCFDNNKB_00003	gene	1158	recF			
BCFDNNKB_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
BCFDNNKB_00004	gene	516				
BCFDNNKB_00004	CDS	516				hypothetical protein
BCFDNNKB_00005	gene	2145	gyrB1			
BCFDNNKB_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
BCFDNNKB_00006	gene	2517	gyrA1			
BCFDNNKB_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
BCFDNNKB_00007	gene	198				
BCFDNNKB_00007	CDS	198				hypothetical protein
BCFDNNKB_00008	gene	306				
BCFDNNKB_00008	CDS	306				putative protein
BCFDNNKB_00009	gene	75				
BCFDNNKB_00009	tRNA	75				tRNA-Ile(gat)
BCFDNNKB_00010	gene	74				
BCFDNNKB_00010	tRNA	74				tRNA-Ala(tgc)
BCFDNNKB_00011	gene	108				
BCFDNNKB_00011	CDS	108				hypothetical protein
BCFDNNKB_00012	gene	438	cwsA			
BCFDNNKB_00012	CDS	438	cwsA			Cell wall synthesis protein CwsA
BCFDNNKB_00013	gene	549	ppiA			
BCFDNNKB_00013	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
BCFDNNKB_00014	gene	153				
BCFDNNKB_00014	CDS	153				hypothetical protein
BCFDNNKB_00015	gene	360				
BCFDNNKB_00015	CDS	360				hypothetical protein
BCFDNNKB_00016	gene	282	crgA			
BCFDNNKB_00016	CDS	282	crgA			Cell division protein CrgA
BCFDNNKB_00017	gene	744				
BCFDNNKB_00017	CDS	744				hypothetical protein
BCFDNNKB_00018	gene	699	trpG			
BCFDNNKB_00018	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
BCFDNNKB_00019	gene	1881	pknB			
BCFDNNKB_00019	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
BCFDNNKB_00020	gene	1296	pknA			
BCFDNNKB_00020	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
BCFDNNKB_00021	gene	1476	pbpA			
BCFDNNKB_00021	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
BCFDNNKB_00022	gene	1410	rodA			
BCFDNNKB_00022	CDS	1410	rodA		COG0772	putative FtsW-like protein
BCFDNNKB_00023	gene	1536	pstP			
BCFDNNKB_00023	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
BCFDNNKB_00024	gene	468	fhaB			
BCFDNNKB_00024	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
BCFDNNKB_00025	gene	1566	fhaA			
BCFDNNKB_00025	CDS	1566	fhaA		COG1716	FHA domain-containing protein FhaA
BCFDNNKB_00026	gene	85				
BCFDNNKB_00026	tRNA	85				tRNA-Leu(cag)
BCFDNNKB_00027	gene	969	IMPDH			
BCFDNNKB_00027	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
BCFDNNKB_00028	gene	420	whiB5			
BCFDNNKB_00028	CDS	420	whiB5			Transcriptional regulator WhiB5
BCFDNNKB_00029	gene	771				
BCFDNNKB_00029	CDS	771			COG1396	putative HTH-type transcriptional regulator
BCFDNNKB_00030	gene	846				
BCFDNNKB_00030	CDS	846				hypothetical protein
BCFDNNKB_00031	gene	363				
BCFDNNKB_00031	CDS	363				putative protein
BCFDNNKB_00032	gene	1347				
BCFDNNKB_00032	CDS	1347				hypothetical protein
BCFDNNKB_00033	gene	318				
BCFDNNKB_00033	CDS	318				hypothetical protein
BCFDNNKB_00034	gene	228				
BCFDNNKB_00034	CDS	228				putative protein
BCFDNNKB_00035	gene	144				
BCFDNNKB_00035	CDS	144				putative proteinA
BCFDNNKB_00036	gene	876				
BCFDNNKB_00036	CDS	876				hypothetical protein
BCFDNNKB_00037	gene	330				
BCFDNNKB_00037	CDS	330				putative protein
BCFDNNKB_00038	gene	2316	bioF2			
BCFDNNKB_00038	CDS	2316	bioF2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
BCFDNNKB_00039	gene	264	acpP			
BCFDNNKB_00039	CDS	264	acpP			Acyl carrier protein
BCFDNNKB_00040	gene	396				
BCFDNNKB_00040	CDS	396			COG3631	putative protein
BCFDNNKB_00041	gene	1689	menE_1			
BCFDNNKB_00041	CDS	1689	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
BCFDNNKB_00042	gene	774				
BCFDNNKB_00042	CDS	774				putative protein
BCFDNNKB_00043	gene	1311				
BCFDNNKB_00043	CDS	1311			COG0477	putative MFS-type transporter
BCFDNNKB_00044	gene	633				
BCFDNNKB_00044	CDS	633				hypothetical protein
BCFDNNKB_00045	gene	348				
BCFDNNKB_00045	CDS	348				hypothetical protein
BCFDNNKB_00046	gene	933				
BCFDNNKB_00046	CDS	933				Proline-rich 28 kDa antigen
BCFDNNKB_00047	gene	2877	leuS			
BCFDNNKB_00047	CDS	2877	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
BCFDNNKB_00048	gene	627				
BCFDNNKB_00048	CDS	627				hypothetical protein
BCFDNNKB_00049	gene	735				
BCFDNNKB_00049	CDS	735			COG1802	putative HTH-type transcriptional regulator
BCFDNNKB_00050	gene	795	rutA			
BCFDNNKB_00050	CDS	795	rutA	1.14.99.46		Pyrimidine monooxygenase RutA
BCFDNNKB_00051	gene	678				
BCFDNNKB_00051	CDS	678				hypothetical protein
BCFDNNKB_00052	gene	1104	ino1			
BCFDNNKB_00052	CDS	1104	ino1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
BCFDNNKB_00053	gene	543				
BCFDNNKB_00053	CDS	543				hypothetical protein
BCFDNNKB_00054	gene	870				
BCFDNNKB_00054	CDS	870				putative protein
BCFDNNKB_00055	gene	414				
BCFDNNKB_00055	CDS	414				putative protein
BCFDNNKB_00056	gene	2469	ponA1			
BCFDNNKB_00056	CDS	2469	ponA1		COG0744	Penicillin-binding protein 1A
BCFDNNKB_00057	gene	1683				
BCFDNNKB_00057	CDS	1683				hypothetical protein
BCFDNNKB_00058	gene	639	inhA_1			
BCFDNNKB_00058	CDS	639	inhA_1	4.2.1.103		Isonitrile hydratase
BCFDNNKB_00059	gene	291	rpsF			
BCFDNNKB_00059	CDS	291	rpsF		COG0360	30S ribosomal protein S6
BCFDNNKB_00060	gene	495	ssb			
BCFDNNKB_00060	CDS	495	ssb		COG0629	Single-stranded DNA-binding protein
BCFDNNKB_00061	gene	255	rpsR1_1			
BCFDNNKB_00061	CDS	255	rpsR1_1		COG0238	30S ribosomal protein S18 1
BCFDNNKB_00062	gene	459	rplI			
BCFDNNKB_00062	CDS	459	rplI		COG0359	50S ribosomal protein L9
BCFDNNKB_00063	gene	522				
BCFDNNKB_00063	CDS	522				hypothetical protein
BCFDNNKB_00064	gene	2625	dnaB			
BCFDNNKB_00064	CDS	2625	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
BCFDNNKB_00065	gene	693				
BCFDNNKB_00065	CDS	693				hypothetical protein
BCFDNNKB_00066	gene	1059				
BCFDNNKB_00066	CDS	1059				hypothetical protein
BCFDNNKB_00067	gene	654				
BCFDNNKB_00067	CDS	654				hypothetical protein
BCFDNNKB_00068	gene	924	cenA			
BCFDNNKB_00068	CDS	924	cenA	3.2.1.4	COG5297	Endoglucanase A
BCFDNNKB_00069	gene	1296	yvdP			
BCFDNNKB_00069	CDS	1296	yvdP	1.21.-.-	COG0277	putative FAD-linked oxidoreductase YvdP
BCFDNNKB_00070	gene	156				
BCFDNNKB_00070	CDS	156				hypothetical protein
BCFDNNKB_00071	gene	2940				
BCFDNNKB_00071	CDS	2940				hypothetical protein
BCFDNNKB_00072	gene	240				
BCFDNNKB_00072	CDS	240				hypothetical protein
BCFDNNKB_00073	gene	402	vapC9_1			
BCFDNNKB_00073	CDS	402	vapC9_1	3.1.-.-	COG4113	Ribonuclease VapC9
BCFDNNKB_00074	gene	2238	icd2			
BCFDNNKB_00074	CDS	2238	icd2	1.1.1.42		Isocitrate dehydrogenase [NADP] 2
BCFDNNKB_00075	gene	570				
BCFDNNKB_00075	CDS	570				hypothetical protein
BCFDNNKB_00076	gene	912				
BCFDNNKB_00076	CDS	912				hypothetical protein
BCFDNNKB_00077	gene	1386	sdaA			
BCFDNNKB_00077	CDS	1386	sdaA	4.3.1.17	COG1760	L-serine dehydratase
BCFDNNKB_00078	gene	1278	glyA2			
BCFDNNKB_00078	CDS	1278	glyA2	2.1.2.1	COG0112	Serine hydroxymethyltransferase 2
BCFDNNKB_00079	gene	91				
BCFDNNKB_00079	misc_RNA	91				Glycine
BCFDNNKB_00080	gene	735				
BCFDNNKB_00080	CDS	735				hypothetical protein
BCFDNNKB_00081	gene	99				
BCFDNNKB_00081	misc_RNA	99				Intron_gpII
BCFDNNKB_00082	gene	1050				
BCFDNNKB_00082	CDS	1050			COG0577	putative ABC transporter permease
BCFDNNKB_00083	gene	993				
BCFDNNKB_00083	CDS	993			COG0664	putative ABC transporter ATP-binding protein
BCFDNNKB_00084	gene	1236	hutI_1			
BCFDNNKB_00084	CDS	1236	hutI_1	3.5.2.7		Imidazolonepropionase
BCFDNNKB_00085	gene	1173	metC			
BCFDNNKB_00085	CDS	1173	metC	4.4.1.13	COG1168	Cystathionine beta-lyase
BCFDNNKB_00086	gene	390				
BCFDNNKB_00086	CDS	390				hypothetical protein
BCFDNNKB_00087	gene	831	oleB			
BCFDNNKB_00087	CDS	831	oleB	4.1.1.114	COG0596	Cis-3-alkyl-4-alkyloxetan-2-one decarboxylase
BCFDNNKB_00088	gene	606	tetC			
BCFDNNKB_00088	CDS	606	tetC			Transposon Tn10 TetC protein
BCFDNNKB_00089	gene	594				
BCFDNNKB_00089	CDS	594				hypothetical protein
BCFDNNKB_00090	gene	207				
BCFDNNKB_00090	CDS	207				hypothetical protein
BCFDNNKB_00091	gene	822				
BCFDNNKB_00091	CDS	822				Dormancy associated translation inhibitor
BCFDNNKB_00092	gene	459				
BCFDNNKB_00092	CDS	459				putative protein
BCFDNNKB_00093	gene	345				
BCFDNNKB_00093	CDS	345			COG0640	putative HTH-type transcriptional regulator
BCFDNNKB_00094	gene	480	hycG			
