locus_tag	ftype	length_bp	gene	EC_number	COG	product
KNLCMKCG_00001	gene	1491	dnaA			
KNLCMKCG_00001	CDS	1491	dnaA		COG0593	Chromosomal replication initiator protein DnaA
KNLCMKCG_00002	gene	1209	dnaN			
KNLCMKCG_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
KNLCMKCG_00003	gene	1158	recF			
KNLCMKCG_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
KNLCMKCG_00004	gene	516				
KNLCMKCG_00004	CDS	516				hypothetical protein
KNLCMKCG_00005	gene	2145	gyrB1			
KNLCMKCG_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
KNLCMKCG_00006	gene	2517	gyrA			
KNLCMKCG_00006	CDS	2517	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
KNLCMKCG_00007	gene	198				
KNLCMKCG_00007	CDS	198				hypothetical protein
KNLCMKCG_00008	gene	306				
KNLCMKCG_00008	CDS	306				putative protein
KNLCMKCG_00009	gene	75				
KNLCMKCG_00009	tRNA	75				tRNA-Ile(gat)
KNLCMKCG_00010	gene	74				
KNLCMKCG_00010	tRNA	74				tRNA-Ala(tgc)
KNLCMKCG_00011	gene	108				
KNLCMKCG_00011	CDS	108				hypothetical protein
KNLCMKCG_00012	gene	138				
KNLCMKCG_00012	CDS	138				hypothetical protein
KNLCMKCG_00013	gene	438	cwsA			
KNLCMKCG_00013	CDS	438	cwsA			Cell wall synthesis protein CwsA
KNLCMKCG_00014	gene	549	ppiA			
KNLCMKCG_00014	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
KNLCMKCG_00015	gene	153				
KNLCMKCG_00015	CDS	153				hypothetical protein
KNLCMKCG_00016	gene	360				
KNLCMKCG_00016	CDS	360				hypothetical protein
KNLCMKCG_00017	gene	282	crgA			
KNLCMKCG_00017	CDS	282	crgA			Cell division protein CrgA
KNLCMKCG_00018	gene	744				
KNLCMKCG_00018	CDS	744				hypothetical protein
KNLCMKCG_00019	gene	699	trpG			
KNLCMKCG_00019	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
KNLCMKCG_00020	gene	1881	pknB			
