locus_tag	ftype	length_bp	gene	EC_number	COG	product
AMCONCBC_00001	gene	1491	dnaA			
AMCONCBC_00001	CDS	1491	dnaA		COG0593	Chromosomal replication initiator protein DnaA
AMCONCBC_00002	gene	327				
AMCONCBC_00002	CDS	327				IS3 family transposase IS987
AMCONCBC_00003	gene	885				
AMCONCBC_00003	CDS	885				IS3 family transposase IS987
AMCONCBC_00004	gene	1209	dnaN			
AMCONCBC_00004	CDS	1209	dnaN		COG0592	Beta sliding clamp
AMCONCBC_00005	gene	1158	recF			
AMCONCBC_00005	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
AMCONCBC_00006	gene	516				
AMCONCBC_00006	CDS	516				hypothetical protein
AMCONCBC_00007	gene	2145	gyrB1			
AMCONCBC_00007	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
AMCONCBC_00008	gene	2517	gyrA1			
AMCONCBC_00008	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
AMCONCBC_00009	gene	198				
AMCONCBC_00009	CDS	198				hypothetical protein
AMCONCBC_00010	gene	306				
AMCONCBC_00010	CDS	306				putative protein
AMCONCBC_00011	gene	75				
AMCONCBC_00011	tRNA	75				tRNA-Ile(gat)
AMCONCBC_00012	gene	74				
AMCONCBC_00012	tRNA	74				tRNA-Ala(tgc)
AMCONCBC_00013	gene	108				
AMCONCBC_00013	CDS	108				hypothetical protein
AMCONCBC_00014	gene	438	cwsA			
AMCONCBC_00014	CDS	438	cwsA			Cell wall synthesis protein CwsA
AMCONCBC_00015	gene	549	ppiA			
AMCONCBC_00015	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
AMCONCBC_00016	gene	153				
AMCONCBC_00016	CDS	153				hypothetical protein
AMCONCBC_00017	gene	360				
AMCONCBC_00017	CDS	360				hypothetical protein
AMCONCBC_00018	gene	282	crgA			
AMCONCBC_00018	CDS	282	crgA			Cell division protein CrgA
AMCONCBC_00019	gene	744				
AMCONCBC_00019	CDS	744				hypothetical protein
AMCONCBC_00020	gene	699	trpG			
AMCONCBC_00020	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
AMCONCBC_00021	gene	1881	pknB			
AMCONCBC_00021	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
AMCONCBC_00022	gene	1296	pknA			
AMCONCBC_00022	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
AMCONCBC_00023	gene	1476	pbpA			
AMCONCBC_00023	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
AMCONCBC_00024	gene	1410	rodA			
AMCONCBC_00024	CDS	1410	rodA		COG0772	putative FtsW-like protein
AMCONCBC_00025	gene	1536	pstP			
AMCONCBC_00025	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
AMCONCBC_00026	gene	468	fhaB			
AMCONCBC_00026	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
AMCONCBC_00027	gene	1566	fhaA			
AMCONCBC_00027	CDS	1566	fhaA		COG1716	FHA domain-containing protein FhaA
AMCONCBC_00028	gene	85				
AMCONCBC_00028	tRNA	85				tRNA-Leu(cag)
