locus_tag	ftype	length_bp	gene	EC_number	COG	product
AHLCKIOI_00001	gene	1491	dnaA			
AHLCKIOI_00001	CDS	1491	dnaA		COG0593	Chromosomal replication initiator protein DnaA
AHLCKIOI_00002	gene	1209	dnaN			
AHLCKIOI_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
AHLCKIOI_00003	gene	1158	recF			
AHLCKIOI_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
AHLCKIOI_00004	gene	516				
AHLCKIOI_00004	CDS	516				hypothetical protein
AHLCKIOI_00005	gene	2145	gyrB1			
AHLCKIOI_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
AHLCKIOI_00006	gene	2517	gyrA1			
AHLCKIOI_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
AHLCKIOI_00007	gene	198				
AHLCKIOI_00007	CDS	198				hypothetical protein
AHLCKIOI_00008	gene	306				
AHLCKIOI_00008	CDS	306				putative protein
AHLCKIOI_00009	gene	75				
AHLCKIOI_00009	tRNA	75				tRNA-Ile(gat)
AHLCKIOI_00010	gene	74				
AHLCKIOI_00010	tRNA	74				tRNA-Ala(tgc)
AHLCKIOI_00011	gene	108				
AHLCKIOI_00011	CDS	108				hypothetical protein
AHLCKIOI_00012	gene	138				
AHLCKIOI_00012	CDS	138				hypothetical protein
AHLCKIOI_00013	gene	438	cwsA			
AHLCKIOI_00013	CDS	438	cwsA			Cell wall synthesis protein CwsA
AHLCKIOI_00014	gene	549	ppiA			
AHLCKIOI_00014	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
AHLCKIOI_00015	gene	153				
AHLCKIOI_00015	CDS	153				hypothetical protein
AHLCKIOI_00016	gene	360				
AHLCKIOI_00016	CDS	360				hypothetical protein
AHLCKIOI_00017	gene	282	crgA			
AHLCKIOI_00017	CDS	282	crgA			Cell division protein CrgA
AHLCKIOI_00018	gene	744				
AHLCKIOI_00018	CDS	744				hypothetical protein
AHLCKIOI_00019	gene	699	trpG			
AHLCKIOI_00019	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
AHLCKIOI_00020	gene	1881	pknB			
AHLCKIOI_00020	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
AHLCKIOI_00021	gene	1296	pknA			
AHLCKIOI_00021	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
AHLCKIOI_00022	gene	1476	pbpA			
AHLCKIOI_00022	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
AHLCKIOI_00023	gene	1410	rodA			
AHLCKIOI_00023	CDS	1410	rodA		COG0772	putative FtsW-like protein
AHLCKIOI_00024	gene	1536	pstP			
AHLCKIOI_00024	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
AHLCKIOI_00025	gene	468	fhaB			
AHLCKIOI_00025	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
AHLCKIOI_00026	gene	1584	fhaA			
AHLCKIOI_00026	CDS	1584	fhaA		COG1716	FHA domain-containing protein FhaA
AHLCKIOI_00027	gene	85				
AHLCKIOI_00027	tRNA	85				tRNA-Leu(cag)
AHLCKIOI_00028	gene	270				
AHLCKIOI_00028	CDS	270				hypothetical protein
AHLCKIOI_00029	gene	969	IMPDH			
AHLCKIOI_00029	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
AHLCKIOI_00030	gene	420	whiB5			
AHLCKIOI_00030	CDS	420	whiB5			Transcriptional regulator WhiB5
AHLCKIOI_00031	gene	771				
AHLCKIOI_00031	CDS	771			COG1396	putative HTH-type transcriptional regulator
AHLCKIOI_00032	gene	846				
AHLCKIOI_00032	CDS	846				hypothetical protein
AHLCKIOI_00033	gene	363				
AHLCKIOI_00033	CDS	363				putative protein
AHLCKIOI_00034	gene	1347				
AHLCKIOI_00034	CDS	1347				hypothetical protein
AHLCKIOI_00035	gene	318				
AHLCKIOI_00035	CDS	318				hypothetical protein
AHLCKIOI_00036	gene	306				
AHLCKIOI_00036	CDS	306				putative protein
AHLCKIOI_00037	gene	144				
AHLCKIOI_00037	CDS	144				putative proteinA
AHLCKIOI_00038	gene	876				
AHLCKIOI_00038	CDS	876				hypothetical protein
