locus_tag	ftype	length_bp	gene	EC_number	COG	product
KIPNKFGG_00001	gene	1188	dnaA			
KIPNKFGG_00001	CDS	1188	dnaA		COG0593	Chromosomal replication initiator protein DnaA
KIPNKFGG_00002	gene	1209	dnaN			
KIPNKFGG_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
KIPNKFGG_00003	gene	1158	recF			
KIPNKFGG_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
KIPNKFGG_00004	gene	516				
KIPNKFGG_00004	CDS	516				hypothetical protein
KIPNKFGG_00005	gene	2145	gyrB1			
KIPNKFGG_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
KIPNKFGG_00006	gene	2517	gyrA1			
KIPNKFGG_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
KIPNKFGG_00007	gene	198				
KIPNKFGG_00007	CDS	198				hypothetical protein
KIPNKFGG_00008	gene	306				
KIPNKFGG_00008	CDS	306				putative protein
KIPNKFGG_00009	gene	75				
KIPNKFGG_00009	tRNA	75				tRNA-Ile(gat)
KIPNKFGG_00010	gene	74				
KIPNKFGG_00010	tRNA	74				tRNA-Ala(tgc)
KIPNKFGG_00011	gene	108				
KIPNKFGG_00011	CDS	108				hypothetical protein
KIPNKFGG_00012	gene	138				
KIPNKFGG_00012	CDS	138				hypothetical protein
KIPNKFGG_00013	gene	438	cwsA			
KIPNKFGG_00013	CDS	438	cwsA			Cell wall synthesis protein CwsA
KIPNKFGG_00014	gene	549	ppiA			
KIPNKFGG_00014	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
KIPNKFGG_00015	gene	153				
KIPNKFGG_00015	CDS	153				hypothetical protein
KIPNKFGG_00016	gene	270				
KIPNKFGG_00016	CDS	270				hypothetical protein
KIPNKFGG_00017	gene	282	crgA			
KIPNKFGG_00017	CDS	282	crgA			Cell division protein CrgA
KIPNKFGG_00018	gene	744				
KIPNKFGG_00018	CDS	744				hypothetical protein
KIPNKFGG_00019	gene	699	trpG			
KIPNKFGG_00019	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
KIPNKFGG_00020	gene	1881	pknB			
KIPNKFGG_00020	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
KIPNKFGG_00021	gene	1296	pknA			
KIPNKFGG_00021	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
KIPNKFGG_00022	gene	1476	pbpA			
KIPNKFGG_00022	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
KIPNKFGG_00023	gene	1410	rodA			
KIPNKFGG_00023	CDS	1410	rodA		COG0772	putative FtsW-like protein
KIPNKFGG_00024	gene	1536	pstP			
KIPNKFGG_00024	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
KIPNKFGG_00025	gene	468	fhaB			
KIPNKFGG_00025	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
KIPNKFGG_00026	gene	1566	fhaA			
KIPNKFGG_00026	CDS	1566	fhaA		COG1716	FHA domain-containing protein FhaA
KIPNKFGG_00027	gene	85				
KIPNKFGG_00027	tRNA	85				tRNA-Leu(cag)
KIPNKFGG_00028	gene	969	IMPDH			
KIPNKFGG_00028	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
KIPNKFGG_00029	gene	420	whiB5			
KIPNKFGG_00029	CDS	420	whiB5			Transcriptional regulator WhiB5
KIPNKFGG_00030	gene	771				
KIPNKFGG_00030	CDS	771			COG1396	putative HTH-type transcriptional regulator
KIPNKFGG_00031	gene	834				
KIPNKFGG_00031	CDS	834				hypothetical protein
KIPNKFGG_00032	gene	363				
KIPNKFGG_00032	CDS	363				putative protein
KIPNKFGG_00033	gene	1434				
KIPNKFGG_00033	CDS	1434				hypothetical protein
KIPNKFGG_00034	gene	318				
KIPNKFGG_00034	CDS	318				hypothetical protein
KIPNKFGG_00035	gene	306				
KIPNKFGG_00035	CDS	306				putative protein
KIPNKFGG_00036	gene	144				
KIPNKFGG_00036	CDS	144				putative proteinA
KIPNKFGG_00037	gene	876				
KIPNKFGG_00037	CDS	876				hypothetical protein
KIPNKFGG_00038	gene	330				
KIPNKFGG_00038	CDS	330				putative protein
KIPNKFGG_00039	gene	2316	bioF2			
KIPNKFGG_00039	CDS	2316	bioF2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
KIPNKFGG_00040	gene	264	acpP			
KIPNKFGG_00040	CDS	264	acpP			Acyl carrier protein
KIPNKFGG_00041	gene	396				
KIPNKFGG_00041	CDS	396			COG3631	putative protein
KIPNKFGG_00042	gene	1689	menE_1			
KIPNKFGG_00042	CDS	1689	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
KIPNKFGG_00043	gene	774				
KIPNKFGG_00043	CDS	774				putative protein
KIPNKFGG_00044	gene	1311				
KIPNKFGG_00044	CDS	1311			COG0477	putative MFS-type transporter
KIPNKFGG_00045	gene	633				
KIPNKFGG_00045	CDS	633				hypothetical protein
KIPNKFGG_00046	gene	348				
KIPNKFGG_00046	CDS	348				hypothetical protein
KIPNKFGG_00047	gene	933				
KIPNKFGG_00047	CDS	933				Proline-rich 28 kDa antigen
KIPNKFGG_00048	gene	2877	leuS			
KIPNKFGG_00048	CDS	2877	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
KIPNKFGG_00049	gene	627				
KIPNKFGG_00049	CDS	627				hypothetical protein
KIPNKFGG_00050	gene	735				
KIPNKFGG_00050	CDS	735			COG1802	putative HTH-type transcriptional regulator
KIPNKFGG_00051	gene	795	rutA			
KIPNKFGG_00051	CDS	795	rutA	1.14.99.46		Pyrimidine monooxygenase RutA
KIPNKFGG_00052	gene	897				
KIPNKFGG_00052	CDS	897		3.5.1.29		2-(acetamidomethylene)succinate hydrolase
KIPNKFGG_00053	gene	1104	ino1			
KIPNKFGG_00053	CDS	1104	ino1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
KIPNKFGG_00054	gene	543				
KIPNKFGG_00054	CDS	543				hypothetical protein
KIPNKFGG_00055	gene	966				
KIPNKFGG_00055	CDS	966				putative protein
KIPNKFGG_00056	gene	414				
KIPNKFGG_00056	CDS	414				putative protein
KIPNKFGG_00057	gene	2472	ponA1			
KIPNKFGG_00057	CDS	2472	ponA1		COG0744	Penicillin-binding protein 1A
KIPNKFGG_00058	gene	1683				
KIPNKFGG_00058	CDS	1683				hypothetical protein
KIPNKFGG_00059	gene	639	inhA_1			
KIPNKFGG_00059	CDS	639	inhA_1	4.2.1.103		Isonitrile hydratase
KIPNKFGG_00060	gene	291	rpsF			
KIPNKFGG_00060	CDS	291	rpsF		COG0360	30S ribosomal protein S6
KIPNKFGG_00061	gene	495	ssb			
KIPNKFGG_00061	CDS	495	ssb		COG0629	Single-stranded DNA-binding protein
KIPNKFGG_00062	gene	255	rpsR1_1			
KIPNKFGG_00062	CDS	255	rpsR1_1		COG0238	30S ribosomal protein S18 1
KIPNKFGG_00063	gene	459	rplI			
KIPNKFGG_00063	CDS	459	rplI		COG0359	50S ribosomal protein L9
KIPNKFGG_00064	gene	522				
KIPNKFGG_00064	CDS	522				hypothetical protein
KIPNKFGG_00065	gene	2625	dnaB			
KIPNKFGG_00065	CDS	2625	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
KIPNKFGG_00066	gene	693				
KIPNKFGG_00066	CDS	693				hypothetical protein
KIPNKFGG_00067	gene	1059				
KIPNKFGG_00067	CDS	1059				hypothetical protein
KIPNKFGG_00068	gene	654				
KIPNKFGG_00068	CDS	654				hypothetical protein
KIPNKFGG_00069	gene	924	cenA			
KIPNKFGG_00069	CDS	924	cenA	3.2.1.4	COG5297	Endoglucanase A
KIPNKFGG_00070	gene	1440	yvdP			
KIPNKFGG_00070	CDS	1440	yvdP	1.21.-.-	COG0277	putative FAD-linked oxidoreductase YvdP
KIPNKFGG_00071	gene	156				
KIPNKFGG_00071	CDS	156				hypothetical protein
