locus_tag	ftype	length_bp	gene	EC_number	COG	product
JHJPIPHC_00001	gene	1188	dnaA			
JHJPIPHC_00001	CDS	1188	dnaA		COG0593	Chromosomal replication initiator protein DnaA
JHJPIPHC_00002	gene	1209	dnaN			
JHJPIPHC_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
JHJPIPHC_00003	gene	1158	recF			
JHJPIPHC_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
JHJPIPHC_00004	gene	516				
JHJPIPHC_00004	CDS	516				hypothetical protein
JHJPIPHC_00005	gene	2145	gyrB1			
JHJPIPHC_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
JHJPIPHC_00006	gene	2517	gyrA1			
JHJPIPHC_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
JHJPIPHC_00007	gene	198				
JHJPIPHC_00007	CDS	198				hypothetical protein
JHJPIPHC_00008	gene	306				
JHJPIPHC_00008	CDS	306				putative protein
JHJPIPHC_00009	gene	75				
JHJPIPHC_00009	tRNA	75				tRNA-Ile(gat)
JHJPIPHC_00010	gene	74				
JHJPIPHC_00010	tRNA	74				tRNA-Ala(tgc)
JHJPIPHC_00011	gene	108				
JHJPIPHC_00011	CDS	108				hypothetical protein
JHJPIPHC_00012	gene	138				
JHJPIPHC_00012	CDS	138				hypothetical protein
JHJPIPHC_00013	gene	438	cwsA			
JHJPIPHC_00013	CDS	438	cwsA			Cell wall synthesis protein CwsA
JHJPIPHC_00014	gene	549	ppiA			
JHJPIPHC_00014	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
JHJPIPHC_00015	gene	153				
JHJPIPHC_00015	CDS	153				hypothetical protein
JHJPIPHC_00016	gene	270				
JHJPIPHC_00016	CDS	270				hypothetical protein
JHJPIPHC_00017	gene	282	crgA			
JHJPIPHC_00017	CDS	282	crgA			Cell division protein CrgA
JHJPIPHC_00018	gene	744				
JHJPIPHC_00018	CDS	744				hypothetical protein
JHJPIPHC_00019	gene	699	trpG			
JHJPIPHC_00019	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
JHJPIPHC_00020	gene	1881	pknB			
JHJPIPHC_00020	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
JHJPIPHC_00021	gene	1296	pknA			
JHJPIPHC_00021	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
JHJPIPHC_00022	gene	1476	pbpA			
JHJPIPHC_00022	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
JHJPIPHC_00023	gene	1410	rodA			
JHJPIPHC_00023	CDS	1410	rodA		COG0772	putative FtsW-like protein
JHJPIPHC_00024	gene	1536	pstP			
JHJPIPHC_00024	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
JHJPIPHC_00025	gene	468	fhaB			
JHJPIPHC_00025	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
JHJPIPHC_00026	gene	1566	fhaA			
JHJPIPHC_00026	CDS	1566	fhaA		COG1716	FHA domain-containing protein FhaA
JHJPIPHC_00027	gene	85				
JHJPIPHC_00027	tRNA	85				tRNA-Leu(cag)
JHJPIPHC_00028	gene	270				
JHJPIPHC_00028	CDS	270				hypothetical protein
JHJPIPHC_00029	gene	969	IMPDH			
JHJPIPHC_00029	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
JHJPIPHC_00030	gene	420	whiB5			
JHJPIPHC_00030	CDS	420	whiB5			Transcriptional regulator WhiB5
JHJPIPHC_00031	gene	771				
JHJPIPHC_00031	CDS	771			COG1396	putative HTH-type transcriptional regulator
JHJPIPHC_00032	gene	834				
JHJPIPHC_00032	CDS	834				hypothetical protein
JHJPIPHC_00033	gene	363				
JHJPIPHC_00033	CDS	363				putative protein
JHJPIPHC_00034	gene	1434				
JHJPIPHC_00034	CDS	1434				hypothetical protein
JHJPIPHC_00035	gene	318				
JHJPIPHC_00035	CDS	318				hypothetical protein
JHJPIPHC_00036	gene	306				
JHJPIPHC_00036	CDS	306				putative protein
JHJPIPHC_00037	gene	144				
JHJPIPHC_00037	CDS	144				putative proteinA
JHJPIPHC_00038	gene	876				
JHJPIPHC_00038	CDS	876				hypothetical protein
JHJPIPHC_00039	gene	330				
JHJPIPHC_00039	CDS	330				putative protein
JHJPIPHC_00040	gene	2316	bioF2			
JHJPIPHC_00040	CDS	2316	bioF2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
JHJPIPHC_00041	gene	264	acpP			
JHJPIPHC_00041	CDS	264	acpP			Acyl carrier protein
JHJPIPHC_00042	gene	396				
JHJPIPHC_00042	CDS	396			COG3631	putative protein
JHJPIPHC_00043	gene	1689	menE_1			
JHJPIPHC_00043	CDS	1689	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
JHJPIPHC_00044	gene	681				
JHJPIPHC_00044	CDS	681				putative protein
JHJPIPHC_00045	gene	1311				
JHJPIPHC_00045	CDS	1311			COG0477	putative MFS-type transporter
JHJPIPHC_00046	gene	633				
JHJPIPHC_00046	CDS	633				hypothetical protein
JHJPIPHC_00047	gene	348				
JHJPIPHC_00047	CDS	348				hypothetical protein
JHJPIPHC_00048	gene	933				
JHJPIPHC_00048	CDS	933				Proline-rich 28 kDa antigen
JHJPIPHC_00049	gene	2877	leuS			
JHJPIPHC_00049	CDS	2877	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
JHJPIPHC_00050	gene	627				
JHJPIPHC_00050	CDS	627				hypothetical protein
JHJPIPHC_00051	gene	735				
JHJPIPHC_00051	CDS	735			COG1802	putative HTH-type transcriptional regulator
JHJPIPHC_00052	gene	795	rutA			
JHJPIPHC_00052	CDS	795	rutA	1.14.99.46		Pyrimidine monooxygenase RutA
JHJPIPHC_00053	gene	897				
JHJPIPHC_00053	CDS	897		3.5.1.29		2-(acetamidomethylene)succinate hydrolase
JHJPIPHC_00054	gene	1104	ino1			
JHJPIPHC_00054	CDS	1104	ino1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
JHJPIPHC_00055	gene	543				
JHJPIPHC_00055	CDS	543				hypothetical protein
JHJPIPHC_00056	gene	870				
JHJPIPHC_00056	CDS	870				putative protein
JHJPIPHC_00057	gene	414				
JHJPIPHC_00057	CDS	414				putative protein
JHJPIPHC_00058	gene	2472	ponA1			
JHJPIPHC_00058	CDS	2472	ponA1		COG0744	Penicillin-binding protein 1A
JHJPIPHC_00059	gene	1683				
JHJPIPHC_00059	CDS	1683				hypothetical protein
JHJPIPHC_00060	gene	639	inhA_1			
JHJPIPHC_00060	CDS	639	inhA_1	4.2.1.103		Isonitrile hydratase
JHJPIPHC_00061	gene	291	rpsF			
JHJPIPHC_00061	CDS	291	rpsF		COG0360	30S ribosomal protein S6
JHJPIPHC_00062	gene	495	ssb			
JHJPIPHC_00062	CDS	495	ssb		COG0629	Single-stranded DNA-binding protein
JHJPIPHC_00063	gene	255	rpsR1_1			
JHJPIPHC_00063	CDS	255	rpsR1_1		COG0238	30S ribosomal protein S18 1
JHJPIPHC_00064	gene	459	rplI			
JHJPIPHC_00064	CDS	459	rplI		COG0359	50S ribosomal protein L9
JHJPIPHC_00065	gene	522				
JHJPIPHC_00065	CDS	522				hypothetical protein
JHJPIPHC_00066	gene	2625	dnaB			
JHJPIPHC_00066	CDS	2625	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
JHJPIPHC_00067	gene	693				
JHJPIPHC_00067	CDS	693				hypothetical protein
JHJPIPHC_00068	gene	1059				
JHJPIPHC_00068	CDS	1059				hypothetical protein
JHJPIPHC_00069	gene	654				
JHJPIPHC_00069	CDS	654				hypothetical protein
JHJPIPHC_00070	gene	1014	cenA			
JHJPIPHC_00070	CDS	1014	cenA	3.2.1.4	COG5297	Endoglucanase A
JHJPIPHC_00071	gene	1440	yvdP			
JHJPIPHC_00071	CDS	1440	yvdP	1.21.-.-	COG0277	putative FAD-linked oxidoreductase YvdP
JHJPIPHC_00072	gene	156				
JHJPIPHC_00072	CDS	156				hypothetical protein
JHJPIPHC_00073	gene	2940				
JHJPIPHC_00073	CDS	2940				hypothetical protein
JHJPIPHC_00074	gene	240				
JHJPIPHC_00074	CDS	240				hypothetical protein
JHJPIPHC_00075	gene	402	vapC9_1			
JHJPIPHC_00075	CDS	402	vapC9_1	3.1.-.-	COG4113	Ribonuclease VapC9
JHJPIPHC_00076	gene	2238	icd2			
JHJPIPHC_00076	CDS	2238	icd2	1.1.1.42		Isocitrate dehydrogenase [NADP] 2
JHJPIPHC_00077	gene	570				
JHJPIPHC_00077	CDS	570				hypothetical protein
JHJPIPHC_00078	gene	912				
JHJPIPHC_00078	CDS	912				hypothetical protein
JHJPIPHC_00079	gene	1386	sdaA			
JHJPIPHC_00079	CDS	1386	sdaA	4.3.1.17	COG1760	L-serine dehydratase
JHJPIPHC_00080	gene	1278	glyA2			
JHJPIPHC_00080	CDS	1278	glyA2	2.1.2.1	COG0112	Serine hydroxymethyltransferase 2
JHJPIPHC_00081	gene	91				
JHJPIPHC_00081	misc_RNA	91				Glycine
JHJPIPHC_00082	gene	735				
JHJPIPHC_00082	CDS	735				hypothetical protein
JHJPIPHC_00083	gene	99				
JHJPIPHC_00083	misc_RNA	99				Intron_gpII
JHJPIPHC_00084	gene	1050				
JHJPIPHC_00084	CDS	1050			COG0577	putative ABC transporter permease
JHJPIPHC_00085	gene	993				
JHJPIPHC_00085	CDS	993			COG0664	putative ABC transporter ATP-binding protein
JHJPIPHC_00086	gene	1236	hutI_1			
JHJPIPHC_00086	CDS	1236	hutI_1	3.5.2.7		Imidazolonepropionase
JHJPIPHC_00087	gene	1173	metC			
JHJPIPHC_00087	CDS	1173	metC	4.4.1.13	COG1168	Cystathionine beta-lyase
JHJPIPHC_00088	gene	390				
JHJPIPHC_00088	CDS	390				hypothetical protein
JHJPIPHC_00089	gene	831	oleB			
JHJPIPHC_00089	CDS	831	oleB	4.1.1.114	COG0596	Cis-3-alkyl-4-alkyloxetan-2-one decarboxylase
JHJPIPHC_00090	gene	606	tetC			
JHJPIPHC_00090	CDS	606	tetC			Transposon Tn10 TetC protein
JHJPIPHC_00091	gene	594				
JHJPIPHC_00091	CDS	594				hypothetical protein
JHJPIPHC_00092	gene	207				
JHJPIPHC_00092	CDS	207				hypothetical protein
JHJPIPHC_00093	gene	822				
JHJPIPHC_00093	CDS	822				Dormancy associated translation inhibitor
JHJPIPHC_00094	gene	459				
JHJPIPHC_00094	CDS	459				putative protein
JHJPIPHC_00095	gene	345				
JHJPIPHC_00095	CDS	345			COG0640	putative HTH-type transcriptional regulator
JHJPIPHC_00096	gene	480	hycG			
JHJPIPHC_00096	CDS	480	hycG		COG3260	Formate hydrogenlyase subunit 7
JHJPIPHC_00097	gene	1929	hyfB			
JHJPIPHC_00097	CDS	1929	hyfB	1.-.-.-	COG0651	Hydrogenase-4 component B
JHJPIPHC_00098	gene	951	hycD			
JHJPIPHC_00098	CDS	951	hycD		COG0650	Formate hydrogenlyase subunit 4
JHJPIPHC_00099	gene	663				
JHJPIPHC_00099	CDS	663				hypothetical protein
JHJPIPHC_00100	gene	1467	ndhB			
JHJPIPHC_00100	CDS	1467	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
JHJPIPHC_00101	gene	1476	hycE			
JHJPIPHC_00101	CDS	1476	hycE		COG3261	Formate hydrogenlyase subunit 5
JHJPIPHC_00102	gene	480				
JHJPIPHC_00102	CDS	480				putative protein
JHJPIPHC_00103	gene	594	COQ3_1			
JHJPIPHC_00103	CDS	594	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
JHJPIPHC_00104	gene	771				
JHJPIPHC_00104	CDS	771			COG3305	putative protein
JHJPIPHC_00105	gene	195				
JHJPIPHC_00105	CDS	195				hypothetical protein
JHJPIPHC_00106	gene	768	mtnN_1			
JHJPIPHC_00106	CDS	768	mtnN_1	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
JHJPIPHC_00107	gene	2286	ctpA			
JHJPIPHC_00107	CDS	2286	ctpA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
JHJPIPHC_00108	gene	711				
JHJPIPHC_00108	CDS	711			COG5660	putative protein
JHJPIPHC_00109	gene	960				
JHJPIPHC_00109	CDS	960				putative protein
JHJPIPHC_00110	gene	1392				
JHJPIPHC_00110	CDS	1392				hypothetical protein
JHJPIPHC_00111	gene	870				
JHJPIPHC_00111	CDS	870		1.-.-.-	COG2175	Putative dioxygenase
JHJPIPHC_00112	gene	552				
JHJPIPHC_00112	CDS	552				putative protein
JHJPIPHC_00113	gene	1599				
JHJPIPHC_00113	CDS	1599		6.2.1.-	COG0318	Putative fatty-acid--CoA ligase FadD10
JHJPIPHC_00114	gene	249				
JHJPIPHC_00114	CDS	249				putative protein
JHJPIPHC_00115	gene	7539	dltA			
JHJPIPHC_00115	CDS	7539	dltA	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
JHJPIPHC_00116	gene	1923				
JHJPIPHC_00116	CDS	1923			COG3336	putative protein
JHJPIPHC_00117	gene	2259	ctpB			
JHJPIPHC_00117	CDS	2259	ctpB	3.6.3.-	COG2217	Cation-transporting P-type ATPase B
JHJPIPHC_00118	gene	1515				
JHJPIPHC_00118	CDS	1515				hypothetical protein
JHJPIPHC_00119	gene	285				
JHJPIPHC_00119	CDS	285				hypothetical protein
JHJPIPHC_00120	gene	1197				
JHJPIPHC_00120	CDS	1197			COG0523	putative protein
JHJPIPHC_00121	gene	4878	ctpI_1			
JHJPIPHC_00121	CDS	4878	ctpI_1	3.6.3.-	COG0474	putative cation-transporting ATPase I
JHJPIPHC_00122	gene	243				
JHJPIPHC_00122	CDS	243				hypothetical protein
JHJPIPHC_00123	gene	1491				
JHJPIPHC_00123	CDS	1491				hypothetical protein
JHJPIPHC_00124	gene	750	glpG			
JHJPIPHC_00124	CDS	750	glpG	3.4.21.105		Rhomboid protease GlpG
JHJPIPHC_00125	gene	2058				
JHJPIPHC_00125	CDS	2058				hypothetical protein
JHJPIPHC_00126	gene	957	rmd			
JHJPIPHC_00126	CDS	957	rmd	1.1.1.281		GDP-6-deoxy-D-mannose reductase
JHJPIPHC_00127	gene	624	gmhA			
JHJPIPHC_00127	CDS	624	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
JHJPIPHC_00128	gene	654	hisB_1			
JHJPIPHC_00128	CDS	654	hisB_1	3.1.3.15		Histidine biosynthesis bifunctional protein HisB
JHJPIPHC_00129	gene	1068	hddA			
JHJPIPHC_00129	CDS	1068	hddA	2.7.1.168		D-glycero-alpha-D-manno-heptose 7-phosphate kinase
JHJPIPHC_00130	gene	189				
JHJPIPHC_00130	CDS	189				hypothetical protein
JHJPIPHC_00131	gene	756	ldtA			
JHJPIPHC_00131	CDS	756	ldtA	2.3.2.-	COG1376	L,D-transpeptidase 1
JHJPIPHC_00132	gene	945	oxyR			
JHJPIPHC_00132	CDS	945	oxyR			putative hydrogen peroxide-inducible genes activator
JHJPIPHC_00133	gene	1749	oxc			
JHJPIPHC_00133	CDS	1749	oxc	4.1.1.8	COG0028	Oxalyl-CoA decarboxylase
JHJPIPHC_00134	gene	1629	sauT			
JHJPIPHC_00134	CDS	1629	sauT	6.2.1.-	COG0318	putative sulfoacetate--CoA ligase
JHJPIPHC_00135	gene	2145				
JHJPIPHC_00135	CDS	2145			COG0480	Elongation factor G-like protein
JHJPIPHC_00136	gene	435				
JHJPIPHC_00136	CDS	435				hypothetical protein
JHJPIPHC_00137	gene	183				
JHJPIPHC_00137	CDS	183				hypothetical protein
JHJPIPHC_00138	gene	369				
JHJPIPHC_00138	CDS	369				hypothetical protein
JHJPIPHC_00139	gene	1617				
JHJPIPHC_00139	CDS	1617				hypothetical protein
JHJPIPHC_00140	gene	1068				
JHJPIPHC_00140	CDS	1068				hypothetical protein
JHJPIPHC_00141	gene	1806	treS			
JHJPIPHC_00141	CDS	1806	treS	3.2.1.1	COG0366	Trehalose synthase/amylase TreS
JHJPIPHC_00142	gene	1368	mak			
JHJPIPHC_00142	CDS	1368	mak	2.7.1.175		Maltokinase
JHJPIPHC_00143	gene	780				
JHJPIPHC_00143	CDS	780				hypothetical protein
JHJPIPHC_00144	gene	1023	fbpC			
JHJPIPHC_00144	CDS	1023	fbpC	2.3.1.122	COG0627	Diacylglycerol acyltransferase/mycolyltransferase Ag85C
JHJPIPHC_00145	gene	456				
JHJPIPHC_00145	CDS	456		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
JHJPIPHC_00146	gene	1344	bbsG			
JHJPIPHC_00146	CDS	1344	bbsG	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
JHJPIPHC_00147	gene	1083	fgd2			
JHJPIPHC_00147	CDS	1083	fgd2	1.1.98.-	COG2141	F420-dependent hydroxymycolic acid dehydrogenase
JHJPIPHC_00148	gene	483				
JHJPIPHC_00148	CDS	483				hypothetical protein
JHJPIPHC_00149	gene	393	ephB_1			
JHJPIPHC_00149	CDS	393	ephB_1	3.3.2.10		Epoxide hydrolase B
JHJPIPHC_00150	gene	408				
JHJPIPHC_00150	CDS	408				hypothetical protein
JHJPIPHC_00151	gene	606				
JHJPIPHC_00151	CDS	606				hypothetical protein
JHJPIPHC_00152	gene	1326				
JHJPIPHC_00152	CDS	1326		1.14.-.-	COG2124	Putative cytochrome P450 138
JHJPIPHC_00153	gene	549	msrA			
JHJPIPHC_00153	CDS	549	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
JHJPIPHC_00154	gene	504				
JHJPIPHC_00154	CDS	504				hypothetical protein
JHJPIPHC_00155	gene	1023	auaH			
JHJPIPHC_00155	CDS	1023	auaH	1.1.1.394		Aurachin B dehydrogenase
JHJPIPHC_00156	gene	381				
JHJPIPHC_00156	CDS	381				hypothetical protein
JHJPIPHC_00157	gene	411				
JHJPIPHC_00157	CDS	411				hypothetical protein
JHJPIPHC_00158	gene	927				
JHJPIPHC_00158	CDS	927				hypothetical protein
JHJPIPHC_00159	gene	1479	clcB			
JHJPIPHC_00159	CDS	1479	clcB			Voltage-gated ClC-type chloride channel ClcB
JHJPIPHC_00160	gene	843				
JHJPIPHC_00160	CDS	843				hypothetical protein
JHJPIPHC_00161	gene	954				
JHJPIPHC_00161	CDS	954		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
JHJPIPHC_00162	gene	933				
JHJPIPHC_00162	CDS	933		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
JHJPIPHC_00163	gene	1473	aldH1			
JHJPIPHC_00163	CDS	1473	aldH1	1.2.1.-	COG1012	4,4'-diaponeurosporen-aldehyde dehydrogenase
JHJPIPHC_00164	gene	861				
JHJPIPHC_00164	CDS	861		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
JHJPIPHC_00165	gene	969				
JHJPIPHC_00165	CDS	969		1.3.1.103		2-haloacrylate reductase
JHJPIPHC_00166	gene	288				
JHJPIPHC_00166	CDS	288				hypothetical protein
JHJPIPHC_00167	gene	1683				
JHJPIPHC_00167	CDS	1683				hypothetical protein
JHJPIPHC_00168	gene	1473				
JHJPIPHC_00168	CDS	1473				hypothetical protein
JHJPIPHC_00169	gene	225				
JHJPIPHC_00169	CDS	225				putative PE-PGRS family protein PE_PGRS24
JHJPIPHC_00170	gene	831				
JHJPIPHC_00170	CDS	831				hypothetical protein
JHJPIPHC_00171	gene	1212	caiA_1			
JHJPIPHC_00171	CDS	1212	caiA_1	1.3.8.13		Crotonobetainyl-CoA reductase
JHJPIPHC_00172	gene	1101	pntAA			
JHJPIPHC_00172	CDS	1101	pntAA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha part 1
JHJPIPHC_00173	gene	333				
JHJPIPHC_00173	CDS	333				hypothetical protein
JHJPIPHC_00174	gene	1428	pntB			
JHJPIPHC_00174	CDS	1428	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
JHJPIPHC_00175	gene	126				
JHJPIPHC_00175	CDS	126				hypothetical protein
JHJPIPHC_00176	gene	645	kstR2_1			
JHJPIPHC_00176	CDS	645	kstR2_1			HTH-type transcriptional repressor KstR2
JHJPIPHC_00177	gene	1407	PE3_1			
JHJPIPHC_00177	CDS	1407	PE3_1			PE family protein PE3
JHJPIPHC_00178	gene	1509	PE3_2			
JHJPIPHC_00178	CDS	1509	PE3_2			PE family protein PE3
JHJPIPHC_00179	gene	1350				
JHJPIPHC_00179	CDS	1350		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
JHJPIPHC_00180	gene	1119	adhB_1			
JHJPIPHC_00180	CDS	1119	adhB_1	1.1.1.1	COG1062	Alcohol dehydrogenase B
JHJPIPHC_00181	gene	456				
JHJPIPHC_00181	CDS	456				hypothetical protein
JHJPIPHC_00182	gene	441				
JHJPIPHC_00182	CDS	441				hypothetical protein
JHJPIPHC_00183	gene	816				
JHJPIPHC_00183	CDS	816				hypothetical protein
JHJPIPHC_00184	gene	1665				
JHJPIPHC_00184	CDS	1665		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
JHJPIPHC_00185	gene	798				
JHJPIPHC_00185	CDS	798				hypothetical protein
JHJPIPHC_00186	gene	870				
JHJPIPHC_00186	CDS	870				hypothetical protein
JHJPIPHC_00187	gene	1365				
JHJPIPHC_00187	CDS	1365				hypothetical protein
JHJPIPHC_00188	gene	1041				
JHJPIPHC_00188	CDS	1041				hypothetical protein
JHJPIPHC_00189	gene	1548				
JHJPIPHC_00189	CDS	1548				hypothetical protein
JHJPIPHC_00190	gene	1593				
JHJPIPHC_00190	CDS	1593				hypothetical protein
JHJPIPHC_00191	gene	1173	lprN_1			
JHJPIPHC_00191	CDS	1173	lprN_1			Lipoprotein LprN
JHJPIPHC_00192	gene	1548				
JHJPIPHC_00192	CDS	1548				hypothetical protein
JHJPIPHC_00193	gene	708				
JHJPIPHC_00193	CDS	708				hypothetical protein
JHJPIPHC_00194	gene	969				
JHJPIPHC_00194	CDS	969				hypothetical protein
JHJPIPHC_00195	gene	555				
JHJPIPHC_00195	CDS	555				hypothetical protein
JHJPIPHC_00196	gene	735				
JHJPIPHC_00196	CDS	735				hypothetical protein
JHJPIPHC_00197	gene	1110				
JHJPIPHC_00197	CDS	1110				hypothetical protein
JHJPIPHC_00198	gene	1359				
JHJPIPHC_00198	CDS	1359				hypothetical protein
JHJPIPHC_00199	gene	735				
JHJPIPHC_00199	CDS	735		1.13.11.24	COG1741	Putative quercetin 2,3-dioxygenase
JHJPIPHC_00200	gene	999	sigG			
JHJPIPHC_00200	CDS	999	sigG		COG1595	ECF RNA polymerase sigma factor SigG
JHJPIPHC_00201	gene	897				
JHJPIPHC_00201	CDS	897		3.1.1.23	COG2267	Monoacylglycerol lipase
JHJPIPHC_00202	gene	750				
JHJPIPHC_00202	CDS	750				hypothetical protein
JHJPIPHC_00203	gene	510				
JHJPIPHC_00203	CDS	510				hypothetical protein
JHJPIPHC_00204	gene	2076	bglB			
JHJPIPHC_00204	CDS	2076	bglB	3.2.1.21	COG1472	Thermostable beta-glucosidase B
JHJPIPHC_00205	gene	147	mymT			
JHJPIPHC_00205	CDS	147	mymT			Metallothionein
JHJPIPHC_00206	gene	657				
JHJPIPHC_00206	CDS	657		2.1.1.6	COG4122	Catechol O-methyltransferase
JHJPIPHC_00207	gene	432				
JHJPIPHC_00207	CDS	432				hypothetical protein
