locus_tag	ftype	length_bp	gene	EC_number	COG	product
DFFLMDJD_00001	gene	1188	dnaA			
DFFLMDJD_00001	CDS	1188	dnaA		COG0593	Chromosomal replication initiator protein DnaA
DFFLMDJD_00002	gene	1209	dnaN			
DFFLMDJD_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
DFFLMDJD_00003	gene	1158	recF			
DFFLMDJD_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
DFFLMDJD_00004	gene	516				
DFFLMDJD_00004	CDS	516				hypothetical protein
DFFLMDJD_00005	gene	2145	gyrB1			
DFFLMDJD_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
DFFLMDJD_00006	gene	2517	gyrA1			
DFFLMDJD_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
DFFLMDJD_00007	gene	198				
DFFLMDJD_00007	CDS	198				hypothetical protein
DFFLMDJD_00008	gene	306				
DFFLMDJD_00008	CDS	306				putative protein
DFFLMDJD_00009	gene	75				
DFFLMDJD_00009	tRNA	75				tRNA-Ile(gat)
DFFLMDJD_00010	gene	74				
DFFLMDJD_00010	tRNA	74				tRNA-Ala(tgc)
DFFLMDJD_00011	gene	108				
DFFLMDJD_00011	CDS	108				hypothetical protein
DFFLMDJD_00012	gene	438	cwsA			
DFFLMDJD_00012	CDS	438	cwsA			Cell wall synthesis protein CwsA
DFFLMDJD_00013	gene	549	ppiA			
DFFLMDJD_00013	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
DFFLMDJD_00014	gene	153				
DFFLMDJD_00014	CDS	153				hypothetical protein
DFFLMDJD_00015	gene	360				
DFFLMDJD_00015	CDS	360				hypothetical protein
DFFLMDJD_00016	gene	282	crgA			
DFFLMDJD_00016	CDS	282	crgA			Cell division protein CrgA
DFFLMDJD_00017	gene	744				
DFFLMDJD_00017	CDS	744				hypothetical protein
DFFLMDJD_00018	gene	699	trpG			
DFFLMDJD_00018	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
DFFLMDJD_00019	gene	1881	pknB			
DFFLMDJD_00019	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
DFFLMDJD_00020	gene	1296	pknA			
DFFLMDJD_00020	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
