locus_tag	ftype	length_bp	gene	EC_number	COG	product
NLJCHKLP_00001	gene	1491	dnaA			
NLJCHKLP_00001	CDS	1491	dnaA		COG0593	Chromosomal replication initiator protein DnaA
NLJCHKLP_00002	gene	327				
NLJCHKLP_00002	CDS	327				IS3 family transposase IS987
NLJCHKLP_00003	gene	885				
NLJCHKLP_00003	CDS	885				IS3 family transposase IS987
NLJCHKLP_00004	gene	1209	dnaN			
NLJCHKLP_00004	CDS	1209	dnaN		COG0592	Beta sliding clamp
NLJCHKLP_00005	gene	1158	recF			
NLJCHKLP_00005	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
NLJCHKLP_00006	gene	516				
NLJCHKLP_00006	CDS	516				hypothetical protein
NLJCHKLP_00007	gene	2145	gyrB1			
NLJCHKLP_00007	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
NLJCHKLP_00008	gene	2517	gyrA1			
NLJCHKLP_00008	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
NLJCHKLP_00009	gene	198				
NLJCHKLP_00009	CDS	198				hypothetical protein
NLJCHKLP_00010	gene	306				
NLJCHKLP_00010	CDS	306				putative protein
NLJCHKLP_00011	gene	75				
NLJCHKLP_00011	tRNA	75				tRNA-Ile(gat)
NLJCHKLP_00012	gene	74				
NLJCHKLP_00012	tRNA	74				tRNA-Ala(tgc)
NLJCHKLP_00013	gene	108				
NLJCHKLP_00013	CDS	108				hypothetical protein
NLJCHKLP_00014	gene	138				
NLJCHKLP_00014	CDS	138				hypothetical protein
NLJCHKLP_00015	gene	438	cwsA			
NLJCHKLP_00015	CDS	438	cwsA			Cell wall synthesis protein CwsA
NLJCHKLP_00016	gene	549	ppiA			
NLJCHKLP_00016	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
NLJCHKLP_00017	gene	153				
NLJCHKLP_00017	CDS	153				hypothetical protein
NLJCHKLP_00018	gene	360				
NLJCHKLP_00018	CDS	360				hypothetical protein
NLJCHKLP_00019	gene	282	crgA			
NLJCHKLP_00019	CDS	282	crgA			Cell division protein CrgA
NLJCHKLP_00020	gene	744				
NLJCHKLP_00020	CDS	744				hypothetical protein
NLJCHKLP_00021	gene	699	trpG			
NLJCHKLP_00021	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
NLJCHKLP_00022	gene	1881	pknB			
NLJCHKLP_00022	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
NLJCHKLP_00023	gene	1296	pknA			
NLJCHKLP_00023	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
NLJCHKLP_00024	gene	1476	pbpA			
NLJCHKLP_00024	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
NLJCHKLP_00025	gene	1410	rodA			
