locus_tag	ftype	length_bp	gene	EC_number	COG	product
FLINEJNJ_00001	gene	1188	dnaA			
FLINEJNJ_00001	CDS	1188	dnaA		COG0593	Chromosomal replication initiator protein DnaA
FLINEJNJ_00002	gene	1209	dnaN			
FLINEJNJ_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
FLINEJNJ_00003	gene	1158	recF			
FLINEJNJ_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
FLINEJNJ_00004	gene	516				
FLINEJNJ_00004	CDS	516				hypothetical protein
FLINEJNJ_00005	gene	2145	gyrB1			
FLINEJNJ_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
FLINEJNJ_00006	gene	2517	gyrA1			
FLINEJNJ_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
FLINEJNJ_00007	gene	198				
FLINEJNJ_00007	CDS	198				hypothetical protein
FLINEJNJ_00008	gene	306				
FLINEJNJ_00008	CDS	306				putative protein
FLINEJNJ_00009	gene	75				
FLINEJNJ_00009	tRNA	75				tRNA-Ile(gat)
FLINEJNJ_00010	gene	74				
FLINEJNJ_00010	tRNA	74				tRNA-Ala(tgc)
FLINEJNJ_00011	gene	108				
FLINEJNJ_00011	CDS	108				hypothetical protein
FLINEJNJ_00012	gene	438	cwsA			
FLINEJNJ_00012	CDS	438	cwsA			Cell wall synthesis protein CwsA
FLINEJNJ_00013	gene	549	ppiA			
FLINEJNJ_00013	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
FLINEJNJ_00014	gene	153				
FLINEJNJ_00014	CDS	153				hypothetical protein
FLINEJNJ_00015	gene	360				
FLINEJNJ_00015	CDS	360				hypothetical protein
FLINEJNJ_00016	gene	282	crgA			
FLINEJNJ_00016	CDS	282	crgA			Cell division protein CrgA
FLINEJNJ_00017	gene	744				
FLINEJNJ_00017	CDS	744				hypothetical protein
FLINEJNJ_00018	gene	699	trpG			
FLINEJNJ_00018	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
FLINEJNJ_00019	gene	1881	pknB			
FLINEJNJ_00019	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
FLINEJNJ_00020	gene	1296	pknA			
FLINEJNJ_00020	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
FLINEJNJ_00021	gene	1476	pbpA			
FLINEJNJ_00021	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
FLINEJNJ_00022	gene	1410	rodA			
FLINEJNJ_00022	CDS	1410	rodA		COG0772	putative FtsW-like protein
FLINEJNJ_00023	gene	1536	pstP			
FLINEJNJ_00023	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
FLINEJNJ_00024	gene	468	fhaB			
FLINEJNJ_00024	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
FLINEJNJ_00025	gene	1566	fhaA			
FLINEJNJ_00025	CDS	1566	fhaA		COG1716	FHA domain-containing protein FhaA
FLINEJNJ_00026	gene	85				
FLINEJNJ_00026	tRNA	85				tRNA-Leu(cag)
FLINEJNJ_00027	gene	270				
FLINEJNJ_00027	CDS	270				hypothetical protein
FLINEJNJ_00028	gene	777				
FLINEJNJ_00028	CDS	777				hypothetical protein
FLINEJNJ_00029	gene	420	whiB5			
FLINEJNJ_00029	CDS	420	whiB5			Transcriptional regulator WhiB5
FLINEJNJ_00030	gene	771				
FLINEJNJ_00030	CDS	771			COG1396	putative HTH-type transcriptional regulator
FLINEJNJ_00031	gene	846				
FLINEJNJ_00031	CDS	846				hypothetical protein
FLINEJNJ_00032	gene	363				
FLINEJNJ_00032	CDS	363				putative protein
FLINEJNJ_00033	gene	1347				
FLINEJNJ_00033	CDS	1347				hypothetical protein
FLINEJNJ_00034	gene	318				
FLINEJNJ_00034	CDS	318				hypothetical protein
FLINEJNJ_00035	gene	306				
FLINEJNJ_00035	CDS	306				putative protein
FLINEJNJ_00036	gene	144				
FLINEJNJ_00036	CDS	144				putative proteinA
FLINEJNJ_00037	gene	876				
FLINEJNJ_00037	CDS	876				hypothetical protein
FLINEJNJ_00038	gene	330				
FLINEJNJ_00038	CDS	330				putative protein
FLINEJNJ_00039	gene	357				
FLINEJNJ_00039	CDS	357				hypothetical protein
FLINEJNJ_00040	gene	2013	bioF2			
FLINEJNJ_00040	CDS	2013	bioF2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
FLINEJNJ_00041	gene	264	acpP			
FLINEJNJ_00041	CDS	264	acpP			Acyl carrier protein
FLINEJNJ_00042	gene	396				
FLINEJNJ_00042	CDS	396			COG3631	putative protein
FLINEJNJ_00043	gene	1689	menE_1			
FLINEJNJ_00043	CDS	1689	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
FLINEJNJ_00044	gene	774				
FLINEJNJ_00044	CDS	774				putative protein
FLINEJNJ_00045	gene	1311				
FLINEJNJ_00045	CDS	1311			COG0477	putative MFS-type transporter
FLINEJNJ_00046	gene	633				
FLINEJNJ_00046	CDS	633				hypothetical protein
FLINEJNJ_00047	gene	348				
FLINEJNJ_00047	CDS	348				hypothetical protein
FLINEJNJ_00048	gene	933				
FLINEJNJ_00048	CDS	933				Proline-rich 28 kDa antigen
FLINEJNJ_00049	gene	2877	leuS			
