locus_tag	ftype	length_bp	gene	EC_number	COG	product
EOHPKKKK_00001	gene	1188	dnaA			
EOHPKKKK_00001	CDS	1188	dnaA		COG0593	Chromosomal replication initiator protein DnaA
EOHPKKKK_00002	gene	1209	dnaN			
EOHPKKKK_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
EOHPKKKK_00003	gene	1158	recF			
EOHPKKKK_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
EOHPKKKK_00004	gene	516				
EOHPKKKK_00004	CDS	516				hypothetical protein
EOHPKKKK_00005	gene	2145	gyrB1			
EOHPKKKK_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
EOHPKKKK_00006	gene	2517	gyrA1			
EOHPKKKK_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
EOHPKKKK_00007	gene	198				
EOHPKKKK_00007	CDS	198				hypothetical protein
EOHPKKKK_00008	gene	306				
EOHPKKKK_00008	CDS	306				putative protein
EOHPKKKK_00009	gene	75				
EOHPKKKK_00009	tRNA	75				tRNA-Ile(gat)
EOHPKKKK_00010	gene	74				
EOHPKKKK_00010	tRNA	74				tRNA-Ala(tgc)
EOHPKKKK_00011	gene	108				
EOHPKKKK_00011	CDS	108				hypothetical protein
EOHPKKKK_00012	gene	438	cwsA			
EOHPKKKK_00012	CDS	438	cwsA			Cell wall synthesis protein CwsA
EOHPKKKK_00013	gene	549	ppiA			
EOHPKKKK_00013	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
EOHPKKKK_00014	gene	153				
EOHPKKKK_00014	CDS	153				hypothetical protein
EOHPKKKK_00015	gene	360				
EOHPKKKK_00015	CDS	360				hypothetical protein
EOHPKKKK_00016	gene	282	crgA			
EOHPKKKK_00016	CDS	282	crgA			Cell division protein CrgA
EOHPKKKK_00017	gene	744				
EOHPKKKK_00017	CDS	744				hypothetical protein
EOHPKKKK_00018	gene	699	trpG			
EOHPKKKK_00018	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
EOHPKKKK_00019	gene	1881	pknB			
EOHPKKKK_00019	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
EOHPKKKK_00020	gene	1293	pknA			
EOHPKKKK_00020	CDS	1293	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
EOHPKKKK_00021	gene	1476	pbpA			
EOHPKKKK_00021	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
EOHPKKKK_00022	gene	1410	rodA			
EOHPKKKK_00022	CDS	1410	rodA		COG0772	putative FtsW-like protein
EOHPKKKK_00023	gene	1536	pstP			
EOHPKKKK_00023	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
EOHPKKKK_00024	gene	468	fhaB			
EOHPKKKK_00024	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
EOHPKKKK_00025	gene	1584	fhaA			
EOHPKKKK_00025	CDS	1584	fhaA		COG1716	FHA domain-containing protein FhaA
EOHPKKKK_00026	gene	85				
EOHPKKKK_00026	tRNA	85				tRNA-Leu(cag)
EOHPKKKK_00027	gene	969	IMPDH			
EOHPKKKK_00027	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
EOHPKKKK_00028	gene	420	whiB5			
EOHPKKKK_00028	CDS	420	whiB5			Transcriptional regulator WhiB5
EOHPKKKK_00029	gene	771				
EOHPKKKK_00029	CDS	771			COG1396	putative HTH-type transcriptional regulator
EOHPKKKK_00030	gene	846				
EOHPKKKK_00030	CDS	846				hypothetical protein
EOHPKKKK_00031	gene	363				
EOHPKKKK_00031	CDS	363				putative protein
EOHPKKKK_00032	gene	1347				
EOHPKKKK_00032	CDS	1347				hypothetical protein
EOHPKKKK_00033	gene	318				
EOHPKKKK_00033	CDS	318				hypothetical protein
EOHPKKKK_00034	gene	228				
EOHPKKKK_00034	CDS	228				putative protein
EOHPKKKK_00035	gene	144				
EOHPKKKK_00035	CDS	144				putative proteinA
EOHPKKKK_00036	gene	876				
EOHPKKKK_00036	CDS	876				hypothetical protein
