locus_tag	ftype	length_bp	gene	EC_number	COG	product
EHFKKLJF_00001	gene	1491	dnaA			
EHFKKLJF_00001	CDS	1491	dnaA		COG0593	Chromosomal replication initiator protein DnaA
EHFKKLJF_00002	gene	1209	dnaN			
EHFKKLJF_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
EHFKKLJF_00003	gene	1158	recF			
EHFKKLJF_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
EHFKKLJF_00004	gene	516				
EHFKKLJF_00004	CDS	516				hypothetical protein
EHFKKLJF_00005	gene	2145	gyrB1			
EHFKKLJF_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
EHFKKLJF_00006	gene	2517	gyrA1			
EHFKKLJF_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
EHFKKLJF_00007	gene	198				
EHFKKLJF_00007	CDS	198				hypothetical protein
EHFKKLJF_00008	gene	306				
EHFKKLJF_00008	CDS	306				putative protein
EHFKKLJF_00009	gene	75				
EHFKKLJF_00009	tRNA	75				tRNA-Ile(gat)
EHFKKLJF_00010	gene	74				
EHFKKLJF_00010	tRNA	74				tRNA-Ala(tgc)
EHFKKLJF_00011	gene	108				
EHFKKLJF_00011	CDS	108				hypothetical protein
EHFKKLJF_00012	gene	138				
EHFKKLJF_00012	CDS	138				hypothetical protein
EHFKKLJF_00013	gene	438	cwsA			
EHFKKLJF_00013	CDS	438	cwsA			Cell wall synthesis protein CwsA
EHFKKLJF_00014	gene	549	ppiA			
EHFKKLJF_00014	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
EHFKKLJF_00015	gene	153				
EHFKKLJF_00015	CDS	153				hypothetical protein
EHFKKLJF_00016	gene	360				
EHFKKLJF_00016	CDS	360				hypothetical protein
EHFKKLJF_00017	gene	282	crgA			
EHFKKLJF_00017	CDS	282	crgA			Cell division protein CrgA
EHFKKLJF_00018	gene	744				
EHFKKLJF_00018	CDS	744				hypothetical protein
EHFKKLJF_00019	gene	699	trpG			
EHFKKLJF_00019	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
EHFKKLJF_00020	gene	1881	pknB			
EHFKKLJF_00020	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
EHFKKLJF_00021	gene	1296	pknA			
EHFKKLJF_00021	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
EHFKKLJF_00022	gene	1476	pbpA			
EHFKKLJF_00022	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
EHFKKLJF_00023	gene	1410	rodA			
EHFKKLJF_00023	CDS	1410	rodA		COG0772	putative FtsW-like protein
EHFKKLJF_00024	gene	1536	pstP			
EHFKKLJF_00024	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
EHFKKLJF_00025	gene	468	fhaB			
EHFKKLJF_00025	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
EHFKKLJF_00026	gene	1584	fhaA			
EHFKKLJF_00026	CDS	1584	fhaA		COG1716	FHA domain-containing protein FhaA
EHFKKLJF_00027	gene	85				
EHFKKLJF_00027	tRNA	85				tRNA-Leu(cag)
EHFKKLJF_00028	gene	270				
EHFKKLJF_00028	CDS	270				hypothetical protein
EHFKKLJF_00029	gene	969	IMPDH			
