locus_tag	ftype	length_bp	gene	EC_number	COG	product
IJADICLE_00001	gene	1188	dnaA			
IJADICLE_00001	CDS	1188	dnaA		COG0593	Chromosomal replication initiator protein DnaA
IJADICLE_00002	gene	1209	dnaN			
IJADICLE_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
IJADICLE_00003	gene	1158	recF			
IJADICLE_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
IJADICLE_00004	gene	516				
IJADICLE_00004	CDS	516				hypothetical protein
IJADICLE_00005	gene	2145	gyrB1			
IJADICLE_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
IJADICLE_00006	gene	2517	gyrA1			
IJADICLE_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
IJADICLE_00007	gene	915				
IJADICLE_00007	CDS	915				putative protein
IJADICLE_00008	gene	75				
IJADICLE_00008	tRNA	75				tRNA-Ile(gat)
IJADICLE_00009	gene	74				
IJADICLE_00009	tRNA	74				tRNA-Ala(tgc)
IJADICLE_00010	gene	108				
IJADICLE_00010	CDS	108				hypothetical protein
IJADICLE_00011	gene	138				
IJADICLE_00011	CDS	138				hypothetical protein
IJADICLE_00012	gene	438	cwsA			
IJADICLE_00012	CDS	438	cwsA			Cell wall synthesis protein CwsA
IJADICLE_00013	gene	549	ppiA			
IJADICLE_00013	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
IJADICLE_00014	gene	153				
IJADICLE_00014	CDS	153				hypothetical protein
IJADICLE_00015	gene	360				
IJADICLE_00015	CDS	360				hypothetical protein
IJADICLE_00016	gene	282	crgA			
IJADICLE_00016	CDS	282	crgA			Cell division protein CrgA
IJADICLE_00017	gene	744				
IJADICLE_00017	CDS	744				hypothetical protein
IJADICLE_00018	gene	699	trpG			
IJADICLE_00018	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
IJADICLE_00019	gene	1881	pknB			
IJADICLE_00019	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
IJADICLE_00020	gene	1296	pknA			
IJADICLE_00020	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
IJADICLE_00021	gene	1476	pbpA			
IJADICLE_00021	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
IJADICLE_00022	gene	1410	rodA			
IJADICLE_00022	CDS	1410	rodA		COG0772	putative FtsW-like protein
IJADICLE_00023	gene	1536	pstP			
IJADICLE_00023	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
IJADICLE_00024	gene	468	fhaB			
IJADICLE_00024	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
IJADICLE_00025	gene	1566	fhaA			
IJADICLE_00025	CDS	1566	fhaA		COG1716	FHA domain-containing protein FhaA
IJADICLE_00026	gene	85				
IJADICLE_00026	tRNA	85				tRNA-Leu(cag)
IJADICLE_00027	gene	969	IMPDH			
IJADICLE_00027	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
IJADICLE_00028	gene	420	whiB5			
IJADICLE_00028	CDS	420	whiB5			Transcriptional regulator WhiB5
IJADICLE_00029	gene	771				
IJADICLE_00029	CDS	771			COG1396	putative HTH-type transcriptional regulator
IJADICLE_00030	gene	846				
IJADICLE_00030	CDS	846				hypothetical protein
IJADICLE_00031	gene	363				
IJADICLE_00031	CDS	363				putative protein
IJADICLE_00032	gene	1434				
IJADICLE_00032	CDS	1434				hypothetical protein
IJADICLE_00033	gene	318				
IJADICLE_00033	CDS	318				hypothetical protein
IJADICLE_00034	gene	306				
IJADICLE_00034	CDS	306				putative protein
IJADICLE_00035	gene	144				
IJADICLE_00035	CDS	144				putative proteinA
IJADICLE_00036	gene	876				
IJADICLE_00036	CDS	876				hypothetical protein
IJADICLE_00037	gene	330				
IJADICLE_00037	CDS	330				putative protein
IJADICLE_00038	gene	2316	bioF2			
