locus_tag	ftype	length_bp	gene	EC_number	COG	product
JJKHLDCJ_00001	gene	1491	dnaA			
JJKHLDCJ_00001	CDS	1491	dnaA		COG0593	Chromosomal replication initiator protein DnaA
JJKHLDCJ_00002	gene	1209	dnaN			
JJKHLDCJ_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
JJKHLDCJ_00003	gene	1158	recF			
JJKHLDCJ_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
JJKHLDCJ_00004	gene	516				
JJKHLDCJ_00004	CDS	516				hypothetical protein
JJKHLDCJ_00005	gene	2145	gyrB1			
JJKHLDCJ_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
JJKHLDCJ_00006	gene	2517	gyrA1			
JJKHLDCJ_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
JJKHLDCJ_00007	gene	198				
JJKHLDCJ_00007	CDS	198				hypothetical protein
JJKHLDCJ_00008	gene	306				
JJKHLDCJ_00008	CDS	306				putative protein
JJKHLDCJ_00009	gene	75				
JJKHLDCJ_00009	tRNA	75				tRNA-Ile(gat)
JJKHLDCJ_00010	gene	74				
JJKHLDCJ_00010	tRNA	74				tRNA-Ala(tgc)
JJKHLDCJ_00011	gene	108				
JJKHLDCJ_00011	CDS	108				hypothetical protein
JJKHLDCJ_00012	gene	138				
JJKHLDCJ_00012	CDS	138				hypothetical protein
JJKHLDCJ_00013	gene	438	cwsA			
JJKHLDCJ_00013	CDS	438	cwsA			Cell wall synthesis protein CwsA
JJKHLDCJ_00014	gene	549	ppiA			
JJKHLDCJ_00014	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
JJKHLDCJ_00015	gene	153				
JJKHLDCJ_00015	CDS	153				hypothetical protein
JJKHLDCJ_00016	gene	360				
JJKHLDCJ_00016	CDS	360				hypothetical protein
JJKHLDCJ_00017	gene	282	crgA			
JJKHLDCJ_00017	CDS	282	crgA			Cell division protein CrgA
JJKHLDCJ_00018	gene	744				
JJKHLDCJ_00018	CDS	744				hypothetical protein
JJKHLDCJ_00019	gene	699	trpG			
JJKHLDCJ_00019	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
JJKHLDCJ_00020	gene	1881	pknB			
JJKHLDCJ_00020	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
JJKHLDCJ_00021	gene	1296	pknA			
JJKHLDCJ_00021	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
JJKHLDCJ_00022	gene	1476	pbpA			
JJKHLDCJ_00022	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
JJKHLDCJ_00023	gene	1410	rodA			
JJKHLDCJ_00023	CDS	1410	rodA		COG0772	putative FtsW-like protein
JJKHLDCJ_00024	gene	1536	pstP			
JJKHLDCJ_00024	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
