locus_tag	ftype	length_bp	gene	EC_number	COG	product
DKMMCECJ_00001	gene	1524	dnaA			
DKMMCECJ_00001	CDS	1524	dnaA		COG0593	Chromosomal replication initiator protein DnaA
DKMMCECJ_00002	gene	327				
DKMMCECJ_00002	CDS	327				IS3 family transposase IS987
DKMMCECJ_00003	gene	885				
DKMMCECJ_00003	CDS	885				IS3 family transposase IS987
DKMMCECJ_00004	gene	1209	dnaN			
DKMMCECJ_00004	CDS	1209	dnaN		COG0592	Beta sliding clamp
DKMMCECJ_00005	gene	1158	recF			
DKMMCECJ_00005	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
DKMMCECJ_00006	gene	516				
DKMMCECJ_00006	CDS	516				hypothetical protein
DKMMCECJ_00007	gene	2145	gyrB1			
DKMMCECJ_00007	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
DKMMCECJ_00008	gene	2517	gyrA1			
DKMMCECJ_00008	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
DKMMCECJ_00009	gene	198				
DKMMCECJ_00009	CDS	198				hypothetical protein
DKMMCECJ_00010	gene	306				
DKMMCECJ_00010	CDS	306				putative protein
DKMMCECJ_00011	gene	75				
DKMMCECJ_00011	tRNA	75				tRNA-Ile(gat)
DKMMCECJ_00012	gene	74				
DKMMCECJ_00012	tRNA	74				tRNA-Ala(tgc)
DKMMCECJ_00013	gene	108				
DKMMCECJ_00013	CDS	108				hypothetical protein
DKMMCECJ_00014	gene	138				
DKMMCECJ_00014	CDS	138				hypothetical protein
DKMMCECJ_00015	gene	438	cwsA			
DKMMCECJ_00015	CDS	438	cwsA			Cell wall synthesis protein CwsA
DKMMCECJ_00016	gene	549	ppiA			
DKMMCECJ_00016	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
DKMMCECJ_00017	gene	153				
DKMMCECJ_00017	CDS	153				hypothetical protein
DKMMCECJ_00018	gene	360				
DKMMCECJ_00018	CDS	360				hypothetical protein
DKMMCECJ_00019	gene	282	crgA			
DKMMCECJ_00019	CDS	282	crgA			Cell division protein CrgA
DKMMCECJ_00020	gene	744				
DKMMCECJ_00020	CDS	744				hypothetical protein
DKMMCECJ_00021	gene	699	trpG			
DKMMCECJ_00021	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
