locus_tag	ftype	length_bp	gene	EC_number	COG	product
LLDAONDA_00001	gene	1491	dnaA			
LLDAONDA_00001	CDS	1491	dnaA		COG0593	Chromosomal replication initiator protein DnaA
LLDAONDA_00002	gene	1209	dnaN			
LLDAONDA_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
LLDAONDA_00003	gene	1158	recF			
LLDAONDA_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
LLDAONDA_00004	gene	516				
LLDAONDA_00004	CDS	516				hypothetical protein
LLDAONDA_00005	gene	2145	gyrB1			
LLDAONDA_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
LLDAONDA_00006	gene	2517	gyrA1			
LLDAONDA_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
LLDAONDA_00007	gene	198				
LLDAONDA_00007	CDS	198				hypothetical protein
LLDAONDA_00008	gene	306				
LLDAONDA_00008	CDS	306				putative protein
LLDAONDA_00009	gene	75				
LLDAONDA_00009	tRNA	75				tRNA-Ile(gat)
LLDAONDA_00010	gene	74				
LLDAONDA_00010	tRNA	74				tRNA-Ala(tgc)
LLDAONDA_00011	gene	108				
LLDAONDA_00011	CDS	108				hypothetical protein
LLDAONDA_00012	gene	138				
LLDAONDA_00012	CDS	138				hypothetical protein
LLDAONDA_00013	gene	438	cwsA			
LLDAONDA_00013	CDS	438	cwsA			Cell wall synthesis protein CwsA
LLDAONDA_00014	gene	549	ppiA			
LLDAONDA_00014	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
LLDAONDA_00015	gene	153				
LLDAONDA_00015	CDS	153				hypothetical protein
LLDAONDA_00016	gene	360				
LLDAONDA_00016	CDS	360				hypothetical protein
LLDAONDA_00017	gene	282	crgA			
LLDAONDA_00017	CDS	282	crgA			Cell division protein CrgA
LLDAONDA_00018	gene	744				
LLDAONDA_00018	CDS	744				hypothetical protein
LLDAONDA_00019	gene	699	trpG			
LLDAONDA_00019	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
LLDAONDA_00020	gene	1881	pknB			
LLDAONDA_00020	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
LLDAONDA_00021	gene	1296	pknA			
LLDAONDA_00021	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
LLDAONDA_00022	gene	1476	pbpA			
LLDAONDA_00022	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
