locus_tag	ftype	length_bp	gene	EC_number	COG	product
CIIBBIJP_00001	gene	1491	dnaA			
CIIBBIJP_00001	CDS	1491	dnaA		COG0593	Chromosomal replication initiator protein DnaA
CIIBBIJP_00002	gene	327				
CIIBBIJP_00002	CDS	327				IS3 family transposase IS987
CIIBBIJP_00003	gene	885				
CIIBBIJP_00003	CDS	885				IS3 family transposase IS987
CIIBBIJP_00004	gene	1209	dnaN			
CIIBBIJP_00004	CDS	1209	dnaN		COG0592	Beta sliding clamp
CIIBBIJP_00005	gene	1158	recF			
CIIBBIJP_00005	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
CIIBBIJP_00006	gene	516				
CIIBBIJP_00006	CDS	516				hypothetical protein
CIIBBIJP_00007	gene	2145	gyrB1			
CIIBBIJP_00007	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
CIIBBIJP_00008	gene	2517	gyrA1			
CIIBBIJP_00008	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
CIIBBIJP_00009	gene	198				
CIIBBIJP_00009	CDS	198				hypothetical protein
CIIBBIJP_00010	gene	306				
CIIBBIJP_00010	CDS	306				putative protein
CIIBBIJP_00011	gene	75				
CIIBBIJP_00011	tRNA	75				tRNA-Ile(gat)
CIIBBIJP_00012	gene	74				
CIIBBIJP_00012	tRNA	74				tRNA-Ala(tgc)
CIIBBIJP_00013	gene	108				
CIIBBIJP_00013	CDS	108				hypothetical protein
CIIBBIJP_00014	gene	138				
CIIBBIJP_00014	CDS	138				hypothetical protein
CIIBBIJP_00015	gene	438	cwsA			
CIIBBIJP_00015	CDS	438	cwsA			Cell wall synthesis protein CwsA
CIIBBIJP_00016	gene	549	ppiA			
CIIBBIJP_00016	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
CIIBBIJP_00017	gene	153				
CIIBBIJP_00017	CDS	153				hypothetical protein
CIIBBIJP_00018	gene	360				
CIIBBIJP_00018	CDS	360				hypothetical protein
CIIBBIJP_00019	gene	282	crgA			
CIIBBIJP_00019	CDS	282	crgA			Cell division protein CrgA
CIIBBIJP_00020	gene	744				
CIIBBIJP_00020	CDS	744				hypothetical protein
CIIBBIJP_00021	gene	699	trpG			
CIIBBIJP_00021	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
CIIBBIJP_00022	gene	1881	pknB			
CIIBBIJP_00022	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
CIIBBIJP_00023	gene	1296	pknA			
CIIBBIJP_00023	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
CIIBBIJP_00024	gene	1476	pbpA			
CIIBBIJP_00024	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
CIIBBIJP_00025	gene	1410	rodA			
CIIBBIJP_00025	CDS	1410	rodA		COG0772	putative FtsW-like protein
CIIBBIJP_00026	gene	1536	pstP			
CIIBBIJP_00026	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
