locus_tag	ftype	length_bp	gene	EC_number	COG	product
MNBJNKDA_00001	gene	249				
MNBJNKDA_00001	CDS	249				hypothetical protein
MNBJNKDA_00002	gene	1143				
MNBJNKDA_00002	CDS	1143		1.-.-.-	COG1018	NADPH oxidoreductase
MNBJNKDA_00003	gene	510				
MNBJNKDA_00003	CDS	510				hypothetical protein
MNBJNKDA_00004	gene	867	ppk2			
MNBJNKDA_00004	CDS	867	ppk2	2.7.4.-	COG2326	Polyphosphate:GDP phosphotransferase
MNBJNKDA_00005	gene	636				
MNBJNKDA_00005	CDS	636		2.3.1.20		Putative diacyglycerol O-acyltransferase
MNBJNKDA_00006	gene	696				
MNBJNKDA_00006	CDS	696				hypothetical protein
MNBJNKDA_00007	gene	552				
MNBJNKDA_00007	CDS	552				hypothetical protein
MNBJNKDA_00008	gene	1158	khtU			
MNBJNKDA_00008	CDS	1158	khtU		COG0475	K(+)/H(+) antiporter subunit KhtU
MNBJNKDA_00009	gene	483	amhM			
MNBJNKDA_00009	CDS	483	amhM		COG0490	Ammonium/H(+) antiporter subunit AmhM
MNBJNKDA_00010	gene	735	mddA			
MNBJNKDA_00010	CDS	735	mddA	2.1.1.334	COG2020	Methanethiol S-methyltransferase
MNBJNKDA_00011	gene	3207	mdtD_1			
MNBJNKDA_00011	CDS	3207	mdtD_1			Putative multidrug resistance protein MdtD
MNBJNKDA_00012	gene	2898	secA1			
MNBJNKDA_00012	CDS	2898	secA1		COG0653	Protein translocase subunit SecA 1
MNBJNKDA_00013	gene	660	hpf			
MNBJNKDA_00013	CDS	660	hpf		COG1544	Ribosome hibernation promotion factor
MNBJNKDA_00014	gene	726				
MNBJNKDA_00014	CDS	726				hypothetical protein
MNBJNKDA_00015	gene	843				
MNBJNKDA_00015	CDS	843				hypothetical protein
MNBJNKDA_00016	gene	1752	lpqB			
MNBJNKDA_00016	CDS	1752	lpqB			Lipoprotein LpqB
MNBJNKDA_00017	gene	1704	mtrB			
MNBJNKDA_00017	CDS	1704	mtrB	2.7.13.3		Sensor histidine kinase MtrB
MNBJNKDA_00018	gene	687	mtrA			
MNBJNKDA_00018	CDS	687	mtrA		COG0745	DNA-binding response regulator MtrA
MNBJNKDA_00019	gene	645	tmk			
MNBJNKDA_00019	CDS	645	tmk	2.7.4.9	COG0125	Thymidylate kinase
MNBJNKDA_00020	gene	1488	ahcY			
MNBJNKDA_00020	CDS	1488	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
MNBJNKDA_00021	gene	636				
MNBJNKDA_00021	CDS	636				hypothetical protein
MNBJNKDA_00022	gene	183	rubA			
MNBJNKDA_00022	CDS	183	rubA		COG1773	Rubredoxin
MNBJNKDA_00023	gene	171	alkG			
MNBJNKDA_00023	CDS	171	alkG			Rubredoxin-2
MNBJNKDA_00024	gene	1251	alkB			
MNBJNKDA_00024	CDS	1251	alkB	1.14.15.3		Alkane 1-monooxygenase
MNBJNKDA_00025	gene	1488	yhdG_1			
MNBJNKDA_00025	CDS	1488	yhdG_1		COG0531	putative amino acid permease YhdG
MNBJNKDA_00026	gene	1389				
MNBJNKDA_00026	CDS	1389				putative protein
MNBJNKDA_00027	gene	1227	manA			
MNBJNKDA_00027	CDS	1227	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
MNBJNKDA_00028	gene	1041				
MNBJNKDA_00028	CDS	1041				hypothetical protein
MNBJNKDA_00029	gene	1398	algC			
MNBJNKDA_00029	CDS	1398	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
MNBJNKDA_00030	gene	492				
MNBJNKDA_00030	CDS	492				hypothetical protein
MNBJNKDA_00031	gene	420				
MNBJNKDA_00031	CDS	420				hypothetical protein
MNBJNKDA_00032	gene	372	whiB			
MNBJNKDA_00032	CDS	372	whiB			Transcriptional regulator WhiB
MNBJNKDA_00033	gene	996	fbiA			
MNBJNKDA_00033	CDS	996	fbiA	2.7.8.28	COG0391	Phosphoenolpyruvate transferase
MNBJNKDA_00034	gene	1347	fbiB			
MNBJNKDA_00034	CDS	1347	fbiB		COG0778	Bifunctional F420 biosynthesis protein FbiB
MNBJNKDA_00035	gene	114				
MNBJNKDA_00035	CDS	114				hypothetical protein
MNBJNKDA_00036	gene	1662				
MNBJNKDA_00036	CDS	1662		2.1.1.72		Modification methylase Eco57IB
MNBJNKDA_00037	gene	1056	cugP			
MNBJNKDA_00037	CDS	1056	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
MNBJNKDA_00038	gene	924	wbbL			
MNBJNKDA_00038	CDS	924	wbbL	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
MNBJNKDA_00039	gene	915	rmlD			
MNBJNKDA_00039	CDS	915	rmlD	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
MNBJNKDA_00040	gene	1494	lcpA_1			
MNBJNKDA_00040	CDS	1494	lcpA_1		COG1316	Cell wall biosynthesis protein LcpA
MNBJNKDA_00041	gene	741				
MNBJNKDA_00041	CDS	741				hypothetical protein
MNBJNKDA_00042	gene	282				
MNBJNKDA_00042	CDS	282				putative protein
MNBJNKDA_00043	gene	2157	ctpC			
MNBJNKDA_00043	CDS	2157	ctpC	3.6.3.-	COG2217	Manganese-exporting P-type ATPase
MNBJNKDA_00044	gene	669				
MNBJNKDA_00044	CDS	669				hypothetical protein
MNBJNKDA_00045	gene	1185				
MNBJNKDA_00045	CDS	1185		2.8.3.-	COG1804	putative fatty acyl-CoA transferase
MNBJNKDA_00046	gene	2271				
MNBJNKDA_00046	CDS	2271				hypothetical protein
