locus_tag	ftype	length_bp	gene	EC_number	COG	product
KEMLPILE_00001	gene	1188	dnaA			
KEMLPILE_00001	CDS	1188	dnaA		COG0593	Chromosomal replication initiator protein DnaA
KEMLPILE_00002	gene	1209	dnaN			
KEMLPILE_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
KEMLPILE_00003	gene	1158	recF			
KEMLPILE_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
KEMLPILE_00004	gene	516				
KEMLPILE_00004	CDS	516				hypothetical protein
KEMLPILE_00005	gene	2145	gyrB1			
KEMLPILE_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
KEMLPILE_00006	gene	2517	gyrA1			
KEMLPILE_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
KEMLPILE_00007	gene	198				
KEMLPILE_00007	CDS	198				hypothetical protein
KEMLPILE_00008	gene	306				
KEMLPILE_00008	CDS	306				putative protein
KEMLPILE_00009	gene	75				
KEMLPILE_00009	tRNA	75				tRNA-Ile(gat)
KEMLPILE_00010	gene	74				
KEMLPILE_00010	tRNA	74				tRNA-Ala(tgc)
KEMLPILE_00011	gene	108				
KEMLPILE_00011	CDS	108				hypothetical protein
KEMLPILE_00012	gene	138				
KEMLPILE_00012	CDS	138				hypothetical protein
KEMLPILE_00013	gene	438	cwsA			
KEMLPILE_00013	CDS	438	cwsA			Cell wall synthesis protein CwsA
KEMLPILE_00014	gene	549	ppiA			
KEMLPILE_00014	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
KEMLPILE_00015	gene	153				
KEMLPILE_00015	CDS	153				hypothetical protein
KEMLPILE_00016	gene	360				
KEMLPILE_00016	CDS	360				hypothetical protein
KEMLPILE_00017	gene	282	crgA			
KEMLPILE_00017	CDS	282	crgA			Cell division protein CrgA
KEMLPILE_00018	gene	744				
KEMLPILE_00018	CDS	744				hypothetical protein
KEMLPILE_00019	gene	699	trpG			
KEMLPILE_00019	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
KEMLPILE_00020	gene	1881	pknB			
KEMLPILE_00020	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
KEMLPILE_00021	gene	1296	pknA			
KEMLPILE_00021	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
KEMLPILE_00022	gene	1476	pbpA			
KEMLPILE_00022	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
KEMLPILE_00023	gene	1410	rodA			
KEMLPILE_00023	CDS	1410	rodA		COG0772	putative FtsW-like protein
KEMLPILE_00024	gene	1536	pstP			
KEMLPILE_00024	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
KEMLPILE_00025	gene	468	fhaB			
KEMLPILE_00025	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
KEMLPILE_00026	gene	1566	fhaA			
KEMLPILE_00026	CDS	1566	fhaA		COG1716	FHA domain-containing protein FhaA
KEMLPILE_00027	gene	85				
KEMLPILE_00027	tRNA	85				tRNA-Leu(cag)
KEMLPILE_00028	gene	969	IMPDH			
KEMLPILE_00028	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
KEMLPILE_00029	gene	420	whiB5			
KEMLPILE_00029	CDS	420	whiB5			Transcriptional regulator WhiB5
KEMLPILE_00030	gene	771				
KEMLPILE_00030	CDS	771			COG1396	putative HTH-type transcriptional regulator
KEMLPILE_00031	gene	846				
KEMLPILE_00031	CDS	846				hypothetical protein
KEMLPILE_00032	gene	363				
KEMLPILE_00032	CDS	363				putative protein
KEMLPILE_00033	gene	1434				
KEMLPILE_00033	CDS	1434				hypothetical protein
KEMLPILE_00034	gene	318				
KEMLPILE_00034	CDS	318				hypothetical protein
KEMLPILE_00035	gene	306				
KEMLPILE_00035	CDS	306				putative protein
KEMLPILE_00036	gene	144				
KEMLPILE_00036	CDS	144				putative proteinA
KEMLPILE_00037	gene	876				
KEMLPILE_00037	CDS	876				hypothetical protein
KEMLPILE_00038	gene	330				
KEMLPILE_00038	CDS	330				putative protein
KEMLPILE_00039	gene	2316	bioF2			
KEMLPILE_00039	CDS	2316	bioF2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
KEMLPILE_00040	gene	264	acpP			
KEMLPILE_00040	CDS	264	acpP			Acyl carrier protein
KEMLPILE_00041	gene	396				
KEMLPILE_00041	CDS	396			COG3631	putative protein
KEMLPILE_00042	gene	1689	menE_1			
KEMLPILE_00042	CDS	1689	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
KEMLPILE_00043	gene	774				
KEMLPILE_00043	CDS	774				putative protein
KEMLPILE_00044	gene	1311				
KEMLPILE_00044	CDS	1311			COG0477	putative MFS-type transporter
KEMLPILE_00045	gene	633				
KEMLPILE_00045	CDS	633				hypothetical protein
KEMLPILE_00046	gene	348				
KEMLPILE_00046	CDS	348				hypothetical protein
KEMLPILE_00047	gene	933				
KEMLPILE_00047	CDS	933				Proline-rich 28 kDa antigen
KEMLPILE_00048	gene	2877	leuS			
KEMLPILE_00048	CDS	2877	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
KEMLPILE_00049	gene	627				
KEMLPILE_00049	CDS	627				hypothetical protein
KEMLPILE_00050	gene	735				
KEMLPILE_00050	CDS	735			COG1802	putative HTH-type transcriptional regulator
KEMLPILE_00051	gene	795	rutA			
KEMLPILE_00051	CDS	795	rutA	1.14.99.46		Pyrimidine monooxygenase RutA
KEMLPILE_00052	gene	897				
