locus_tag	ftype	length_bp	gene	EC_number	COG	product
BOJCMHKN_00001	gene	1491	dnaA			
BOJCMHKN_00001	CDS	1491	dnaA		COG0593	Chromosomal replication initiator protein DnaA
BOJCMHKN_00002	gene	1209	dnaN			
BOJCMHKN_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
BOJCMHKN_00003	gene	1158	recF			
BOJCMHKN_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
BOJCMHKN_00004	gene	516				
BOJCMHKN_00004	CDS	516				hypothetical protein
BOJCMHKN_00005	gene	2145	gyrB1			
BOJCMHKN_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
BOJCMHKN_00006	gene	2517	gyrA1			
BOJCMHKN_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
BOJCMHKN_00007	gene	198				
BOJCMHKN_00007	CDS	198				hypothetical protein
BOJCMHKN_00008	gene	306				
BOJCMHKN_00008	CDS	306				putative protein
BOJCMHKN_00009	gene	75				
BOJCMHKN_00009	tRNA	75				tRNA-Ile(gat)
BOJCMHKN_00010	gene	74				
BOJCMHKN_00010	tRNA	74				tRNA-Ala(tgc)
BOJCMHKN_00011	gene	108				
BOJCMHKN_00011	CDS	108				hypothetical protein
BOJCMHKN_00012	gene	138				
BOJCMHKN_00012	CDS	138				hypothetical protein
BOJCMHKN_00013	gene	438	cwsA			
BOJCMHKN_00013	CDS	438	cwsA			Cell wall synthesis protein CwsA
BOJCMHKN_00014	gene	549	ppiA			
BOJCMHKN_00014	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
BOJCMHKN_00015	gene	153				
BOJCMHKN_00015	CDS	153				hypothetical protein
BOJCMHKN_00016	gene	360				
BOJCMHKN_00016	CDS	360				hypothetical protein
BOJCMHKN_00017	gene	282	crgA			
BOJCMHKN_00017	CDS	282	crgA			Cell division protein CrgA
BOJCMHKN_00018	gene	744				
BOJCMHKN_00018	CDS	744				hypothetical protein
BOJCMHKN_00019	gene	699	trpG			
BOJCMHKN_00019	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
BOJCMHKN_00020	gene	1881	pknB			
BOJCMHKN_00020	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
BOJCMHKN_00021	gene	1296	pknA			
BOJCMHKN_00021	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
BOJCMHKN_00022	gene	1476	pbpA			
BOJCMHKN_00022	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
BOJCMHKN_00023	gene	1410	rodA			
BOJCMHKN_00023	CDS	1410	rodA		COG0772	putative FtsW-like protein
BOJCMHKN_00024	gene	1536	pstP			
BOJCMHKN_00024	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
BOJCMHKN_00025	gene	468	fhaB			
BOJCMHKN_00025	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
BOJCMHKN_00026	gene	1584	fhaA			
BOJCMHKN_00026	CDS	1584	fhaA		COG1716	FHA domain-containing protein FhaA
BOJCMHKN_00027	gene	85				
BOJCMHKN_00027	tRNA	85				tRNA-Leu(cag)
BOJCMHKN_00028	gene	969	IMPDH			
BOJCMHKN_00028	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
BOJCMHKN_00029	gene	420	whiB5			
BOJCMHKN_00029	CDS	420	whiB5			Transcriptional regulator WhiB5
BOJCMHKN_00030	gene	771				
BOJCMHKN_00030	CDS	771			COG1396	putative HTH-type transcriptional regulator
BOJCMHKN_00031	gene	846				
BOJCMHKN_00031	CDS	846				hypothetical protein
BOJCMHKN_00032	gene	363				
BOJCMHKN_00032	CDS	363				putative protein
BOJCMHKN_00033	gene	1347				
BOJCMHKN_00033	CDS	1347				hypothetical protein
BOJCMHKN_00034	gene	318				
BOJCMHKN_00034	CDS	318				hypothetical protein
BOJCMHKN_00035	gene	306				
BOJCMHKN_00035	CDS	306				putative protein
BOJCMHKN_00036	gene	144				
BOJCMHKN_00036	CDS	144				putative proteinA
BOJCMHKN_00037	gene	876				
BOJCMHKN_00037	CDS	876				hypothetical protein
BOJCMHKN_00038	gene	330				
BOJCMHKN_00038	CDS	330				putative protein
BOJCMHKN_00039	gene	2316	bioF2			
BOJCMHKN_00039	CDS	2316	bioF2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
BOJCMHKN_00040	gene	264	acpP			
BOJCMHKN_00040	CDS	264	acpP			Acyl carrier protein
BOJCMHKN_00041	gene	396				
BOJCMHKN_00041	CDS	396			COG3631	putative protein
BOJCMHKN_00042	gene	1689	menE_1			
BOJCMHKN_00042	CDS	1689	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
BOJCMHKN_00043	gene	774				
BOJCMHKN_00043	CDS	774				putative protein
BOJCMHKN_00044	gene	1311				
BOJCMHKN_00044	CDS	1311			COG0477	putative MFS-type transporter
BOJCMHKN_00045	gene	633				
BOJCMHKN_00045	CDS	633				hypothetical protein
BOJCMHKN_00046	gene	348				
BOJCMHKN_00046	CDS	348				hypothetical protein
BOJCMHKN_00047	gene	933				
BOJCMHKN_00047	CDS	933				Proline-rich 28 kDa antigen
BOJCMHKN_00048	gene	2877	leuS			
BOJCMHKN_00048	CDS	2877	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
BOJCMHKN_00049	gene	627				
BOJCMHKN_00049	CDS	627				hypothetical protein
BOJCMHKN_00050	gene	735				
BOJCMHKN_00050	CDS	735			COG1802	putative HTH-type transcriptional regulator
BOJCMHKN_00051	gene	795	rutA			
BOJCMHKN_00051	CDS	795	rutA	1.14.99.46		Pyrimidine monooxygenase RutA
BOJCMHKN_00052	gene	897				
BOJCMHKN_00052	CDS	897		3.5.1.29		2-(acetamidomethylene)succinate hydrolase
BOJCMHKN_00053	gene	1104	ino1			
BOJCMHKN_00053	CDS	1104	ino1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
BOJCMHKN_00054	gene	543				
BOJCMHKN_00054	CDS	543				hypothetical protein
BOJCMHKN_00055	gene	870				
BOJCMHKN_00055	CDS	870				putative protein
BOJCMHKN_00056	gene	414				
BOJCMHKN_00056	CDS	414				putative protein
BOJCMHKN_00057	gene	2466	ponA1			
BOJCMHKN_00057	CDS	2466	ponA1		COG0744	Penicillin-binding protein 1A
BOJCMHKN_00058	gene	1683				
BOJCMHKN_00058	CDS	1683				hypothetical protein
BOJCMHKN_00059	gene	639	inhA_1			
BOJCMHKN_00059	CDS	639	inhA_1	4.2.1.103		Isonitrile hydratase
BOJCMHKN_00060	gene	291	rpsF			
BOJCMHKN_00060	CDS	291	rpsF		COG0360	30S ribosomal protein S6
BOJCMHKN_00061	gene	495	ssb			
BOJCMHKN_00061	CDS	495	ssb		COG0629	Single-stranded DNA-binding protein
BOJCMHKN_00062	gene	255	rpsR1_1			
BOJCMHKN_00062	CDS	255	rpsR1_1		COG0238	30S ribosomal protein S18 1
BOJCMHKN_00063	gene	459	rplI			
BOJCMHKN_00063	CDS	459	rplI		COG0359	50S ribosomal protein L9
BOJCMHKN_00064	gene	522				
BOJCMHKN_00064	CDS	522				hypothetical protein
BOJCMHKN_00065	gene	2625	dnaB			
BOJCMHKN_00065	CDS	2625	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
BOJCMHKN_00066	gene	693				
BOJCMHKN_00066	CDS	693				hypothetical protein
BOJCMHKN_00067	gene	1059				
BOJCMHKN_00067	CDS	1059				hypothetical protein
BOJCMHKN_00068	gene	654				
BOJCMHKN_00068	CDS	654				hypothetical protein
BOJCMHKN_00069	gene	924	cenA			
BOJCMHKN_00069	CDS	924	cenA	3.2.1.4	COG5297	Endoglucanase A
BOJCMHKN_00070	gene	1440	yvdP			
BOJCMHKN_00070	CDS	1440	yvdP	1.21.-.-	COG0277	putative FAD-linked oxidoreductase YvdP
BOJCMHKN_00071	gene	156				
BOJCMHKN_00071	CDS	156				hypothetical protein
BOJCMHKN_00072	gene	2940				
BOJCMHKN_00072	CDS	2940				hypothetical protein
BOJCMHKN_00073	gene	240				
BOJCMHKN_00073	CDS	240				hypothetical protein
BOJCMHKN_00074	gene	402	vapC9_1			
BOJCMHKN_00074	CDS	402	vapC9_1	3.1.-.-	COG4113	Ribonuclease VapC9
BOJCMHKN_00075	gene	2238	icd2			
BOJCMHKN_00075	CDS	2238	icd2	1.1.1.42		Isocitrate dehydrogenase [NADP] 2
BOJCMHKN_00076	gene	570				
BOJCMHKN_00076	CDS	570				hypothetical protein
BOJCMHKN_00077	gene	912				
BOJCMHKN_00077	CDS	912				hypothetical protein
BOJCMHKN_00078	gene	1386	sdaA			
BOJCMHKN_00078	CDS	1386	sdaA	4.3.1.17	COG1760	L-serine dehydratase
BOJCMHKN_00079	gene	1278	glyA2			
BOJCMHKN_00079	CDS	1278	glyA2	2.1.2.1	COG0112	Serine hydroxymethyltransferase 2
BOJCMHKN_00080	gene	91				
BOJCMHKN_00080	misc_RNA	91				Glycine
BOJCMHKN_00081	gene	717				
BOJCMHKN_00081	CDS	717				hypothetical protein
BOJCMHKN_00082	gene	99				
BOJCMHKN_00082	misc_RNA	99				Intron_gpII
BOJCMHKN_00083	gene	1050				
BOJCMHKN_00083	CDS	1050			COG0577	putative ABC transporter permease
BOJCMHKN_00084	gene	993				
BOJCMHKN_00084	CDS	993			COG0664	putative ABC transporter ATP-binding protein
BOJCMHKN_00085	gene	1236	hutI_1			
BOJCMHKN_00085	CDS	1236	hutI_1	3.5.2.7		Imidazolonepropionase
BOJCMHKN_00086	gene	1173	metC			
BOJCMHKN_00086	CDS	1173	metC	4.4.1.13	COG1168	Cystathionine beta-lyase
BOJCMHKN_00087	gene	390				
BOJCMHKN_00087	CDS	390				hypothetical protein
BOJCMHKN_00088	gene	831	oleB			
BOJCMHKN_00088	CDS	831	oleB	4.1.1.114	COG0596	Cis-3-alkyl-4-alkyloxetan-2-one decarboxylase
BOJCMHKN_00089	gene	606	tetC			
BOJCMHKN_00089	CDS	606	tetC			Transposon Tn10 TetC protein
BOJCMHKN_00090	gene	594				
BOJCMHKN_00090	CDS	594				hypothetical protein
BOJCMHKN_00091	gene	207				
BOJCMHKN_00091	CDS	207				hypothetical protein
BOJCMHKN_00092	gene	822				
BOJCMHKN_00092	CDS	822				Dormancy associated translation inhibitor
BOJCMHKN_00093	gene	459				
BOJCMHKN_00093	CDS	459				putative protein
BOJCMHKN_00094	gene	345				
BOJCMHKN_00094	CDS	345			COG0640	putative HTH-type transcriptional regulator
BOJCMHKN_00095	gene	480	hycG			
BOJCMHKN_00095	CDS	480	hycG		COG3260	Formate hydrogenlyase subunit 7
BOJCMHKN_00096	gene	1923	hyfB			
BOJCMHKN_00096	CDS	1923	hyfB	1.-.-.-	COG0651	Hydrogenase-4 component B
BOJCMHKN_00097	gene	951	hycD			
BOJCMHKN_00097	CDS	951	hycD		COG0650	Formate hydrogenlyase subunit 4
BOJCMHKN_00098	gene	663				
BOJCMHKN_00098	CDS	663				hypothetical protein
BOJCMHKN_00099	gene	1467	ndhB			
BOJCMHKN_00099	CDS	1467	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
BOJCMHKN_00100	gene	1476	hycE			
BOJCMHKN_00100	CDS	1476	hycE		COG3261	Formate hydrogenlyase subunit 5
BOJCMHKN_00101	gene	480				
BOJCMHKN_00101	CDS	480				putative protein
BOJCMHKN_00102	gene	594	COQ3_1			
BOJCMHKN_00102	CDS	594	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
BOJCMHKN_00103	gene	771				
BOJCMHKN_00103	CDS	771			COG3305	putative protein
BOJCMHKN_00104	gene	195				
BOJCMHKN_00104	CDS	195				hypothetical protein
BOJCMHKN_00105	gene	768	mtnN			
BOJCMHKN_00105	CDS	768	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
BOJCMHKN_00106	gene	2286	ctpA			
BOJCMHKN_00106	CDS	2286	ctpA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
BOJCMHKN_00107	gene	711				
BOJCMHKN_00107	CDS	711			COG5660	putative protein
BOJCMHKN_00108	gene	960				
BOJCMHKN_00108	CDS	960				putative protein
BOJCMHKN_00109	gene	366				
BOJCMHKN_00109	CDS	366				putative protein
BOJCMHKN_00110	gene	1392				
BOJCMHKN_00110	CDS	1392				hypothetical protein
BOJCMHKN_00111	gene	870				
BOJCMHKN_00111	CDS	870		1.-.-.-	COG2175	Putative dioxygenase
BOJCMHKN_00112	gene	552				
BOJCMHKN_00112	CDS	552				putative protein
BOJCMHKN_00113	gene	1599				
BOJCMHKN_00113	CDS	1599		6.2.1.-	COG0318	Putative fatty-acid--CoA ligase FadD10
BOJCMHKN_00114	gene	249				
BOJCMHKN_00114	CDS	249				putative protein
