locus_tag	ftype	length_bp	gene	EC_number	COG	product
OOBDCAAM_00001	gene	1491	dnaA			
OOBDCAAM_00001	CDS	1491	dnaA		COG0593	Chromosomal replication initiator protein DnaA
OOBDCAAM_00002	gene	1209	dnaN			
OOBDCAAM_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
OOBDCAAM_00003	gene	1158	recF			
OOBDCAAM_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
OOBDCAAM_00004	gene	516				
OOBDCAAM_00004	CDS	516				hypothetical protein
OOBDCAAM_00005	gene	2145	gyrB1			
OOBDCAAM_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
OOBDCAAM_00006	gene	2517	gyrA1			
OOBDCAAM_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
OOBDCAAM_00007	gene	198				
OOBDCAAM_00007	CDS	198				hypothetical protein
OOBDCAAM_00008	gene	306				
OOBDCAAM_00008	CDS	306				putative protein
OOBDCAAM_00009	gene	75				
OOBDCAAM_00009	tRNA	75				tRNA-Ile(gat)
OOBDCAAM_00010	gene	74				
OOBDCAAM_00010	tRNA	74				tRNA-Ala(tgc)
OOBDCAAM_00011	gene	108				
OOBDCAAM_00011	CDS	108				hypothetical protein
OOBDCAAM_00012	gene	138				
OOBDCAAM_00012	CDS	138				hypothetical protein
OOBDCAAM_00013	gene	438	cwsA			
OOBDCAAM_00013	CDS	438	cwsA			Cell wall synthesis protein CwsA
OOBDCAAM_00014	gene	549	ppiA			
OOBDCAAM_00014	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
OOBDCAAM_00015	gene	153				
OOBDCAAM_00015	CDS	153				hypothetical protein
OOBDCAAM_00016	gene	360				
OOBDCAAM_00016	CDS	360				hypothetical protein
OOBDCAAM_00017	gene	282	crgA			
OOBDCAAM_00017	CDS	282	crgA			Cell division protein CrgA
OOBDCAAM_00018	gene	744				
OOBDCAAM_00018	CDS	744				hypothetical protein
OOBDCAAM_00019	gene	699	trpG			
OOBDCAAM_00019	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
OOBDCAAM_00020	gene	1881	pknB			
OOBDCAAM_00020	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
OOBDCAAM_00021	gene	1296	pknA			
OOBDCAAM_00021	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
OOBDCAAM_00022	gene	1476	pbpA			
OOBDCAAM_00022	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
OOBDCAAM_00023	gene	1410	rodA			
OOBDCAAM_00023	CDS	1410	rodA		COG0772	putative FtsW-like protein
OOBDCAAM_00024	gene	1536	pstP			
OOBDCAAM_00024	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
OOBDCAAM_00025	gene	468	fhaB			
OOBDCAAM_00025	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
OOBDCAAM_00026	gene	1566	fhaA			
OOBDCAAM_00026	CDS	1566	fhaA		COG1716	FHA domain-containing protein FhaA
OOBDCAAM_00027	gene	85				
OOBDCAAM_00027	tRNA	85				tRNA-Leu(cag)
OOBDCAAM_00028	gene	969	IMPDH			
OOBDCAAM_00028	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
OOBDCAAM_00029	gene	420	whiB5			
OOBDCAAM_00029	CDS	420	whiB5			Transcriptional regulator WhiB5
OOBDCAAM_00030	gene	771				
OOBDCAAM_00030	CDS	771			COG1396	putative HTH-type transcriptional regulator
OOBDCAAM_00031	gene	846				
OOBDCAAM_00031	CDS	846				hypothetical protein
OOBDCAAM_00032	gene	363				
OOBDCAAM_00032	CDS	363				putative protein
OOBDCAAM_00033	gene	1434				
OOBDCAAM_00033	CDS	1434				hypothetical protein
OOBDCAAM_00034	gene	318				
OOBDCAAM_00034	CDS	318				hypothetical protein
OOBDCAAM_00035	gene	306				
OOBDCAAM_00035	CDS	306				putative protein
OOBDCAAM_00036	gene	144				
OOBDCAAM_00036	CDS	144				putative proteinA
OOBDCAAM_00037	gene	873				
OOBDCAAM_00037	CDS	873				hypothetical protein
OOBDCAAM_00038	gene	330				
OOBDCAAM_00038	CDS	330				putative protein
OOBDCAAM_00039	gene	2316	bioF2			
OOBDCAAM_00039	CDS	2316	bioF2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
OOBDCAAM_00040	gene	264	acpP			
OOBDCAAM_00040	CDS	264	acpP			Acyl carrier protein
OOBDCAAM_00041	gene	396				
OOBDCAAM_00041	CDS	396			COG3631	putative protein
OOBDCAAM_00042	gene	1689	menE_1			
OOBDCAAM_00042	CDS	1689	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
OOBDCAAM_00043	gene	774				
OOBDCAAM_00043	CDS	774				putative protein
OOBDCAAM_00044	gene	1311				
OOBDCAAM_00044	CDS	1311			COG0477	putative MFS-type transporter
OOBDCAAM_00045	gene	633				
OOBDCAAM_00045	CDS	633				hypothetical protein
OOBDCAAM_00046	gene	348				
OOBDCAAM_00046	CDS	348				hypothetical protein
OOBDCAAM_00047	gene	933				
OOBDCAAM_00047	CDS	933				Proline-rich 28 kDa antigen
OOBDCAAM_00048	gene	2877	leuS			
OOBDCAAM_00048	CDS	2877	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
OOBDCAAM_00049	gene	627				
OOBDCAAM_00049	CDS	627				hypothetical protein
OOBDCAAM_00050	gene	735				
OOBDCAAM_00050	CDS	735			COG1802	putative HTH-type transcriptional regulator
OOBDCAAM_00051	gene	795	rutA			
OOBDCAAM_00051	CDS	795	rutA	1.14.99.46		Pyrimidine monooxygenase RutA
OOBDCAAM_00052	gene	897				
OOBDCAAM_00052	CDS	897		3.5.1.29		2-(acetamidomethylene)succinate hydrolase
OOBDCAAM_00053	gene	1104	ino1			
OOBDCAAM_00053	CDS	1104	ino1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
OOBDCAAM_00054	gene	543				
OOBDCAAM_00054	CDS	543				hypothetical protein
OOBDCAAM_00055	gene	870				
OOBDCAAM_00055	CDS	870				putative protein
OOBDCAAM_00056	gene	414				
OOBDCAAM_00056	CDS	414				putative protein
OOBDCAAM_00057	gene	2472	ponA1			
OOBDCAAM_00057	CDS	2472	ponA1		COG0744	Penicillin-binding protein 1A
OOBDCAAM_00058	gene	1683				
OOBDCAAM_00058	CDS	1683				hypothetical protein
OOBDCAAM_00059	gene	639	inhA_1			
OOBDCAAM_00059	CDS	639	inhA_1	4.2.1.103		Isonitrile hydratase
OOBDCAAM_00060	gene	291	rpsF			
OOBDCAAM_00060	CDS	291	rpsF		COG0360	30S ribosomal protein S6
OOBDCAAM_00061	gene	495	ssb			
OOBDCAAM_00061	CDS	495	ssb		COG0629	Single-stranded DNA-binding protein
OOBDCAAM_00062	gene	255	rpsR1_1			
OOBDCAAM_00062	CDS	255	rpsR1_1		COG0238	30S ribosomal protein S18 1
OOBDCAAM_00063	gene	459	rplI			
OOBDCAAM_00063	CDS	459	rplI		COG0359	50S ribosomal protein L9
OOBDCAAM_00064	gene	522				
OOBDCAAM_00064	CDS	522				hypothetical protein
OOBDCAAM_00065	gene	2625	dnaB			
OOBDCAAM_00065	CDS	2625	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
OOBDCAAM_00066	gene	693				
OOBDCAAM_00066	CDS	693				hypothetical protein
OOBDCAAM_00067	gene	1059				
OOBDCAAM_00067	CDS	1059				hypothetical protein
OOBDCAAM_00068	gene	339				
OOBDCAAM_00068	CDS	339				hypothetical protein
OOBDCAAM_00069	gene	213				
OOBDCAAM_00069	CDS	213				hypothetical protein
