locus_tag	ftype	length_bp	gene	EC_number	COG	product
NDOHIPOI_00001	gene	1188	dnaA			
NDOHIPOI_00001	CDS	1188	dnaA		COG0593	Chromosomal replication initiator protein DnaA
NDOHIPOI_00002	gene	1209	dnaN			
NDOHIPOI_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
NDOHIPOI_00003	gene	1158	recF			
NDOHIPOI_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
NDOHIPOI_00004	gene	516				
NDOHIPOI_00004	CDS	516				hypothetical protein
NDOHIPOI_00005	gene	2145	gyrB1			
NDOHIPOI_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
NDOHIPOI_00006	gene	2517	gyrA1			
NDOHIPOI_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
NDOHIPOI_00007	gene	198				
NDOHIPOI_00007	CDS	198				hypothetical protein
NDOHIPOI_00008	gene	306				
NDOHIPOI_00008	CDS	306				putative protein
NDOHIPOI_00009	gene	75				
NDOHIPOI_00009	tRNA	75				tRNA-Ile(gat)
NDOHIPOI_00010	gene	74				
NDOHIPOI_00010	tRNA	74				tRNA-Ala(tgc)
NDOHIPOI_00011	gene	108				
NDOHIPOI_00011	CDS	108				hypothetical protein
NDOHIPOI_00012	gene	438	cwsA			
NDOHIPOI_00012	CDS	438	cwsA			Cell wall synthesis protein CwsA
NDOHIPOI_00013	gene	549	ppiA			
NDOHIPOI_00013	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
NDOHIPOI_00014	gene	153				
NDOHIPOI_00014	CDS	153				hypothetical protein
NDOHIPOI_00015	gene	270				
NDOHIPOI_00015	CDS	270				hypothetical protein
NDOHIPOI_00016	gene	282	crgA			
NDOHIPOI_00016	CDS	282	crgA			Cell division protein CrgA
NDOHIPOI_00017	gene	744				
NDOHIPOI_00017	CDS	744				hypothetical protein
NDOHIPOI_00018	gene	699	trpG			
NDOHIPOI_00018	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
NDOHIPOI_00019	gene	1881	pknB			
NDOHIPOI_00019	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
NDOHIPOI_00020	gene	1296	pknA			
NDOHIPOI_00020	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
NDOHIPOI_00021	gene	1476	pbpA			
NDOHIPOI_00021	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
NDOHIPOI_00022	gene	1410	rodA			
NDOHIPOI_00022	CDS	1410	rodA		COG0772	putative FtsW-like protein
NDOHIPOI_00023	gene	1536	pstP			
NDOHIPOI_00023	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
NDOHIPOI_00024	gene	468	fhaB			
NDOHIPOI_00024	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
NDOHIPOI_00025	gene	1566	fhaA			
NDOHIPOI_00025	CDS	1566	fhaA		COG1716	FHA domain-containing protein FhaA
NDOHIPOI_00026	gene	85				
NDOHIPOI_00026	tRNA	85				tRNA-Leu(cag)
NDOHIPOI_00027	gene	270				
NDOHIPOI_00027	CDS	270				hypothetical protein
NDOHIPOI_00028	gene	969	IMPDH			
NDOHIPOI_00028	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
NDOHIPOI_00029	gene	420	whiB5			
NDOHIPOI_00029	CDS	420	whiB5			Transcriptional regulator WhiB5
NDOHIPOI_00030	gene	771				
NDOHIPOI_00030	CDS	771			COG1396	putative HTH-type transcriptional regulator
NDOHIPOI_00031	gene	834				
NDOHIPOI_00031	CDS	834				hypothetical protein
NDOHIPOI_00032	gene	363				
NDOHIPOI_00032	CDS	363				putative protein
NDOHIPOI_00033	gene	1434				
NDOHIPOI_00033	CDS	1434				hypothetical protein
NDOHIPOI_00034	gene	318				
NDOHIPOI_00034	CDS	318				hypothetical protein
NDOHIPOI_00035	gene	306				
NDOHIPOI_00035	CDS	306				putative protein
NDOHIPOI_00036	gene	144				
NDOHIPOI_00036	CDS	144				putative proteinA
NDOHIPOI_00037	gene	876				
NDOHIPOI_00037	CDS	876				hypothetical protein
NDOHIPOI_00038	gene	330				
NDOHIPOI_00038	CDS	330				putative protein
NDOHIPOI_00039	gene	2316	bioF2			
NDOHIPOI_00039	CDS	2316	bioF2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
NDOHIPOI_00040	gene	264	acpP			
NDOHIPOI_00040	CDS	264	acpP			Acyl carrier protein
NDOHIPOI_00041	gene	396				
NDOHIPOI_00041	CDS	396			COG3631	putative protein
NDOHIPOI_00042	gene	1689	menE_1			
NDOHIPOI_00042	CDS	1689	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
NDOHIPOI_00043	gene	774				
NDOHIPOI_00043	CDS	774				putative protein
NDOHIPOI_00044	gene	1311				
NDOHIPOI_00044	CDS	1311			COG0477	putative MFS-type transporter
NDOHIPOI_00045	gene	633				
NDOHIPOI_00045	CDS	633				hypothetical protein
NDOHIPOI_00046	gene	348				
NDOHIPOI_00046	CDS	348				hypothetical protein
NDOHIPOI_00047	gene	933				
NDOHIPOI_00047	CDS	933				Proline-rich 28 kDa antigen
NDOHIPOI_00048	gene	2877	leuS			
NDOHIPOI_00048	CDS	2877	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
NDOHIPOI_00049	gene	627				
NDOHIPOI_00049	CDS	627				hypothetical protein
NDOHIPOI_00050	gene	735				
NDOHIPOI_00050	CDS	735			COG1802	putative HTH-type transcriptional regulator
NDOHIPOI_00051	gene	795	rutA			
NDOHIPOI_00051	CDS	795	rutA	1.14.99.46		Pyrimidine monooxygenase RutA
NDOHIPOI_00052	gene	897				
NDOHIPOI_00052	CDS	897		3.5.1.29		2-(acetamidomethylene)succinate hydrolase
NDOHIPOI_00053	gene	1104	ino1			
NDOHIPOI_00053	CDS	1104	ino1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
NDOHIPOI_00054	gene	543				
NDOHIPOI_00054	CDS	543				hypothetical protein
NDOHIPOI_00055	gene	870				
NDOHIPOI_00055	CDS	870				putative protein
NDOHIPOI_00056	gene	414				
NDOHIPOI_00056	CDS	414				putative protein
NDOHIPOI_00057	gene	2472	ponA1			
NDOHIPOI_00057	CDS	2472	ponA1		COG0744	Penicillin-binding protein 1A
NDOHIPOI_00058	gene	1683				
NDOHIPOI_00058	CDS	1683				hypothetical protein
NDOHIPOI_00059	gene	639	inhA_1			
NDOHIPOI_00059	CDS	639	inhA_1	4.2.1.103		Isonitrile hydratase
NDOHIPOI_00060	gene	291	rpsF			
NDOHIPOI_00060	CDS	291	rpsF		COG0360	30S ribosomal protein S6
NDOHIPOI_00061	gene	495	ssb			
NDOHIPOI_00061	CDS	495	ssb		COG0629	Single-stranded DNA-binding protein
NDOHIPOI_00062	gene	255	rpsR1_1			
NDOHIPOI_00062	CDS	255	rpsR1_1		COG0238	30S ribosomal protein S18 1
NDOHIPOI_00063	gene	459	rplI			
NDOHIPOI_00063	CDS	459	rplI		COG0359	50S ribosomal protein L9
NDOHIPOI_00064	gene	522				
NDOHIPOI_00064	CDS	522				hypothetical protein
NDOHIPOI_00065	gene	2625	dnaB			
NDOHIPOI_00065	CDS	2625	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
NDOHIPOI_00066	gene	693				
NDOHIPOI_00066	CDS	693				hypothetical protein
NDOHIPOI_00067	gene	1059				
NDOHIPOI_00067	CDS	1059				hypothetical protein
NDOHIPOI_00068	gene	654				
NDOHIPOI_00068	CDS	654				hypothetical protein
NDOHIPOI_00069	gene	924	cenA			
NDOHIPOI_00069	CDS	924	cenA	3.2.1.4	COG5297	Endoglucanase A
NDOHIPOI_00070	gene	1296	yvdP			
NDOHIPOI_00070	CDS	1296	yvdP	1.21.-.-	COG0277	putative FAD-linked oxidoreductase YvdP
NDOHIPOI_00071	gene	156				
NDOHIPOI_00071	CDS	156				hypothetical protein
NDOHIPOI_00072	gene	2940				
NDOHIPOI_00072	CDS	2940				hypothetical protein
NDOHIPOI_00073	gene	240				
NDOHIPOI_00073	CDS	240				hypothetical protein
NDOHIPOI_00074	gene	402	vapC9_1			
NDOHIPOI_00074	CDS	402	vapC9_1	3.1.-.-	COG4113	Ribonuclease VapC9
NDOHIPOI_00075	gene	2238	icd2			
NDOHIPOI_00075	CDS	2238	icd2	1.1.1.42		Isocitrate dehydrogenase [NADP] 2
NDOHIPOI_00076	gene	570				
NDOHIPOI_00076	CDS	570				hypothetical protein
NDOHIPOI_00077	gene	912				
NDOHIPOI_00077	CDS	912				hypothetical protein
NDOHIPOI_00078	gene	1386	sdaA			
NDOHIPOI_00078	CDS	1386	sdaA	4.3.1.17	COG1760	L-serine dehydratase
NDOHIPOI_00079	gene	1278	glyA2			
NDOHIPOI_00079	CDS	1278	glyA2	2.1.2.1	COG0112	Serine hydroxymethyltransferase 2
NDOHIPOI_00080	gene	91				
NDOHIPOI_00080	misc_RNA	91				Glycine
NDOHIPOI_00081	gene	726				
NDOHIPOI_00081	CDS	726				hypothetical protein
NDOHIPOI_00082	gene	99				
NDOHIPOI_00082	misc_RNA	99				Intron_gpII
NDOHIPOI_00083	gene	1050				
NDOHIPOI_00083	CDS	1050			COG0577	putative ABC transporter permease
NDOHIPOI_00084	gene	993				
NDOHIPOI_00084	CDS	993			COG0664	putative ABC transporter ATP-binding protein
NDOHIPOI_00085	gene	1236	hutI_1			
NDOHIPOI_00085	CDS	1236	hutI_1	3.5.2.7		Imidazolonepropionase
NDOHIPOI_00086	gene	1173	metC			
NDOHIPOI_00086	CDS	1173	metC	4.4.1.13	COG1168	Cystathionine beta-lyase
NDOHIPOI_00087	gene	390				
NDOHIPOI_00087	CDS	390				hypothetical protein
NDOHIPOI_00088	gene	831	oleB			
NDOHIPOI_00088	CDS	831	oleB	4.1.1.114	COG0596	Cis-3-alkyl-4-alkyloxetan-2-one decarboxylase
NDOHIPOI_00089	gene	606	tetC			
NDOHIPOI_00089	CDS	606	tetC			Transposon Tn10 TetC protein
NDOHIPOI_00090	gene	594				
NDOHIPOI_00090	CDS	594				hypothetical protein
NDOHIPOI_00091	gene	207				
NDOHIPOI_00091	CDS	207				hypothetical protein
NDOHIPOI_00092	gene	822				
NDOHIPOI_00092	CDS	822				Dormancy associated translation inhibitor
NDOHIPOI_00093	gene	459				
NDOHIPOI_00093	CDS	459				putative protein
NDOHIPOI_00094	gene	345				
NDOHIPOI_00094	CDS	345			COG0640	putative HTH-type transcriptional regulator
NDOHIPOI_00095	gene	480	hycG			
NDOHIPOI_00095	CDS	480	hycG		COG3260	Formate hydrogenlyase subunit 7
NDOHIPOI_00096	gene	1929	hyfB			
NDOHIPOI_00096	CDS	1929	hyfB	1.-.-.-	COG0651	Hydrogenase-4 component B
