locus_tag	ftype	length_bp	gene	EC_number	COG	product
PJDNBNMD_00001	gene	1491	dnaA			
PJDNBNMD_00001	CDS	1491	dnaA		COG0593	Chromosomal replication initiator protein DnaA
PJDNBNMD_00002	gene	1209	dnaN			
PJDNBNMD_00002	CDS	1209	dnaN		COG0592	Beta sliding clamp
PJDNBNMD_00003	gene	1158	recF			
PJDNBNMD_00003	CDS	1158	recF		COG1195	DNA replication and repair protein RecF
PJDNBNMD_00004	gene	516				
PJDNBNMD_00004	CDS	516				hypothetical protein
PJDNBNMD_00005	gene	2145	gyrB1			
PJDNBNMD_00005	CDS	2145	gyrB1	5.6.2.2		DNA gyrase subunit B
PJDNBNMD_00006	gene	2517	gyrA1			
PJDNBNMD_00006	CDS	2517	gyrA1	5.6.2.2		DNA gyrase subunit A
PJDNBNMD_00007	gene	198				
PJDNBNMD_00007	CDS	198				hypothetical protein
PJDNBNMD_00008	gene	306				
PJDNBNMD_00008	CDS	306				putative protein
PJDNBNMD_00009	gene	75				
PJDNBNMD_00009	tRNA	75				tRNA-Ile(gat)
PJDNBNMD_00010	gene	74				
PJDNBNMD_00010	tRNA	74				tRNA-Ala(tgc)
PJDNBNMD_00011	gene	108				
PJDNBNMD_00011	CDS	108				hypothetical protein
PJDNBNMD_00012	gene	138				
PJDNBNMD_00012	CDS	138				hypothetical protein
PJDNBNMD_00013	gene	438	cwsA			
PJDNBNMD_00013	CDS	438	cwsA			Cell wall synthesis protein CwsA
PJDNBNMD_00014	gene	549	ppiA			
PJDNBNMD_00014	CDS	549	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
PJDNBNMD_00015	gene	153				
PJDNBNMD_00015	CDS	153				hypothetical protein
PJDNBNMD_00016	gene	360				
PJDNBNMD_00016	CDS	360				hypothetical protein
PJDNBNMD_00017	gene	282	crgA			
PJDNBNMD_00017	CDS	282	crgA			Cell division protein CrgA
PJDNBNMD_00018	gene	744				
PJDNBNMD_00018	CDS	744				hypothetical protein
PJDNBNMD_00019	gene	699	trpG			
PJDNBNMD_00019	CDS	699	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
PJDNBNMD_00020	gene	1881	pknB			
PJDNBNMD_00020	CDS	1881	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
PJDNBNMD_00021	gene	1296	pknA			
PJDNBNMD_00021	CDS	1296	pknA	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
PJDNBNMD_00022	gene	1476	pbpA			
PJDNBNMD_00022	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
PJDNBNMD_00023	gene	1410	rodA			
PJDNBNMD_00023	CDS	1410	rodA		COG0772	putative FtsW-like protein
PJDNBNMD_00024	gene	1536	pstP			
PJDNBNMD_00024	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
PJDNBNMD_00025	gene	468	fhaB			
PJDNBNMD_00025	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
PJDNBNMD_00026	gene	1566	fhaA			
PJDNBNMD_00026	CDS	1566	fhaA		COG1716	FHA domain-containing protein FhaA
PJDNBNMD_00027	gene	85				
PJDNBNMD_00027	tRNA	85				tRNA-Leu(cag)
PJDNBNMD_00028	gene	969	IMPDH			
PJDNBNMD_00028	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
PJDNBNMD_00029	gene	420	whiB5			
PJDNBNMD_00029	CDS	420	whiB5			Transcriptional regulator WhiB5
PJDNBNMD_00030	gene	771				
